@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_VAR_on_ACC_X numeric
@attribute F3_PeakToPeak_on_ACC_X numeric
@attribute F4_MIN_on_ACC_X numeric
@attribute F5_MAX_on_ACC_X numeric
@attribute F6_MEAN_on_ACC_Y numeric
@attribute F7_VAR_on_ACC_Y numeric
@attribute F8_PeakToPeak_on_ACC_Y numeric
@attribute F9_MIN_on_ACC_Y numeric
@attribute F10_MAX_on_ACC_Y numeric
@attribute F11_MEAN_on_ACC_Z numeric
@attribute F12_VAR_on_ACC_Z numeric
@attribute F13_PeakToPeak_on_ACC_Z numeric
@attribute F14_MIN_on_ACC_Z numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MEAN_on_GY_X numeric
@attribute F17_VAR_on_GY_X numeric
@attribute F18_PeakToPeak_on_GY_X numeric
@attribute F19_MIN_on_GY_X numeric
@attribute F20_MAX_on_GY_X numeric
@attribute F21_MEAN_on_GY_Y numeric
@attribute F22_VAR_on_GY_Y numeric
@attribute F23_PeakToPeak_on_GY_Y numeric
@attribute F24_MIN_on_GY_Y numeric
@attribute F25_MAX_on_GY_Y numeric
@attribute F26_MEAN_on_GY_Z numeric
@attribute F27_VAR_on_GY_Z numeric
@attribute F28_PeakToPeak_on_GY_Z numeric
@attribute F29_MIN_on_GY_Z numeric
@attribute F30_MAX_on_GY_Z numeric
@attribute class {Forward_Backward, Idle, Lateral, Up_Down}

@data
-0.0141525, 0.00111198, 0.150391, -0.0929565, 0.0574341, -0.027298, 0.0375671, 0.926758, -0.580078, 0.346436, 1.02246, 0.00195313, 0.248535, 0.929199, 1.17773, -0.0232239, 0.106567, 1.88672, -0.871094, 1.01563, -0.00130558, 0.0753784, 1.67578, -1.06641, 0.609375, 0.0172577, 0.0758667, 1.33691, -0.645508, 0.691406, Lateral
-0.0233459, 0.00285149, 0.230713, -0.148804, 0.0819092, -0.0363159, 0.0392151, 0.925781, -0.485352, 0.44043, 1.01465, 0.000976563, 0.299805, 0.851563, 1.15137, -0.0039711, 0.0875854, 1.33594, -0.652344, 0.683105, 0.0306244, 0.0986938, 1.87012, -1.07129, 0.798828, -0.0185547, 0.0527344, 1.19238, -0.655762, 0.536621, Lateral
-0.0203857, 0.00279808, 0.336182, -0.191284, 0.144897, -0.0116196, 0.0503235, 0.95459, -0.559082, 0.395508, 1.02246, 0, 0.32373, 0.891113, 1.21484, 0.0123596, 0.086792, 1.76563, -0.939453, 0.826172, -0.00351715, 0.0855103, 1.72656, -0.778809, 0.947754, 0.0149155, 0.0760498, 1.41211, -0.660645, 0.750977, Lateral
-0.0429993, 0.00168896, 0.24292, -0.173584, 0.0692749, -0.0366821, 0.0286865, 0.866211, -0.487305, 0.378662, 1.01953, 0.000976563, 0.418945, 0.850586, 1.26953, -0.00231361, 0.0755005, 1.41797, -0.623047, 0.794922, 0.0069313, 0.0482788, 1.14258, -0.563965, 0.578125, -0.0315247, 0.0394592, 0.997559, -0.428467, 0.568848, Lateral
-0.0229492, 0.000889301, 0.115601, -0.0820923, 0.0334778, -0.0322876, 0.0285339, 0.968262, -0.541504, 0.426758, 1.01953, 0, 0.395996, 0.867676, 1.26367, -0.0164795, 0.0321045, 1.12402, -0.662109, 0.461182, 0.0165863, 0.0250702, 0.707031, -0.255615, 0.451416, 0.0235443, 0.0484619, 1.10547, -0.434814, 0.67041, Lateral
-0.0105972, 0.00136852, 0.205078, -0.155151, 0.0499573, -0.0180206, 0.0395203, 0.919434, -0.547852, 0.371582, 1.01953, 0.000976563, 0.340332, 0.852051, 1.19238, 0.0024147, 0.0871582, 1.54688, -0.723633, 0.822754, -0.0155563, 0.0734863, 1.93164, -0.960449, 0.970703, -0.0236511, 0.0620728, 1.31641, -0.578125, 0.737793, Lateral
-0.0052948, 0.00101757, 0.157349, -0.0914307, 0.0658569, -0.00394058, 0.031189, 0.812988, -0.42749, 0.385498, 1.01563, 0.000976563, 0.206543, 0.890137, 1.09668, -0.00736618, 0.0500793, 1.2832, -0.622559, 0.660156, 0.0191498, 0.0319824, 0.927734, -0.421387, 0.506348, -0.013031, 0.0389099, 0.827637, -0.474121, 0.353271, Lateral
-0.0278168, 0.00097847, 0.141113, -0.10376, 0.037323, -0.00284386, 0.0207214, 0.775391, -0.377686, 0.397705, 1.01855, 0, 0.203125, 0.929688, 1.13281, -0.0110397, 0.0332642, 0.961426, -0.682617, 0.278564, 0.0105057, 0.0292358, 0.884277, -0.49707, 0.387207, -0.0318298, 0.0344849, 0.825195, -0.452148, 0.372803, Lateral
-0.0140228, 0.00111675, 0.180664, -0.0905151, 0.0901489, -0.0313416, 0.0222015, 0.739746, -0.456299, 0.283203, 1.01953, 0.000976563, 0.23877, 0.916504, 1.15527, -0.0109482, 0.0391846, 1.40625, -0.755859, 0.649902, 0.0177155, 0.0292969, 1.12109, -0.801758, 0.318604, 0.035553, 0.0427246, 1.12988, -0.57373, 0.555664, Lateral
-0.0331116, 0.0019207, 0.285645, -0.128296, 0.157349, -0.0116577, 0.0343628, 0.847656, -0.431152, 0.416504, 1.01953, 0.00488281, 0.211426, 0.944824, 1.15625, -0.00650406, 0.0467224, 1.04004, -0.519043, 0.520508, -0.00297165, 0.059845, 1.39648, -0.71582, 0.680664, -0.0181427, 0.040802, 1.03418, -0.60498, 0.428467, Lateral
-0.0492249, 0.00231171, 0.269287, -0.238037, 0.0312805, -0.0396118, 0.0402832, 0.899414, -0.529297, 0.369873, 1.01758, 0, 0.25, 0.900391, 1.15039, -0.0122604, 0.0513, 1.52637, -0.966309, 0.560059, 0.0261993, 0.0447083, 1.33301, -0.50293, 0.830078, 0.00933075, 0.0545044, 1.26563, -0.800293, 0.464844, Lateral
-0.0151596, 0.00106335, 0.158691, -0.104614, 0.0540161, -0.0375977, 0.0241547, 0.808105, -0.458252, 0.349609, 1.01855, 0, 0.217285, 0.960449, 1.17773, 0.00650406, 0.0483398, 1.51855, -0.819336, 0.699219, -0.00956726, 0.0299683, 0.871094, -0.484863, 0.38623, -0.015625, 0.0253601, 0.705078, -0.460205, 0.244751, Lateral
-0.0243835, 0.00205231, 0.248291, -0.14978, 0.0985107, -0.0220795, 0.00241661, 0.297119, -0.171265, 0.125732, 1.0166, 0.0556641, 1.08301, 0.557129, 1.63965, 0.0164795, 0.0517273, 1.15527, -0.46582, 0.689453, 0.0498962, 0.0982056, 1.5752, -0.812988, 0.761719, -0.00701141, 0.0150681, 0.736816, -0.392334, 0.344482, Up_Down
-0.0562744, 0.00297165, 0.249756, -0.172852, 0.0769043, -0.031311, 0.0029068, 0.311523, -0.193481, 0.118042, 1.01074, 0.0576172, 1.28711, 0.46582, 1.75293, -0.0116577, 0.0842285, 1.68652, -0.543457, 1.14258, 0.0214081, 0.154175, 2.34375, -1.12988, 1.21387, -0.0133057, 0.0103836, 0.61084, -0.287109, 0.323486, Up_Down
-0.0389709, 0.00281143, 0.260742, -0.142578, 0.118103, -0.0202484, 0.00139713, 0.204712, -0.150391, 0.0542603, 1.01074, 0.0527344, 1.14746, 0.431396, 1.5791, 0.0207977, 0.0448303, 1.23535, -0.50293, 0.732422, -0.00536728, 0.221802, 3.01172, -1.15039, 1.86035, 0.00455475, 0.0104675, 0.466797, -0.237305, 0.229492, Up_Down
-0.0357056, 0.00259018, 0.265869, -0.118225, 0.147583, 0.00231361, 0.00140762, 0.210083, -0.117676, 0.0923462, 1.02734, 0.0361328, 1.1875, 0.379395, 1.56641, -0.00563049, 0.0449829, 1.32129, -0.758789, 0.5625, 0.0406494, 0.119995, 1.91113, -0.793457, 1.11719, -0.0169373, 0.0148926, 0.704102, -0.404053, 0.300049, Up_Down
-0.0378723, 0.00372696, 0.270752, -0.136963, 0.133789, -0.00699615, 0.00216675, 0.265137, -0.176025, 0.0890503, 1.00293, 0.0439453, 1.00293, 0.587402, 1.58984, 0.000684261, 0.0866089, 1.64551, -1.01563, 0.629395, -0.00595856, 0.130249, 2.15625, -1.27246, 0.883789, -0.00724792, 0.0192719, 0.822754, -0.377197, 0.445557, Up_Down
-0.0375366, 0.00266266, 0.253174, -0.171631, 0.0814819, 0.000513077, 0.00237274, 0.243408, -0.1698, 0.0736084, 1.01465, 0.0214844, 0.850586, 0.635742, 1.48633, 0.0180511, 0.0731201, 1.68066, -0.83252, 0.847656, 0.0091095, 0.0568542, 1.23047, -0.399902, 0.830078, 0.0051918, 0.0138702, 0.772461, -0.292969, 0.479248, Up_Down
-0.0687866, 0.00302887, 0.316406, -0.19519, 0.121033, 0.007061, 0.00111866, 0.215332, -0.1521, 0.0632324, 1.0127, 0.0224609, 0.783203, 0.733398, 1.5166, -0.024231, 0.0365601, 1.08301, -0.522949, 0.55957, 0.0323486, 0.0637817, 1.36621, -0.726563, 0.639648, 0.00751877, 0.00898743, 0.496826, -0.177856, 0.318848, Up_Down
-0.0241241, 0.00735474, 0.41626, -0.254639, 0.161499, 0.0206451, 0.00078392, 0.161865, -0.0598145, 0.10199, 1.02148, 0.0214844, 0.889648, 0.701172, 1.59082, 0.0129776, 0.0404968, 1.02344, -0.462646, 0.560059, 0.00383568, 0.0887451, 1.71777, -0.52832, 1.18945, -0.00612259, 0.0151825, 0.662598, -0.44873, 0.213501, Up_Down
-0.00733185, 0.00126553, 0.21106, -0.106018, 0.105042, 0.00932312, 0.00154495, 0.190796, -0.051239, 0.139526, 1.01953, 0.0429688, 1.05762, 0.541016, 1.59863, -0.0176086, 0.057312, 1.11035, -0.442383, 0.667969, -0.029892, 0.154175, 2.21875, -1.34863, 0.869141, -0.0140686, 0.0115738, 0.565918, -0.17627, 0.389648, Up_Down
0.0234833, 0.00527191, 0.359619, -0.112488, 0.24707, 0.0143814, 0.00169563, 0.203857, -0.0932617, 0.110596, 1.0127, 0.0361328, 0.884766, 0.545898, 1.43066, -0.0112228, 0.055603, 1.06445, -0.625, 0.439209, -0.00682068, 0.147827, 2.05664, -1.16309, 0.892578, -0.0137558, 0.0237122, 0.846191, -0.366943, 0.479004, Up_Down
-0.00498199, 0.00209999, 0.168457, -0.105164, 0.0632935, 0.0214539, 0.000914097, 0.172729, -0.0656738, 0.107056, 1.01563, 0.0449219, 0.993164, 0.525391, 1.51855, 0.0164642, 0.0697021, 1.5498, -0.652832, 0.896484, 0.0463562, 0.101501, 2.14063, -1.34668, 0.793945, 0.0146561, 0.0294037, 1.09082, -0.586426, 0.504395, Up_Down
-0.000428438, 0.00310707, 0.29834, -0.150879, 0.147339, 0.0198364, 0.00182343, 0.210083, -0.0467834, 0.16333, 1.0127, 0.0410156, 0.84668, 0.606445, 1.45313, -0.0123596, 0.0744629, 1.36133, -0.544434, 0.816895, 0.0690918, 0.12207, 1.9043, -0.844727, 1.05957, -0.00554657, 0.00901794, 0.583984, -0.273193, 0.310547, Up_Down
-0.00643921, 0.00294685, 0.226685, -0.113586, 0.113098, 0.0134201, 0.0021553, 0.231812, -0.102234, 0.129517, 1.03711, 0.046875, 0.970215, 0.531738, 1.50195, 0.000912189, 0.0747681, 1.23926, -0.585449, 0.65332, -0.00187492, 0.0986328, 1.42188, -0.560059, 0.861328, -0.00876617, 0.0129013, 0.570313, -0.299561, 0.270508, Up_Down
-0.0298767, 0.00455475, 0.337158, -0.169067, 0.168091, -0.0386658, 0.00144577, 0.182007, -0.128662, 0.0532837, 1, 0.0605469, 1.30859, 0.55957, 1.86816, -0.0291138, 0.0774536, 1.87891, -0.95752, 0.921387, 0.0617371, 0.247192, 3.16406, -1.06445, 2.09961, -0.0153046, 0.0184784, 0.707031, -0.369629, 0.337402, Up_Down
-0.043335, 0.00165081, 0.174927, -0.147705, 0.0272522, -0.00945282, 0.00225449, 0.25708, -0.16687, 0.0900269, 1.03027, 0.0527344, 1.12207, 0.467529, 1.58984, 0.0130386, 0.0754395, 1.59082, -0.79248, 0.79834, -0.0254211, 0.15918, 2.11328, -1.21191, 0.900391, 0.000993729, 0.0239716, 0.719727, -0.38623, 0.333496, Up_Down
-0.0359497, 0.00395584, 0.311035, -0.200684, 0.110168, -0.0196381, 0.00336838, 0.284424, -0.159546, 0.124695, 0.994629, 0.0849609, 1.56348, -0.0185394, 1.54492, 0.0133133, 0.119873, 1.68945, -0.811523, 0.87793, 0.0155106, 0.322998, 3.73438, -1.43164, 2.30273, -0.00804138, 0.0179291, 0.675781, -0.335205, 0.340332, Up_Down
-0.058075, 0.00306702, 0.30542, -0.25293, 0.0524597, -0.0136795, 0.00261879, 0.317383, -0.216797, 0.100525, 1.0166, 0.0478516, 0.966309, 0.60498, 1.57129, -0.0242004, 0.0759277, 1.3916, -0.78125, 0.610352, -0.0357361, 0.158447, 2.08008, -0.958008, 1.12207, 0.0178375, 0.0128708, 0.583984, -0.17395, 0.409912, Up_Down
-0.0113831, 0.00119972, 0.191406, -0.0769043, 0.114441, -0.034668, 0.00171852, 0.259033, -0.182739, 0.0761719, 1.00098, 0.0361328, 0.881836, 0.608398, 1.49023, 0.0368042, 0.0612793, 1.31836, -0.603516, 0.714355, 0.0100479, 0.0758057, 1.53809, -0.85791, 0.679688, -0.017868, 0.0197144, 0.748047, -0.405518, 0.342529, Up_Down
0.00716782, 0.00239944, 0.241333, -0.125122, 0.116211, -0.00615311, 0.00236702, 0.268066, -0.123596, 0.144409, 1.02246, 0.0498047, 1.05859, 0.465332, 1.52344, -0.0289001, 0.059967, 1.4248, -0.762207, 0.662109, 0.0323181, 0.110718, 1.56152, -0.637207, 0.924316, -0.0024662, 0.0193634, 0.903809, -0.424805, 0.479004, Up_Down
-0.0264435, 0.00338745, 0.263428, -0.155396, 0.108032, -0.00115204, 0.00299644, 0.253418, -0.111694, 0.141724, 1.00977, 0.0615234, 1.05859, 0.501465, 1.55957, -0.00177002, 0.123352, 1.74512, -0.930176, 0.814453, -0.0114059, 0.199219, 2.32227, -1.21387, 1.1084, 0.0073967, 0.0292969, 0.935059, -0.520508, 0.414307, Up_Down
0.000612736, 0.00624847, 0.336426, -0.173218, 0.163086, -0.0182953, 0.00733185, 0.43042, -0.287842, 0.142456, 1.02148, 0.0742188, 1.14063, 0.411621, 1.55176, -0.00830078, 0.133667, 1.93066, -0.83252, 1.09766, -0.0257568, 0.238647, 2.62695, -1.51855, 1.1084, -0.0218353, 0.0383606, 1.08594, -0.639648, 0.446289, Up_Down
-0.0126724, 0.0023365, 0.223511, -0.111267, 0.112244, -0.00939941, 0.00136566, 0.221069, -0.127197, 0.093811, 1.02246, 0.0585938, 1.19238, 0.491455, 1.68359, -0.0160065, 0.0706177, 1.26563, -0.624512, 0.640625, -0.00269508, 0.132813, 2.16211, -1.375, 0.786133, -0.00406265, 0.019516, 0.658691, -0.318604, 0.339844, Up_Down
-0.0317383, 0.0017662, 0.207275, -0.131714, 0.0755005, -0.00865936, 0.00112152, 0.15271, -0.0910034, 0.0617065, 1.0166, 0.0546875, 1.00488, 0.530762, 1.53516, -0.00136852, 0.0644531, 1.42969, -0.54248, 0.886719, 0.00310707, 0.12323, 1.90723, -1.33301, 0.57373, -0.00149727, 0.0224609, 0.771973, -0.407959, 0.364014, Up_Down
-0.0608215, 0.00293159, 0.240845, -0.147583, 0.0932007, -0.0136566, 0.00176334, 0.240601, -0.134888, 0.105713, 0.990723, 0.0517578, 1.04102, 0.453857, 1.49512, -0.00482178, 0.0773926, 1.75, -1.13184, 0.617676, 0.0403137, 0.198975, 1.99805, -1.18945, 0.808105, -0.00205231, 0.0261383, 0.816406, -0.486328, 0.330078, Up_Down
-0.0227661, 0.00229073, 0.236694, -0.153076, 0.0835571, -0.00780487, 0.00167465, 0.228882, -0.164185, 0.0646973, 1.0332, 0.0478516, 1.00391, 0.506348, 1.50977, 0.00743103, 0.0913696, 1.71094, -0.779297, 0.931641, 0.0645752, 0.177979, 3.08008, -1.76563, 1.31348, -0.0125427, 0.0237732, 0.845703, -0.457275, 0.388428, Up_Down
-0.00279999, 0.00367928, 0.296875, -0.144409, 0.152344, -0.0219269, 0.00150871, 0.186279, -0.141968, 0.044281, 1.0166, 0.0585938, 1.05664, 0.396484, 1.45313, -0.0175323, 0.0790405, 1.35645, -0.695801, 0.660156, -0.0425415, 0.213501, 2.36133, -1.32031, 1.04004, -0.00702667, 0.0291748, 1.2041, -0.695313, 0.508789, Up_Down
-0.0517578, 0.0045929, 0.299072, -0.18457, 0.114319, -0.0248413, 0.001194, 0.182251, -0.125, 0.0571899, 1.01563, 0.0478516, 1.07715, 0.565918, 1.64258, 0.00933075, 0.0594177, 1.11426, -0.44751, 0.666016, 0.030365, 0.108459, 1.71094, -1.03125, 0.679199, 0.00140858, 0.018158, 0.853027, -0.439697, 0.41333, Up_Down
-0.0245514, 0.00206566, 0.293945, -0.192993, 0.100769, -0.0354004, 0.00175667, 0.22168, -0.123047, 0.0986328, 1.01465, 0.0439453, 0.961914, 0.543945, 1.50586, -0.00339508, 0.0397949, 1.26953, -0.600098, 0.668945, 0.00218391, 0.104675, 1.90137, -1.05859, 0.842773, 0.00225449, 0.0228729, 0.901367, -0.338135, 0.562988, Up_Down
-0.0189514, 0.00127983, 0.163574, -0.0872803, 0.0762939, -0.0314636, 0.00235367, 0.244507, -0.127197, 0.117249, 1.02637, 0.0351563, 1.06152, 0.666504, 1.72754, -0.00377655, 0.108398, 2.35156, -1.38477, 0.966797, 0.0158234, 0.0750122, 1.21387, -0.516113, 0.697754, -0.00419235, 0.0183868, 0.880859, -0.42627, 0.454346, Up_Down
-0.0240326, 0.00385094, 0.287109, -0.157471, 0.129639, -0.0435181, 0.00182724, 0.196045, -0.148926, 0.0470886, 1.03027, 0.0458984, 0.836426, 0.654785, 1.49121, -0.0107956, 0.0552979, 1.13184, -0.576172, 0.555664, 0.0320129, 0.114624, 1.93555, -1.08691, 0.848633, -0.000525475, 0.0155182, 0.76416, -0.40332, 0.36084, Up_Down
0.00867462, 0.00287247, 0.236572, -0.101746, 0.134766, -0.0397644, 0.00277901, 0.246704, -0.181274, 0.0654297, 1.00293, 0.0410156, 0.840332, 0.628418, 1.46875, 0.0188446, 0.0563965, 1.16113, -0.653809, 0.506836, 0.00744247, 0.105591, 1.62402, -0.878906, 0.744629, 0.000218868, 0.0160828, 0.779785, -0.38916, 0.390381, Up_Down
0.00710297, 0.00333405, 0.250244, -0.16748, 0.0825806, -0.0304871, 0.00199318, 0.203003, -0.138306, 0.0646362, 1.00684, 0.0351563, 0.880859, 0.564453, 1.44531, -0.0189362, 0.0690918, 1.44434, -0.648438, 0.79541, 0.0385132, 0.115173, 1.62305, -0.765625, 0.857422, -0.00951385, 0.0205231, 0.865234, -0.412109, 0.452881, Up_Down
-0.0260773, 0.00601196, 0.351318, -0.19458, 0.156616, -0.0263367, 0.001647, 0.263184, -0.193481, 0.0695801, 1.0127, 0.0439453, 1.00293, 0.609375, 1.6123, 0.00779343, 0.0577393, 1.2002, -0.624512, 0.575195, -0.0463867, 0.15271, 2.33398, -1.33203, 1.00195, -0.0167694, 0.0171356, 0.737793, -0.503906, 0.234009, Up_Down
0.018158, 0.00315285, 0.242188, -0.127441, 0.114685, -0.0191956, 0.000907898, 0.131226, -0.0949707, 0.0361633, 1.0166, 0.0380859, 0.875, 0.581055, 1.45605, -0.0322571, 0.0437317, 1.21191, -0.769531, 0.442139, 0.0191193, 0.120728, 1.75781, -0.908691, 0.849121, 0.00566483, 0.0201416, 0.728516, -0.302002, 0.426514, Up_Down
-0.0144348, 0.0019455, 0.243652, -0.122498, 0.121094, -0.0314636, 0.00123405, 0.228027, -0.159302, 0.0687256, 1.01172, 0.0292969, 0.791016, 0.670898, 1.46191, 0.012886, 0.043457, 0.871094, -0.421875, 0.448975, 0.0280762, 0.124207, 1.72754, -0.833984, 0.893555, 0.00749588, 0.0189667, 0.730957, -0.258545, 0.472168, Up_Down
0.000101268, 0.00458527, 0.324463, -0.205444, 0.118896, -0.0436401, 0.00282288, 0.260742, -0.214722, 0.046051, 1.01953, 0.0498047, 1.03418, 0.484131, 1.51855, -0.0225067, 0.0731812, 1.34277, -0.709473, 0.632813, -0.0118408, 0.176392, 2.69727, -1.55957, 1.13672, -0.0121689, 0.0167084, 0.55957, -0.320801, 0.238525, Up_Down
0.0136566, 0.00346184, 0.262207, -0.164185, 0.0978394, -0.0335388, 0.00201797, 0.215454, -0.151611, 0.0638428, 1.01758, 0.0390625, 0.947266, 0.59668, 1.54395, -0.0055542, 0.0483093, 1.05859, -0.492188, 0.565918, 0.0335083, 0.120544, 1.79785, -0.871094, 0.926758, 0.00213623, 0.0207062, 0.743164, -0.485596, 0.257324, Up_Down
-0.010994, 0.00392914, 0.392334, -0.19165, 0.200684, -0.072937, 0.00342178, 0.318604, -0.313721, 0.00481796, 1.00977, 0.03125, 0.761719, 0.740234, 1.50195, -0.0279541, 0.0797119, 1.66504, -0.753418, 0.911133, 0.0656128, 0.0993652, 1.61621, -0.898926, 0.716797, -0.0310059, 0.023056, 0.865723, -0.576172, 0.289551, Up_Down
-0.0284119, 0.00242233, 0.238159, -0.153442, 0.0846558, -0.0458679, 0.00286674, 0.300049, -0.21228, 0.0875854, 1.02344, 0.0361328, 0.847656, 0.582031, 1.42969, 0.017807, 0.0765991, 1.12793, -0.528809, 0.599121, -0.0249786, 0.123291, 2.09961, -0.915527, 1.18262, 0.0141296, 0.0191803, 0.682617, -0.342041, 0.340332, Up_Down
