@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_VAR_on_ACC_X numeric
@attribute F3_PeakToPeak_on_ACC_X numeric
@attribute F4_MIN_on_ACC_X numeric
@attribute F5_MAX_on_ACC_X numeric
@attribute F6_MEAN_on_ACC_Y numeric
@attribute F7_VAR_on_ACC_Y numeric
@attribute F8_PeakToPeak_on_ACC_Y numeric
@attribute F9_MIN_on_ACC_Y numeric
@attribute F10_MAX_on_ACC_Y numeric
@attribute F11_MEAN_on_ACC_Z numeric
@attribute F12_VAR_on_ACC_Z numeric
@attribute F13_PeakToPeak_on_ACC_Z numeric
@attribute F14_MIN_on_ACC_Z numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MEAN_on_GY_X numeric
@attribute F17_VAR_on_GY_X numeric
@attribute F18_PeakToPeak_on_GY_X numeric
@attribute F19_MIN_on_GY_X numeric
@attribute F20_MAX_on_GY_X numeric
@attribute F21_MEAN_on_GY_Y numeric
@attribute F22_VAR_on_GY_Y numeric
@attribute F23_PeakToPeak_on_GY_Y numeric
@attribute F24_MIN_on_GY_Y numeric
@attribute F25_MAX_on_GY_Y numeric
@attribute F26_MEAN_on_GY_Z numeric
@attribute F27_VAR_on_GY_Z numeric
@attribute F28_PeakToPeak_on_GY_Z numeric
@attribute F29_MIN_on_GY_Z numeric
@attribute F30_MAX_on_GY_Z numeric
@attribute class {Forward_Backward, Idle, Lateral, Up_Down}

@data
-0.0460205, 0.0298004, 0.781738, -0.354004, 0.42749, -0.0225372, 0.00432205, 0.358887, -0.148315, 0.210449, 1.01758, 0.00390625, 0.341309, 0.82666, 1.16797, -0.0204468, 0.0680542, 1.47754, -0.699219, 0.777832, 0.000386238, 0.0651855, 1.39258, -0.770508, 0.621582, -0.0175781, 0.025589, 0.747559, -0.414307, 0.333008, Forward_Backward
-0.0455017, 0.0284119, 0.769531, -0.321289, 0.447998, -0.0432129, 0.00462723, 0.332031, -0.201904, 0.130005, 1.0127, 0.00683594, 0.44043, 0.854492, 1.29492, 0.00741577, 0.100098, 1.74609, -0.937988, 0.807617, 0.0324402, 0.146729, 2.58594, -1.4375, 1.14844, -0.000331879, 0.016861, 0.751953, -0.473877, 0.277832, Forward_Backward
-0.0533447, 0.0296631, 0.764648, -0.397705, 0.366943, -0.00402832, 0.00261688, 0.219971, -0.0894775, 0.130493, 1.01758, 0.00390625, 0.29541, 0.861816, 1.15723, -0.0257568, 0.0656128, 1.26953, -0.779297, 0.489502, 0.0207977, 0.121277, 2.04492, -1.09863, 0.946289, 0.0344543, 0.0489807, 0.919922, -0.476074, 0.443604, Forward_Backward
-0.0340576, 0.0200348, 0.650391, -0.455811, 0.19458, -0.0397644, 0.00193024, 0.259277, -0.213013, 0.0461121, 1.01758, 0.00292969, 0.282715, 0.83252, 1.11523, 0.0219269, 0.0717163, 1.58105, -0.660156, 0.920898, -0.0498352, 0.0894165, 1.91016, -0.828125, 1.08203, 0.0215759, 0.0429993, 1.03906, -0.417725, 0.620605, Forward_Backward
-0.0578918, 0.0155106, 0.521484, -0.32251, 0.19873, -0.0262909, 0.00197411, 0.206055, -0.131226, 0.0747681, 1.01855, 0, 0.18457, 0.929688, 1.11426, -0.019516, 0.0518188, 1.13477, -0.539063, 0.595215, 0.0234222, 0.0498962, 1.27832, -0.519531, 0.758301, -0.0355835, 0.053833, 1.22168, -0.700684, 0.520996, Forward_Backward
-0.0404968, 0.028244, 0.686523, -0.429443, 0.25708, -0.00636292, 0.0016489, 0.226318, -0.13208, 0.0942383, 1.01758, 0, 0.384277, 0.824707, 1.20898, -0.0190735, 0.0738525, 1.40918, -0.805664, 0.603516, 0.00788879, 0.0589905, 1.56738, -0.577637, 0.989746, -0.0294495, 0.0413208, 0.943848, -0.543945, 0.399658, Forward_Backward
-0.0369568, 0.0143661, 0.633301, -0.3396, 0.293701, -0.0184479, 0.00201607, 0.256104, -0.164795, 0.0911255, 1.02539, 0.00390625, 0.314941, 0.845215, 1.16016, 0.0122757, 0.093811, 1.58105, -0.77002, 0.811035, 0.00397873, 0.0831909, 1.28125, -0.695801, 0.585449, -0.0383606, 0.0789185, 1.33887, -0.616211, 0.722656, Forward_Backward
-0.0200348, 0.011673, 0.461182, -0.230713, 0.230347, -0.01017, 0.00193977, 0.308838, -0.104309, 0.204346, 1.01758, 0, 0.21582, 0.904297, 1.12012, -0.00750351, 0.0418091, 0.88623, -0.525391, 0.360596, 0.0161743, 0.0459595, 1.0918, -0.571289, 0.520508, 0.0232239, 0.0442505, 0.991699, -0.353516, 0.638184, Forward_Backward
-0.0160217, 0.0164032, 0.588867, -0.282227, 0.306641, 0.0173798, 0.00115776, 0.148438, -0.0517273, 0.0966187, 1.01953, 0.00195313, 0.315918, 0.872559, 1.18848, 0.0192261, 0.0305939, 0.907227, -0.580078, 0.327148, 0.0184784, 0.0411072, 1.2666, -0.595215, 0.670898, -0.00203705, 0.0338135, 1.00391, -0.366455, 0.637207, Forward_Backward
-0.0266113, 0.0150986, 0.539063, -0.260254, 0.278809, 0.0618591, 0.00155258, 0.208984, -0.0226288, 0.186401, 1.01953, 0, 0.163086, 0.944336, 1.10742, 0.0105438, 0.0270233, 0.755859, -0.375732, 0.379883, 0.00338554, 0.0323486, 0.823242, -0.36499, 0.458252, 0.0173798, 0.0380249, 1.11914, -0.643066, 0.475586, Forward_Backward
-0.0211029, 0.0161285, 0.526367, -0.212402, 0.313721, -0.0255127, 0.00400543, 0.231812, -0.160156, 0.0715942, 1.01758, 0, 0.186523, 0.930664, 1.11719, -0.0327148, 0.0849609, 1.51465, -0.657227, 0.856934, 0.0118027, 0.0552979, 1.47266, -0.883789, 0.588379, -0.0197449, 0.0398865, 0.849609, -0.445313, 0.404297, Forward_Backward
-0.0421448, 0.017395, 0.500977, -0.291504, 0.209229, -0.0116959, 0.00322533, 0.260986, -0.108887, 0.1521, 1.01953, 0, 0.291992, 0.870117, 1.16211, -0.0141907, 0.0751953, 1.54785, -0.832031, 0.715332, 0.0232849, 0.101929, 2.31055, -0.885742, 1.42383, 0.0483704, 0.0767212, 1.14941, -0.522949, 0.625977, Forward_Backward
-0.0424194, 0.0132141, 0.48877, -0.335693, 0.153076, -0.0219116, 0.00561142, 0.349609, -0.161255, 0.188232, 1.02051, 0, 0.228516, 0.943359, 1.17188, -0.0484314, 0.0884399, 1.43555, -0.567871, 0.867676, 0.0054512, 0.0873413, 1.7627, -0.57959, 1.18262, -0.0162506, 0.0752563, 1.44434, -0.730469, 0.713867, Forward_Backward
-0.0351257, 0.0223999, 0.640625, -0.378662, 0.261719, -0.0649414, 0.00546265, 0.362305, -0.217651, 0.144531, 1.01465, 0, 0.227539, 0.889648, 1.11719, -0.0144501, 0.147095, 1.92383, -0.801758, 1.12207, -0.0232544, 0.281494, 3.64648, -2.22656, 1.41895, -0.0167542, 0.0523682, 1.37305, -0.721191, 0.651855, Forward_Backward
0.0180817, 0.0259857, 0.614746, -0.375488, 0.238892, -0.0474548, 0.00260353, 0.303955, -0.206909, 0.0969238, 1.0166, 0, 0.20166, 0.897949, 1.09961, 0.0533447, 0.0773315, 1.48242, -0.62793, 0.854492, 0.0170135, 0.0586548, 1.34375, -0.654297, 0.689453, -0.00429153, 0.0474548, 0.978516, -0.525879, 0.452393, Forward_Backward
-0.00374413, 1.48416e-05, 0.0189667, -0.0137787, 0.00518417, 0.00865936, 1.34706e-05, 0.0203705, -0.00195122, 0.0184174, 1.02246, 0, 0.0078125, 1.01367, 1.02148, -0.00468826, 4.88758e-06, 0.00855255, -0.0091629, -0.000610828, 0.00942993, 4.64916e-06, 0.00832367, 0.00473404, 0.0130539, -0.00486755, 1.43051e-06, 0.00664139, -0.00755692, -0.000916004, Idle
-0.00435257, 1.38283e-05, 0.0138474, -0.0118332, 0.00201225, 0.00907898, 1.7345e-05, 0.0185394, 0.000731945, 0.0192719, 1.01953, 0, 0.0117188, 1.00879, 1.02051, -0.00494385, 3.8147e-06, 0.00847626, -0.00931549, -0.00083971, 0.00942993, 3.63588e-06, 0.00786591, 0.00534439, 0.0132065, -0.00493622, 2.563e-06, 0.00770569, -0.00839233, -0.000687122, Idle
-0.00453949, 1.64509e-05, 0.0187225, -0.0146332, 0.00408554, 0.00908661, 2.47359e-05, 0.0267181, -0.00682831, 0.0198822, 1.02148, 0, 0.00976563, 1.0127, 1.02246, -0.00481796, 4.94719e-06, 0.00977325, -0.010231, -0.000458002, 0.00923157, 5.72205e-06, 0.0108337, 0.0052681, 0.016098, -0.00478363, 3.03984e-06, 0.010231, -0.0113754, -0.00114536, Idle
-0.00450897, 2.39015e-05, 0.0289764, -0.0190277, 0.0099411, 0.00822449, 1.46627e-05, 0.0174408, -0.00067091, 0.0167694, 1.02051, 0, 0.0244141, 1.00586, 1.03027, -0.00478745, 5.84126e-06, 0.0118332, -0.00962067, 0.00221252, 0.00978088, 6.02007e-06, 0.0108414, 0.00450134, 0.0153427, -0.00488281, 3.09944e-06, 0.00809479, -0.00939178, -0.00129795, Idle
-0.00431442, 8.16584e-06, 0.0127487, -0.0101242, 0.0026226, 0.00933838, 7.21216e-06, 0.0122528, 0.00280571, 0.0150604, 1.02148, 0, 0.00878906, 1.0127, 1.02148, -0.00471878, 5.66244e-06, 0.0106888, -0.0103836, 0.000305414, 0.00910187, 5.90086e-06, 0.0105362, 0.00450134, 0.0150375, -0.00477982, 9.53674e-07, 0.00488663, -0.00725174, -0.00236702, Idle
-0.00405884, 1.68085e-05, 0.017807, -0.0135345, 0.00426865, 0.00872803, 1.49012e-05, 0.0193939, -0.00134182, 0.0180511, 1.02344, 0, 0.0136719, 1.01074, 1.02441, -0.00518799, 3.99351e-06, 0.010231, -0.0100784, 0.000152707, 0.00970459, 5.30481e-06, 0.0104599, 0.00351143, 0.0139694, -0.00471115, 2.02656e-06, 0.00603104, -0.00748062, -0.00145054, Idle
-0.00348091, 2.96831e-05, 0.0254974, -0.0146332, 0.0108566, 0.00945282, 3.65376e-05, 0.0307312, -0.00103664, 0.0296936, 1.02734, 0, 0.160156, 1.00977, 1.16992, -0.00450516, 5.30481e-06, 0.0116043, -0.0108414, 0.000763416, 0.0096283, 7.09295e-06, 0.0139618, 0.00404358, 0.0180054, -0.00491333, 3.75509e-06, 0.00946045, -0.00900269, 0.000458002, Idle
-0.00442886, 1.09076e-05, 0.0151291, -0.0117111, 0.00341415, 0.00840759, 5.48363e-06, 0.0105515, 0.00268364, 0.013237, 1.02344, 0, 0.00878906, 1.01172, 1.02051, -0.00499344, 4.70877e-06, 0.0130539, -0.0126724, 0.000381708, 0.00963593, 5.84126e-06, 0.00939178, 0.00542068, 0.0148087, -0.0049057, 1.01328e-06, 0.00412369, -0.00656509, -0.00244331, Idle
-0.00403595, 6.31809e-06, 0.0107956, -0.00951385, 0.00128078, 0.00914001, 6.91414e-06, 0.00933075, 0.00426865, 0.0135956, 1.01855, 0, 0.00976563, 1.01172, 1.02148, -0.00524902, 6.3777e-06, 0.00946808, -0.0104599, -0.000991821, 0.0100479, 5.84126e-06, 0.00893402, 0.00580215, 0.0147324, -0.00479507, 9.53674e-07, 0.00450516, -0.00656509, -0.00205994, Idle
-0.00419617, 5.60284e-06, 0.0121384, -0.00963593, 0.00250053, 0.00876617, 5.126e-06, 0.00884247, 0.004879, 0.0137177, 1.02246, 0, 0.00976563, 1.01172, 1.02148, -0.00479889, 4.76837e-06, 0.0104599, -0.0104599, 0, 0.00966644, 3.27826e-06, 0.00908661, 0.00481033, 0.0138931, -0.00518799, 6.55651e-07, 0.0038929, -0.00717545, -0.00328255, Idle
-0.00381851, 1.64509e-05, 0.0178833, -0.0130539, 0.00481796, 0.00874329, 1.63317e-05, 0.0193329, -0.000365973, 0.0189667, 1.02344, 0, 0.0107422, 1.01172, 1.02246, -0.00525665, 6.73532e-06, 0.00939178, -0.00984955, -0.000458002, 0.0101929, 7.45058e-06, 0.0113678, 0.00534439, 0.0167084, -0.00478363, 2.86102e-06, 0.00907898, -0.00823975, 0.00083971, Idle
-0.00426483, 1.19209e-05, 0.0144577, -0.0124435, 0.00201225, 0.00872803, 1.23978e-05, 0.0154266, 0.000975609, 0.0164032, 1.02344, 0, 0.00878906, 1.0127, 1.02148, -0.00489807, 5.66244e-06, 0.0117569, -0.0112228, 0.000534058, 0.00982666, 6.49691e-06, 0.0138092, 0.00343513, 0.0172424, -0.00483322, 1.54972e-06, 0.00595093, -0.00808716, -0.00213623, Idle
-0.0045433, 1.00732e-05, 0.0157318, -0.0139618, 0.00176811, 0.00811005, 1.29342e-05, 0.0176239, -0.00176811, 0.0158539, 1.01758, 0, 0.034668, 0.999512, 1.03418, -0.00493622, 5.54323e-06, 0.00992584, -0.00962067, 0.000305414, 0.0099411, 5.96046e-06, 0.0101547, 0.00503922, 0.0151901, -0.00488663, 1.2517e-06, 0.00473404, -0.00717545, -0.00244331, Idle
-0.00415421, 1.3113e-05, 0.0205536, -0.0163422, 0.00420761, 0.00854492, 8.04663e-06, 0.0134735, 0.00256157, 0.016037, 1.01953, 0, 0.0273438, 1.00879, 1.03613, -0.00443649, 7.15256e-06, 0.0103836, -0.00992584, 0.000458002, 0.00931549, 6.49691e-06, 0.0126724, 0.00290108, 0.0155716, -0.00485992, 7.15256e-07, 0.0038929, -0.00671768, -0.00282478, Idle
-0.00417709, 5.90086e-06, 0.0126877, -0.00957489, 0.00311089, 0.00884247, 5.60284e-06, 0.0112762, 0.00219536, 0.0134735, 1.02148, 0, 0.00683594, 1.01367, 1.02051, -0.00458527, 5.36442e-06, 0.0117569, -0.00962067, 0.00213623, 0.0100708, 6.13928e-06, 0.0106125, 0.00450134, 0.0151138, -0.00495529, 1.13249e-06, 0.00564575, -0.00808716, -0.00244331, Idle
-0.00418091, 7.21216e-06, 0.0117111, -0.0103073, 0.00140285, 0.00858307, 1.0252e-05, 0.0171967, 0.00140285, 0.0186005, 1.02246, 0, 0.00976563, 1.0127, 1.02246, -0.00493622, 5.66244e-06, 0.0106888, -0.0104599, 0.000229001, 0.00971222, 3.57628e-06, 0.0077095, 0.00580215, 0.0135117, -0.00478745, 8.9407e-07, 0.00427628, -0.00709915, -0.00282478, Idle
-0.00415802, 1.0848e-05, 0.0154343, -0.011528, 0.00390244, 0.00914001, 1.48416e-05, 0.0192108, 0.000182986, 0.0193939, 1.01953, 0, 0.0126953, 1.01172, 1.02441, -0.0045433, 6.79493e-06, 0.0106888, -0.0100021, 0.000687122, 0.00951385, 5.126e-06, 0.0112991, 0.00343513, 0.0147324, -0.0047493, 1.3113e-06, 0.00541687, -0.00785828, -0.00244331, Idle
0.0470276, 0.0032959, 0.198608, -0.0582886, 0.140259, -0.00901031, 0.000569344, 0.103638, -0.0505676, 0.0530396, 1.01563, 0, 0.0668945, 0.989746, 1.05664, -0.00689697, 0.0138016, 0.51709, -0.218872, 0.297852, 0.0549316, 0.02948, 1.01855, -0.455811, 0.5625, -0.0087738, 0.00312424, 0.288818, -0.144043, 0.144775, Idle
-0.0346375, 0.00019455, 0.0641479, -0.0675049, -0.00335312, -0.0136871, 0.000172138, 0.0570984, -0.0446472, 0.0124435, 1.01855, 0, 0.102051, 0.977051, 1.0791, -0.00627136, 0.00887299, 0.522949, -0.2771, 0.245728, 0.00539017, 0.00763702, 0.586426, -0.290527, 0.295654, -0.0100479, 0.00156212, 0.210327, -0.142456, 0.0678711, Idle
-0.0181274, 9.53674e-05, 0.0483093, -0.0419617, 0.00634384, -0.00463486, 0.000213742, 0.0730591, -0.0293274, 0.0437317, 1.0166, 0, 0.046875, 0.990234, 1.03711, 0.00214005, 0.00564194, 0.383789, -0.192139, 0.19165, -0.000416756, 0.00234795, 0.260742, -0.137695, 0.122925, -0.00510025, 0.00078392, 0.125244, -0.0603943, 0.0648193, Idle
-0.0129242, 0.000812531, 0.131714, -0.0578003, 0.0738525, 0.00372696, 0.000326395, 0.0845947, -0.022995, 0.0615845, 1.0166, 0.000976563, 0.106445, 0.956055, 1.0625, -0.0116806, 0.0326233, 0.937012, -0.444336, 0.492432, 0.0243378, 0.00866699, 0.364258, -0.15271, 0.211426, -0.00579834, 0.00162888, 0.186646, -0.106323, 0.0803223, Idle
-0.0411072, 0.000125885, 0.0513306, -0.0614624, -0.0101242, 0.00043273, 0.00092268, 0.134033, -0.0492249, 0.0847778, 1.01758, 0, 0.0708008, 0.97998, 1.05078, -0.00519943, 0.0189209, 0.67627, -0.376221, 0.299805, 0.00738525, 0.00476456, 0.276367, -0.139893, 0.136353, -0.00255013, 0.00554657, 0.395996, -0.170532, 0.225464, Idle
-0.0361633, 0.00022316, 0.0648804, -0.060791, 0.00408554, -0.0200653, 0.000435114, 0.0922852, -0.071167, 0.0211029, 1.01758, 0, 0.0522461, 0.989746, 1.04199, 0.00099659, 0.00961304, 0.398926, -0.155151, 0.243652, 0.0122833, 0.00582886, 0.422363, -0.224121, 0.19812, -0.018692, 0.00307083, 0.307373, -0.19397, 0.113342, Idle
-0.057251, 0.000116348, 0.0411072, -0.0755615, -0.0344543, -0.0112381, 0.000236154, 0.0907593, -0.0558472, 0.0348816, 1.01758, 0, 0.065918, 0.980957, 1.04688, -0.00952148, 0.0126114, 0.537598, -0.225342, 0.312256, 0.0214539, 0.00312614, 0.346924, -0.111511, 0.235352, -0.00230789, 0.00074482, 0.141846, -0.0841064, 0.0576477, Idle
-0.0358582, 0.000319481, 0.0820313, -0.0774536, 0.00457382, -0.016571, 0.000147581, 0.0513611, -0.0423889, 0.00896454, 1.01953, 0, 0.0615234, 0.977539, 1.03906, -0.00310326, 0.00548935, 0.351563, -0.205811, 0.14563, 0.001194, 0.0156174, 0.620117, -0.411377, 0.20874, 0.00225639, 0.00169849, 0.180054, -0.0594788, 0.120483, Idle
-0.0481873, 4.57764e-05, 0.0360413, -0.0686646, -0.0326233, -0.0113831, 0.000128388, 0.056488, -0.0428162, 0.0136566, 1.01758, 0, 0.0463867, 0.993652, 1.04004, 0.00374413, 0.00368309, 0.332275, -0.192871, 0.139404, 0.007267, 0.00118542, 0.193359, -0.0953369, 0.0979614, -0.0131454, 0.000739098, 0.135254, -0.0869141, 0.0483093, Idle
-0.0503235, 7.05719e-05, 0.0429993, -0.076355, -0.0333557, 0.0101089, 0.00013721, 0.0541077, -0.0165863, 0.0375061, 1.01563, 0.000976563, 0.074707, 0.978027, 1.05273, 0.00247574, 0.00384331, 0.291504, -0.162231, 0.129272, 0.0134888, 0.00242043, 0.245361, -0.105347, 0.140015, 0.00308228, 0.00108433, 0.167114, -0.071106, 0.0959473, Idle
-0.050293, 7.62939e-05, 0.0361633, -0.069458, -0.0332947, 0.0142136, 0.000471354, 0.09552, -0.0393372, 0.0561523, 1.01758, 0, 0.0854492, 0.97998, 1.06543, -0.0111694, 0.00804901, 0.460449, -0.260986, 0.199341, 0.0125275, 0.00286865, 0.255371, -0.123596, 0.131714, -0.011322, 0.00159073, 0.183105, -0.120544, 0.062561, Idle
-0.0631714, 9.91821e-05, 0.0491638, -0.0891724, -0.0400085, 0.00569916, 0.000136495, 0.0723267, -0.0354919, 0.0368347, 1.01563, 0.000976563, 0.0854492, 0.977051, 1.0625, -0.00776291, 0.00702667, 0.473145, -0.25, 0.223145, 0.00467682, 0.00415039, 0.396729, -0.212891, 0.183838, 0.00754929, 0.00147057, 0.189209, -0.0826416, 0.106506, Idle
-0.0335693, 2.00272e-05, 0.0196381, -0.0438538, -0.0242157, -0.0104294, 5.3823e-05, 0.033905, -0.0278015, 0.0060997, 1.01855, 0, 0.0263672, 1.00293, 1.0293, -0.00498962, 0.000984192, 0.120789, -0.0679321, 0.0528259, 0.00718307, 0.000448227, 0.117188, -0.0772705, 0.039917, -0.0102234, 0.000228763, 0.0681152, -0.0479431, 0.0201569, Idle
-0.0357361, 3.91006e-05, 0.0286713, -0.0525208, -0.0238495, -0.0125351, 9.15527e-05, 0.059021, -0.0570068, 0.00201225, 1.01855, 0, 0.065918, 0.992676, 1.05859, -0.00463867, 0.00145626, 0.203613, -0.113953, 0.0896606, 0.0171356, 0.00100327, 0.167725, -0.0666504, 0.101013, -0.00244141, 0.000638485, 0.118164, -0.0643921, 0.0537415, Idle
-0.0594482, 0.000118256, 0.0468445, -0.074646, -0.0278015, 0.00158596, 0.000356436, 0.0873413, -0.0278625, 0.0594482, 1.0166, 0, 0.0766602, 0.972168, 1.04883, -0.00285721, 0.00544739, 0.393311, -0.132446, 0.260742, 0.0122833, 0.00204849, 0.232056, -0.110168, 0.121887, -0.00205803, 0.00160217, 0.189453, -0.0904541, 0.098999, Idle
-0.0540466, 0.00021553, 0.0567932, -0.0713501, -0.0145721, -0.00862122, 8.42214e-05, 0.0400085, -0.0259857, 0.0140228, 1.0166, 0, 0.0322266, 0.998047, 1.03027, -0.00220108, 0.00325394, 0.308594, -0.133423, 0.175049, -0.00367355, 0.00190544, 0.240234, -0.128784, 0.11145, -0.00836182, 0.000659466, 0.128296, -0.0858765, 0.0423584, Idle
-0.0273132, 5.53131e-05, 0.0304413, -0.0391541, -0.0087204, -0.0210724, 0.000119209, 0.0507507, -0.0393982, 0.0113449, 1.0166, 0.00195313, 0.0551758, 0.987793, 1.04297, -0.0142975, 0.00228691, 0.279541, -0.137695, 0.141846, 0.00831604, 0.00287437, 0.373779, -0.244019, 0.129639, -0.00377846, 0.000273943, 0.0735474, -0.0455017, 0.0280151, Idle
-0.0238495, 3.8147e-05, 0.0326843, -0.0368958, -0.00420761, -0.029007, 9.44138e-05, 0.0480652, -0.0633545, -0.0153046, 1.01855, 0, 0.0498047, 0.989258, 1.03906, -0.00629044, 0.00298119, 0.366699, -0.156128, 0.210571, 0.0103912, 0.000890732, 0.160645, -0.0541992, 0.106384, -0.00816345, 0.000687599, 0.119324, -0.0724487, 0.046875, Idle
-0.0301208, 3.67165e-05, 0.026535, -0.0455627, -0.0190277, -0.0248871, 3.8147e-05, 0.0258636, -0.0385437, -0.0126877, 1.01855, 0, 0.0341797, 1, 1.03418, 0.000843048, 0.000752926, 0.126221, -0.0609131, 0.0653076, 0.0120087, 0.00111008, 0.226685, -0.0386353, 0.187988, -0.00156784, 7.28369e-05, 0.0452881, -0.0242004, 0.0210724, Idle
-0.0113373, 7.73668e-05, 0.0430603, -0.0343933, 0.00865936, -0.0171509, 4.1008e-05, 0.0292664, -0.0328064, -0.00353622, 1.01758, 0, 0.0302734, 1.00293, 1.0332, -0.00587082, 0.00109386, 0.163574, -0.0765381, 0.0870361, -0.00406647, 0.0012722, 0.196411, -0.111938, 0.0844727, -0.000441074, 0.000349998, 0.0918579, -0.0475464, 0.044281, Idle
0.0101547, 3.12328e-05, 0.0231781, -0.000426769, 0.0227509, -0.0218506, 5.4121e-05, 0.0348816, -0.0451355, -0.0102463, 1.01855, 0, 0.0400391, 1, 1.04004, -0.000844955, 0.00115108, 0.177368, -0.0871582, 0.0901489, 0.00849915, 0.000545502, 0.12561, -0.0380249, 0.0875244, -0.007061, 0.000149608, 0.0541992, -0.0358582, 0.0183258, Idle
0.0137634, 3.15905e-05, 0.0292053, 0.00365829, 0.0328674, -0.0182343, 3.86238e-05, 0.0315247, -0.0306702, 0.000853539, 1.01953, 0, 0.0283203, 1.00195, 1.03027, -0.00572968, 0.000458717, 0.124512, -0.0786743, 0.0458069, 0.0113373, 0.000819206, 0.204834, -0.101379, 0.103455, -0.0042305, 8.54731e-05, 0.0419922, -0.0170898, 0.0248871, Idle
0.00997925, 1.39475e-05, 0.0170746, 0.00079298, 0.017868, -0.0200806, 2.19345e-05, 0.0221863, -0.0284119, -0.00622177, 1.01758, 0, 0.0214844, 1.00586, 1.02734, -0.00323868, 0.000431299, 0.101135, -0.0497742, 0.0513611, 0.0135727, 0.000227094, 0.0626221, -0.0125961, 0.0499878, -0.00374794, 6.84261e-05, 0.0396423, -0.0245819, 0.0150375, Idle
0.00520706, 1.508e-05, 0.0150681, -0.00292778, 0.0121384, 0.00403595, 0.000115573, 0.042511, -0.0174408, 0.0250702, 1.01855, 0, 0.0351563, 0.998047, 1.0332, 0.00354767, 0.00112247, 0.21228, -0.110779, 0.10144, 0.0101547, 0.000440598, 0.141479, -0.0296936, 0.111755, -0.00680923, 0.000144005, 0.069519, -0.0404663, 0.029007, Idle
0.00548553, 2.93255e-05, 0.022995, -0.00676727, 0.0162201, 0.00943756, 2.10404e-05, 0.0185394, -0.000182986, 0.0183563, 1.01953, 0, 0.0415039, 0.996582, 1.03809, -0.00568008, 0.000726223, 0.176392, -0.114075, 0.0622253, 0.0114441, 0.000465155, 0.133179, -0.0756226, 0.0574951, -0.00107002, 0.000116527, 0.0464783, -0.0170135, 0.0294647, Idle
0.00280762, 6.38366e-05, 0.0326538, -0.0126266, 0.0200043, 0.0191193, 0.00014329, 0.0689697, -0.0237885, 0.0451355, 1.01953, 0, 0.0664063, 0.986328, 1.05273, 0.0034008, 0.00346184, 0.303711, -0.136963, 0.166626, 0.0119171, 0.000643253, 0.106689, -0.0451965, 0.0614624, -0.00465393, 0.00136375, 0.208252, -0.113525, 0.0946655, Idle
-0.0284271, 0.000334263, 0.0772705, -0.0770874, 0.000182986, -0.00832367, 0.000345707, 0.0927734, -0.0397034, 0.0530396, 1.01758, 0, 0.0791016, 0.977539, 1.05664, -0.0142365, 0.00356483, 0.265137, -0.174927, 0.09021, -0.00585938, 0.0047226, 0.439453, -0.237671, 0.201782, 0.00501633, 0.00110722, 0.153931, -0.097229, 0.0566406, Idle
0.0127792, 0.000137091, 0.0520325, -0.0119553, 0.0400696, -0.00205803, 6.65784e-05, 0.0355835, -0.0233612, 0.0121994, 1.01758, 0, 0.090332, 0.952637, 1.04297, -0.00136852, 0.00123787, 0.16394, -0.0826416, 0.0812378, -0.00303459, 0.000924587, 0.117859, -0.0691528, 0.0487061, -0.014595, 0.00042367, 0.0737915, -0.0477905, 0.0259552, Idle
0.0362549, 2.19345e-05, 0.0255585, 0.0261078, 0.0516663, 0.0026722, 4.04716e-05, 0.029953, -0.0117111, 0.0182343, 1.01953, 0, 0.0541992, 0.992676, 1.04688, -0.00482559, 0.00223923, 0.218018, -0.107239, 0.110718, 0.00725937, 0.000621319, 0.12854, -0.0795288, 0.0490112, -0.00714111, 0.000423193, 0.0760498, -0.0452576, 0.0307617, Idle
0.0304871, 1.81198e-05, 0.0168304, 0.0221405, 0.0389709, 0.00687027, 3.17693e-05, 0.026535, -0.00335312, 0.0231781, 1.01758, 0, 0.0283203, 1.00391, 1.03223, 0.000487089, 0.000790596, 0.156982, -0.079895, 0.0770874, 0.013855, 0.000205755, 0.0629272, -0.0176239, 0.0452576, -0.00933838, 0.000149727, 0.0743408, -0.0515137, 0.0228271, Idle
0.0269623, 3.33786e-05, 0.0278778, 0.0112228, 0.039093, 0.0103607, 2.90275e-05, 0.0256805, -0.00622177, 0.019455, 1.01855, 0, 0.0449219, 0.994141, 1.03906, -0.00514984, 0.000816345, 0.170044, -0.102661, 0.0673828, 0.0135117, 0.000389338, 0.0983276, -0.0358582, 0.062439, -0.00518417, 0.000169039, 0.0678711, -0.0327454, 0.0350952, Idle
0.0196686, 2.16961e-05, 0.0217743, 0.00951385, 0.0312805, 0.00733566, 3.40343e-05, 0.0349426, -0.0136566, 0.021286, 1.01855, 0, 0.0341797, 1.00195, 1.03613, -0.00497055, 0.00047636, 0.0928345, -0.0499268, 0.0429077, 0.00996399, 0.000302792, 0.101074, -0.0459595, 0.0551147, -0.00411987, 0.000184894, 0.074707, -0.0528259, 0.0218353, Idle
