A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-219.477997	-55.815002	966.666992	4.554375	-48.938751	4.633125
-205.447998	-94.062004	1125.876953	18.900000	-53.584999	1.028125
-273.279999	-35.441002	1438.624023	12.061875	-29.601250	7.831250
-171.714996	-55.083000	1211.643066	-45.132500	-2.555000	-9.524375
-103.090004	-95.221001	1017.358032	-40.985001	21.551250	-1.378125
-86.742004	-72.956001	1051.945068	-7.529375	0.223125	5.748750
-144.630997	-49.105000	1151.984985	10.500000	22.176874	8.645000
-133.772995	-73.871002	1105.807983	3.644375	10.005625	-3.880625
-93.390999	17.568001	973.864990	3.561250	44.576874	1.680000
-83.936005	86.315002	886.390991	6.527500	27.177500	-8.085000
-22.448000	-13.420000	1037.244019	4.353125	35.551250	-14.144375
36.112000	11.102000	1035.109009	1.750000	41.829376	-30.121876
131.576996	-41.846001	943.182007	-22.404375	35.525002	-26.586876
107.055000	-54.961002	955.260010	3.766875	11.773125	-11.515000
114.070000	-94.733002	1012.294983	22.504999	23.104376	-12.162500
129.197998	-61.305000	1094.035034	4.795000	-9.865625	-2.021250
96.258003	-109.678001	1043.893066	6.098750	14.533750	0.542500
42.456001	-38.552002	1023.031006	10.482500	-2.471875	12.836250
-45.567001	-28.792000	1000.583008	6.868750	3.692500	9.765000
3.599000	-38.186001	1060.729004	12.328750	-3.701250	7.183750
-90.767998	-8.235000	1031.875977	-3.990000	0.328125	16.660000
-57.218002	-21.472000	1002.291016	-15.933750	-4.860625	1.443750
-6.649000	-36.173000	952.393005	1.089375	-1.868125	11.348750
-58.621002	-10.980000	1009.184021	-4.567500	-17.233126	14.236250
-64.721001	-25.559000	974.475037	-6.273750	-9.931250	4.742500
-10.553000	-26.779001	1017.358032	0.004375	-14.271250	1.172500
-55.998001	-13.847000	1031.692993	-14.761250	-17.425625	3.565625
-1.708000	-33.244999	1017.174988	2.944375	-2.922500	-0.144375
-43.493000	-19.032000	1006.988037	4.965625	-5.420625	0.905625
-15.067000	-44.347000	1034.255005	0.901250	-2.213750	1.968750
-24.095001	-40.260002	1010.098999	-4.681250	3.040625	2.773750
