A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-19.337000	-31.598000	1031.021973	-11.081875	19.998125	19.276251
-25.559000	-71.918999	973.499023	-16.883125	21.376249	5.761875
-43.249001	-54.961002	974.353027	-4.851875	10.955000	6.076875
-42.761002	-45.993999	1008.085999	9.625000	5.420625	6.094375
-35.501999	5.490000	1038.036987	15.028125	2.961875	10.823750
-69.540001	23.180000	1037.365967	4.221875	8.041250	7.778750
-64.965004	2.623000	1009.062012	-5.534375	2.336250	-1.715000
-43.859001	-46.055000	981.307007	-3.434375	-1.855000	-5.670000
-67.527000	-57.340000	1000.338989	-0.590625	-3.263750	-1.658125
-81.129997	-35.806999	1013.880981	-6.794375	-1.181250	1.688750
-57.218002	1.708000	1015.650024	-8.295000	-4.051250	3.171875
-67.832001	-13.054000	1004.304016	3.893750	-4.405625	0.848750
-61.061001	32.146999	1105.869019	17.780001	-5.359375	-3.740625
70.943001	1.464000	919.514038	10.198125	-3.158750	-6.020000
101.565002	-83.447998	1105.747070	-22.610001	-7.056875	8.938125
73.139000	5.429000	1006.439026	-14.735000	9.760625	48.011250
93.025002	-50.569000	1093.608032	-5.547500	-9.585625	36.084999
113.704002	-21.716000	1005.463013	-14.949375	-7.035000	1.828750
39.223000	-6.710000	950.380005	-37.751877	-8.859375	-12.744375
41.418999	-16.714001	964.288025	-36.798126	-27.168751	-9.288125
117.608002	-120.597000	989.481018	-30.764999	-21.555626	-0.861875
39.833000	-157.014008	973.377014	-6.689375	-0.385000	4.795000
38.491001	-140.361008	918.233032	11.178125	28.336876	9.366875
47.214001	-162.382004	954.528015	7.306250	27.794374	9.100000
59.292000	-143.899002	973.621033	2.100000	-6.475000	6.151250
35.319000	-117.303001	918.721008	6.405000	-21.411249	15.395625
-7.686000	-130.479004	976.976013	16.349375	-10.666250	15.098125
-168.298996	-62.646999	1056.885986	0.546875	-20.912500	2.047500
-187.697006	-66.794998	1100.379028	-4.926250	-31.723125	-6.628125
-188.794998	-92.720001	1076.040039	-6.173125	-19.858126	-7.476875
-202.031998	-98.637001	1067.500000	-1.128750	-2.712500	-13.873125
-162.320999	-140.178009	1029.924072	6.562500	-3.815000	-16.856874
-194.529007	-119.011002	1060.850952	-0.525000	2.756250	-15.763125
-169.518997	-162.869995	1051.274048	-5.140625	3.329375	-8.255625
-201.421997	-156.831009	1050.603027	-6.282500	7.026250	-7.813750
-210.694000	-128.649002	1004.669983	9.524375	12.954375	-10.718750
-163.906998	-82.167000	940.742004	3.591875	10.171875	-18.335625
-139.568008	-80.215004	935.252014	7.494375	26.070625	-15.592500
-89.548004	-38.917999	1056.214966	10.027500	12.411875	-1.448125
-53.618999	-37.820000	1029.253052	15.566250	24.303125	0.175000
73.444000	-42.761002	993.324036	11.449375	42.354374	-4.926250
148.169006	-46.360001	953.856995	2.751875	21.087500	-0.796250
174.094009	-0.183000	1042.489990	3.679375	-3.460625	-0.875000
229.542999	-44.164001	1075.857056	10.692500	-0.389375	6.619375
220.149002	-28.059999	1100.623047	-3.145625	-12.530000	11.064375
167.201004	-60.451000	1087.203003	-8.798125	-5.810000	13.829375
134.322006	-56.547001	1042.795044	-10.565625	3.189375	15.732500
61.792999	-85.278000	1020.773987	-4.475625	6.505625	10.596250
27.877001	-85.765999	1013.942017	0.161875	4.243750	4.191250
-4.941000	-48.129002	968.984985	-4.681250	5.766250	1.251250
-17.263000	-39.406002	995.031982	0.529375	-3.513125	2.016875
-25.681000	-35.685001	1011.257996	-1.465625	-5.289375	1.290625
-27.694000	-44.225002	1010.160034	3.889375	-12.578125	2.699375
-13.359000	-50.691002	1040.721069	6.741875	-9.791250	-0.004375
-29.280001	-50.142002	1012.661011	8.111250	-1.636250	-1.859375
-35.806999	-41.907001	1014.186035	9.388750	-5.171250	-4.383750
-26.474001	-40.077000	1024.312012	7.350000	-5.538750	-7.468125
-16.226000	-22.204000	1027.972046	7.555625	-1.395625	-4.576250
