@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_VAR_on_ACC_X numeric
@attribute F3_PeakToPeak_on_ACC_X numeric
@attribute F4_MIN_on_ACC_X numeric
@attribute F5_MAX_on_ACC_X numeric
@attribute F6_MEAN_on_ACC_Y numeric
@attribute F7_VAR_on_ACC_Y numeric
@attribute F8_PeakToPeak_on_ACC_Y numeric
@attribute F9_MIN_on_ACC_Y numeric
@attribute F10_MAX_on_ACC_Y numeric
@attribute F11_MEAN_on_ACC_Z numeric
@attribute F12_VAR_on_ACC_Z numeric
@attribute F13_PeakToPeak_on_ACC_Z numeric
@attribute F14_MIN_on_ACC_Z numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MEAN_on_GY_X numeric
@attribute F17_VAR_on_GY_X numeric
@attribute F18_PeakToPeak_on_GY_X numeric
@attribute F19_MIN_on_GY_X numeric
@attribute F20_MAX_on_GY_X numeric
@attribute F21_MEAN_on_GY_Y numeric
@attribute F22_VAR_on_GY_Y numeric
@attribute F23_PeakToPeak_on_GY_Y numeric
@attribute F24_MIN_on_GY_Y numeric
@attribute F25_MAX_on_GY_Y numeric
@attribute F26_MEAN_on_GY_Z numeric
@attribute F27_VAR_on_GY_Z numeric
@attribute F28_PeakToPeak_on_GY_Z numeric
@attribute F29_MIN_on_GY_Z numeric
@attribute F30_MAX_on_GY_Z numeric
@attribute class {Forward_Backward, Idle, Lateral, Up_Down}

@data
-0.0276184, 0.018158, 0.714844, -0.27832, 0.436523, -0.0685425, 0.00537872, 0.327393, -0.194824, 0.132446, 1.01758, 0, 0.342285, 0.862793, 1.20508, 0.0500793, 0.0775757, 1.65332, -0.780762, 0.872559, 0.00333786, 0.0622559, 1.37695, -0.686523, 0.69043, -0.00434875, 0.0115662, 0.452881, -0.196289, 0.256592, Forward_Backward
-0.0106735, 0.0283966, 0.647461, -0.297852, 0.349365, -0.0391541, 0.00346375, 0.221069, -0.122314, 0.0987549, 1.01758, 0.000976563, 0.306641, 0.861328, 1.16797, -0.0297699, 0.0809326, 1.36523, -0.706543, 0.658691, 0.0315247, 0.0786133, 1.31641, -0.750488, 0.565918, -0.0145187, 0.0491638, 1.1416, -0.431641, 0.709473, Forward_Backward
-0.0184479, 0.0209351, 0.67041, -0.252441, 0.417969, -0.0209198, 0.00182819, 0.162109, -0.09198, 0.0701294, 1.01953, 0, 0.234863, 0.910645, 1.14551, -0.0024395, 0.0509033, 1.18848, -0.759277, 0.429199, 0.00392532, 0.121033, 1.80469, -1.07422, 0.72998, 0.0184784, 0.0237885, 0.902344, -0.417969, 0.484131, Forward_Backward
-0.00308609, 0.0357361, 0.743652, -0.263428, 0.480225, -0.0437622, 0.00268173, 0.283203, -0.153442, 0.129639, 1.02148, 0, 0.286621, 0.866699, 1.15332, -0.0254669, 0.0393066, 0.922852, -0.43042, 0.492432, 0.0127869, 0.175537, 2.48438, -1.3584, 1.12598, -0.00686264, 0.0387573, 0.918945, -0.588867, 0.329834, Forward_Backward
0.0237579, 0.0314941, 0.761719, -0.35083, 0.410645, -0.0502014, 0.00292397, 0.214722, -0.162354, 0.0523376, 1.00879, 0.00390625, 0.40918, 0.833008, 1.24219, -0.0469971, 0.0809937, 1.58008, -0.658691, 0.920898, 0.0128708, 0.074646, 1.19531, -0.506348, 0.688477, 0.0283813, 0.0484619, 1.22266, -0.384277, 0.837891, Forward_Backward
-0.0194855, 0.0189819, 0.445801, -0.216309, 0.229492, -0.0570374, 0.00183868, 0.185303, -0.162842, 0.0224457, 1.01855, 0, 0.290527, 0.835449, 1.12598, 0.0153198, 0.0187683, 0.651367, -0.365967, 0.285156, -0.00614929, 0.0548401, 1.29199, -0.553223, 0.73877, 0.0187073, 0.0436401, 0.984863, -0.398193, 0.586426, Forward_Backward
-0.0367432, 0.0303345, 0.668457, -0.393311, 0.275146, -0.0574036, 0.00193024, 0.176025, -0.172119, 0.00396347, 1.02051, 0.00195313, 0.26416, 0.877441, 1.1416, -0.0358887, 0.0424805, 1.10449, -0.724121, 0.380127, 0.0250397, 0.0947266, 1.26074, -0.538574, 0.72168, -0.0335083, 0.0310059, 0.834961, -0.570313, 0.264648, Forward_Backward
-0.0610352, 0.0167694, 0.61377, -0.365723, 0.247925, -0.0432129, 0.00177383, 0.205933, -0.159912, 0.046051, 1.02148, 0.00195313, 0.357422, 0.783203, 1.14063, 0.0232086, 0.056488, 1.38574, -0.818848, 0.566406, -0.0278168, 0.145142, 1.90527, -0.97998, 0.924805, -0.000782013, 0.0270386, 0.803711, -0.393066, 0.410645, Forward_Backward
-0.0599365, 0.0123215, 0.438721, -0.315674, 0.123108, -0.0317383, 0.00280571, 0.225098, -0.148071, 0.0769653, 1.01855, 0.00390625, 0.342773, 0.882813, 1.22559, -0.00550461, 0.0802612, 1.24414, -0.603516, 0.640625, -0.0147324, 0.10199, 1.54883, -0.883301, 0.665527, -0.0296326, 0.0537109, 1.03418, -0.551758, 0.481934, Forward_Backward
-0.0196838, 0.0377808, 0.725586, -0.28125, 0.444092, 0.0121689, 0.00291824, 0.238281, -0.0883789, 0.149902, 1.0166, 0.00292969, 0.430176, 0.768066, 1.19824, 0.00476456, 0.0759277, 1.26074, -0.713867, 0.546387, 0.0320129, 0.142944, 1.62793, -0.648438, 0.979004, -0.0245819, 0.0445862, 0.996094, -0.49585, 0.5, Forward_Backward
-0.00799561, 0.0269623, 0.623047, -0.292236, 0.330811, -0.0179901, 0.00193501, 0.194214, -0.104614, 0.0895996, 1.02246, 0, 0.314453, 0.896484, 1.21094, 0.00215912, 0.0537109, 0.981445, -0.475342, 0.505859, 0.0549316, 0.0566406, 1.22852, -0.586426, 0.641602, -0.0411682, 0.029892, 0.67041, -0.410645, 0.259521, Forward_Backward
-0.0266876, 0.0404053, 0.794434, -0.309814, 0.484619, -0.022049, 0.0018158, 0.229736, -0.112915, 0.116821, 1.00195, 0.0126953, 0.754395, 0.688965, 1.44336, -0.00176907, 0.0384827, 1.01367, -0.635742, 0.377197, -0.0171204, 0.161621, 2.49609, -1.08496, 1.41113, 0.0476379, 0.0384216, 0.950195, -0.626465, 0.32373, Forward_Backward
-0.048645, 0.0370178, 0.781738, -0.354004, 0.42749, -0.00595856, 0.00331497, 0.311768, -0.101196, 0.210449, 1.01758, 0.00195313, 0.341309, 0.82666, 1.16797, -0.00183773, 0.0667725, 1.47754, -0.699219, 0.777832, 0.00335693, 0.0654297, 1.39258, -0.770508, 0.621582, -0.00553894, 0.023468, 0.747559, -0.414307, 0.333008, Forward_Backward
-0.0302124, 0.0333557, 0.769531, -0.321289, 0.447998, -0.0327759, 0.00424576, 0.27832, -0.148315, 0.130005, 1.02051, 0.0078125, 0.44043, 0.854492, 1.29492, -0.0144196, 0.0895386, 1.5293, -0.721191, 0.807617, -0.0197144, 0.158325, 2.58594, -1.4375, 1.14844, -0.0400085, 0.0191345, 0.645996, -0.473877, 0.171997, Forward_Backward
-0.0976563, 0.0190582, 0.764648, -0.397705, 0.366943, -0.0497742, 0.00365639, 0.307373, -0.201904, 0.105286, 1.00977, 0, 0.246582, 0.88623, 1.13281, 0.0296021, 0.0728149, 1.6084, -0.937988, 0.67041, 0.0498962, 0.0695801, 1.40039, -0.672852, 0.727539, 0.0085907, 0.0369568, 0.805176, -0.476074, 0.329102, Forward_Backward
-0.0584106, 0.0271606, 0.768555, -0.455811, 0.312744, -0.0231476, 0.00478745, 0.343506, -0.213013, 0.130493, 1.01465, 0.00292969, 0.324707, 0.83252, 1.15723, -0.0559998, 0.110901, 1.7002, -0.779297, 0.920898, 0.018219, 0.135132, 2.04492, -1.09863, 0.946289, 0.0682983, 0.0395813, 0.861328, -0.417725, 0.443604, Forward_Backward
-0.0168457, 0.0150146, 0.543457, -0.348877, 0.19458, -0.0276794, 0.000674725, 0.147217, -0.101074, 0.0461121, 1.02246, 0, 0.19873, 0.916504, 1.11523, 0.0283051, 0.0311584, 0.990723, -0.327148, 0.663574, -0.0173187, 0.086792, 1.91016, -0.828125, 1.08203, 0.0284729, 0.039917, 0.890137, -0.269531, 0.620605, Forward_Backward
-0.0405884, 0.0143585, 0.521484, -0.32251, 0.19873, -0.0220947, 0.00158691, 0.206055, -0.131226, 0.0747681, 1.02246, 0, 0.18457, 0.929688, 1.11426, -0.0440674, 0.0543518, 1.13477, -0.539063, 0.595215, 0.0363464, 0.0551758, 1.27832, -0.519531, 0.758301, -0.0291138, 0.0402527, 1.18066, -0.659668, 0.520996, Forward_Backward
-0.0269012, 0.0202789, 0.591797, -0.334717, 0.25708, -0.00891876, 0.00222969, 0.226318, -0.13208, 0.0942383, 1.02246, 0, 0.384277, 0.824707, 1.20898, 0.0119629, 0.0682373, 1.40918, -0.805664, 0.603516, 0.0162811, 0.0478516, 1.56738, -0.577637, 0.989746, -0.0221252, 0.0549316, 1.12402, -0.700684, 0.422607, Forward_Backward
-0.0806885, 0.0262909, 0.723145, -0.429443, 0.293701, -0.00887299, 0.00110531, 0.162842, -0.0993042, 0.0635376, 1.02344, 0.000976563, 0.312988, 0.850098, 1.16309, 0.0157928, 0.0418701, 1.02246, -0.501953, 0.520508, -0.00798798, 0.0352173, 0.854004, -0.487061, 0.366943, -0.0146027, 0.0344238, 0.990723, -0.543945, 0.446533, Forward_Backward
-0.0157776, 0.00738525, 0.415039, -0.220215, 0.194702, -0.0177612, 0.00236893, 0.256104, -0.164795, 0.0911255, 1.0166, 0.00390625, 0.314941, 0.845215, 1.16016, 0.0103683, 0.103394, 1.58105, -0.77002, 0.811035, -0.00216484, 0.0936279, 1.28125, -0.695801, 0.585449, -0.0531921, 0.0831909, 1.33887, -0.616211, 0.722656, Forward_Backward
-0.0279388, 0.0138474, 0.461182, -0.230713, 0.230347, -0.0177002, 0.0020256, 0.308838, -0.104309, 0.204346, 1.01953, 0, 0.21582, 0.904297, 1.12012, -0.00990295, 0.0486145, 0.88623, -0.525391, 0.360596, 0.0136871, 0.0533447, 1.0918, -0.571289, 0.520508, 0.0638428, 0.0564575, 0.991699, -0.353516, 0.638184, Forward_Backward
-0.0137405, 0.0196381, 0.588867, -0.282227, 0.306641, 0.0225983, 0.00115395, 0.148438, -0.0517273, 0.0966187, 1.01953, 0.000976563, 0.315918, 0.872559, 1.18848, -0.00189686, 0.0327759, 0.907227, -0.580078, 0.327148, 0.02771, 0.0484924, 1.2666, -0.595215, 0.670898, -0.0436096, 0.0279999, 1.00391, -0.366455, 0.637207, Forward_Backward
-0.02948, 0.0180664, 0.539063, -0.260254, 0.278809, 0.0563354, 0.00164032, 0.208984, -0.0226288, 0.186401, 1.02246, 0, 0.163086, 0.944336, 1.10742, 0.0273285, 0.0301056, 0.755859, -0.375732, 0.379883, 0.00127888, 0.0381775, 0.823242, -0.36499, 0.458252, 0.0189514, 0.0448303, 1.11914, -0.643066, 0.475586, Forward_Backward
-0.0174255, 0.0193176, 0.526367, -0.212402, 0.313721, -0.00483704, 0.0069809, 0.282715, -0.160156, 0.122498, 1.0166, 0.00195313, 0.186523, 0.930664, 1.11719, -0.0770874, 0.0932617, 1.51465, -0.657227, 0.856934, 0.00757217, 0.0653687, 1.47266, -0.883789, 0.588379, -0.0484314, 0.0405884, 0.811523, -0.445313, 0.366211, Forward_Backward
-0.0379944, 0.0166473, 0.500977, -0.291504, 0.209229, -0.00115204, 0.00331688, 0.260986, -0.108887, 0.1521, 1.01563, 0.00390625, 0.291992, 0.870117, 1.16211, 0.0105896, 0.086731, 1.54785, -0.832031, 0.715332, 0.015213, 0.114319, 2.31055, -0.885742, 1.42383, 0.0272522, 0.0585938, 1.12207, -0.522949, 0.598633, Forward_Backward
-0.0773926, 0.0138474, 0.469727, -0.335693, 0.133911, -0.0138321, 0.00460815, 0.306396, -0.118042, 0.188232, 1.02441, 0, 0.215332, 0.956543, 1.17188, 0.0602112, 0.0740356, 1.42969, -0.561523, 0.867676, 0.0389099, 0.0952759, 1.7627, -0.57959, 1.18262, 0.0335388, 0.111206, 1.44434, -0.730469, 0.713867, Forward_Backward
-0.0361938, 0.014389, 0.519531, -0.366455, 0.153076, -0.0597534, 0.00365829, 0.244263, -0.189331, 0.0549316, 1.01758, 0, 0.173828, 0.943359, 1.11719, -0.0772095, 0.0655518, 1.3291, -0.567871, 0.76123, -0.0348816, 0.0323181, 0.689453, -0.420166, 0.269043, -0.0318604, 0.0474243, 1.11035, -0.721191, 0.38916, Forward_Backward
-0.002285, 0.0161133, 0.640625, -0.378662, 0.261719, -0.0514221, 0.00522995, 0.362305, -0.217651, 0.144531, 1.0127, 0, 0.214844, 0.889648, 1.10449, -0.0631714, 0.142822, 1.92383, -0.801758, 1.12207, -0.00322151, 0.322754, 3.64648, -2.22656, 1.41895, 0.0164948, 0.0343628, 0.959961, -0.308105, 0.651855, Forward_Backward
-0.0104904, 0.0252686, 0.600586, -0.375488, 0.225098, -0.0496521, 0.0030117, 0.303955, -0.206909, 0.0969238, 1.01563, 0, 0.20166, 0.897949, 1.09961, 0.0671997, 0.085083, 1.48242, -0.62793, 0.854492, 0.0083847, 0.0506897, 1.20898, -0.519531, 0.689453, -0.0256653, 0.0523376, 0.978516, -0.525879, 0.452393, Forward_Backward
-0.00382996, 8.88109e-06, 0.0159302, -0.0111008, 0.00481796, 0.0085907, 1.01924e-05, 0.0173798, -0.00195122, 0.0154266, 1.02148, 0, 0.0078125, 1.01367, 1.02148, -0.00458908, 5.24521e-06, 0.00855255, -0.0091629, -0.000610828, 0.00945282, 4.82798e-06, 0.00832367, 0.00473404, 0.0130539, -0.00495529, 8.9407e-07, 0.00412369, -0.00709915, -0.00297737, Idle
-0.00443649, 2.19941e-05, 0.0189667, -0.0137787, 0.00518417, 0.0091095, 1.33514e-05, 0.0175629, 0.000853539, 0.0184174, 1.02246, 0, 0.0107422, 1.00977, 1.02051, -0.00507736, 3.63588e-06, 0.00839996, -0.00931549, -0.000916004, 0.00956726, 3.8147e-06, 0.00748062, 0.00572586, 0.0132065, -0.00495148, 2.44379e-06, 0.00732422, -0.00823975, -0.000916004, Idle
-0.00442505, 1.51396e-05, 0.0185394, -0.0146332, 0.00390244, 0.0089035, 3.12328e-05, 0.0267181, -0.00682831, 0.0198822, 1.01953, 0, 0.0136719, 1.00879, 1.02246, -0.00489426, 4.88758e-06, 0.00977325, -0.010231, -0.000458002, 0.00942993, 6.13928e-06, 0.0107574, 0.00534439, 0.016098, -0.00484848, 4.17233e-06, 0.0106888, -0.0113754, -0.000687122, Idle
-0.00406647, 1.23382e-05, 0.0166016, -0.0125046, 0.00408554, 0.00871277, 1.45435e-05, 0.0182953, -0.000975609, 0.0173187, 1.01953, 0, 0.0117188, 1.01074, 1.02246, -0.00471497, 5.48363e-06, 0.010231, -0.00962067, 0.000610828, 0.0088501, 3.93391e-06, 0.00694656, 0.0052681, 0.0122147, -0.00479889, 1.54972e-06, 0.00503922, -0.00709915, -0.00205994, Idle
-0.00465393, 2.65241e-05, 0.0289764, -0.0190277, 0.0099411, 0.00854492, 1.62721e-05, 0.0174408, -0.00067091, 0.0167694, 1.02051, 0, 0.0244141, 1.00586, 1.03027, -0.00453949, 5.1856e-06, 0.0116806, -0.00946808, 0.00221252, 0.00980377, 6.73532e-06, 0.0108414, 0.00450134, 0.0153427, -0.00479126, 3.45707e-06, 0.00809479, -0.00939178, -0.00129795, Idle
-0.00436401, 7.689e-06, 0.0116501, -0.0101242, 0.00152493, 0.00948334, 6.4373e-06, 0.0122528, 0.00280571, 0.0150604, 1.02051, 0, 0.00878906, 1.0127, 1.02148, -0.00494766, 5.42402e-06, 0.00992584, -0.0103836, -0.000458002, 0.00923157, 6.02007e-06, 0.0105362, 0.00450134, 0.0150375, -0.0047493, 9.53674e-07, 0.00488663, -0.00725174, -0.00236702, Idle
-0.0039444, 1.59144e-05, 0.0161591, -0.0135345, 0.0026226, 0.00871277, 1.16825e-05, 0.017807, -0.000731945, 0.0170746, 1.02246, 0, 0.0136719, 1.01074, 1.02441, -0.00517654, 3.99351e-06, 0.010231, -0.0100784, 0.000152707, 0.00960541, 5.48363e-06, 0.0101547, 0.00351143, 0.0136642, -0.00463486, 1.54972e-06, 0.00465775, -0.00702286, -0.00236702, Idle
-0.00356865, 2.81334e-05, 0.0245209, -0.0136566, 0.0108566, 0.00983429, 4.34518e-05, 0.0310364, -0.00134182, 0.0296936, 1.0293, 0, 0.160156, 1.00977, 1.16992, -0.00436783, 5.42402e-06, 0.0116043, -0.0108414, 0.000763416, 0.00962067, 7.15256e-06, 0.0139618, 0.00404358, 0.0180054, -0.00501633, 4.64916e-06, 0.00946045, -0.00900269, 0.000458002, Idle
-0.00425339, 1.8537e-05, 0.0224457, -0.0146332, 0.00780487, 0.00826263, 8.58307e-06, 0.0145111, 0.00054884, 0.0150604, 1.01953, 0, 0.00878906, 1.01172, 1.02051, -0.00503922, 5.24521e-06, 0.0119858, -0.0126724, -0.000687122, 0.00967407, 6.13928e-06, 0.00954437, 0.0052681, 0.0148087, -0.00479889, 1.54972e-06, 0.00465775, -0.00709915, -0.00244331, Idle
-0.0042305, 8.16584e-06, 0.0140915, -0.0106735, 0.00341415, 0.00892639, 6.55651e-06, 0.00969696, 0.00359726, 0.0132904, 1.02148, 0, 0.00488281, 1.01465, 1.01953, -0.00506973, 5.06639e-06, 0.0106125, -0.010231, 0.000381708, 0.00979614, 4.58956e-06, 0.00847626, 0.00542068, 0.0138931, -0.00488663, 7.7486e-07, 0.00404739, -0.00656509, -0.00251961, Idle
-0.0040741, 6.19888e-06, 0.0107956, -0.00951385, 0.00128078, 0.00883484, 5.90086e-06, 0.00933075, 0.00426865, 0.0135956, 1.01953, 0, 0.00976563, 1.01172, 1.02148, -0.00520706, 5.90086e-06, 0.00946808, -0.0104599, -0.000991821, 0.0102158, 5.60284e-06, 0.00992584, 0.00481033, 0.0147324, -0.00490952, 9.53674e-07, 0.00450516, -0.00656509, -0.00205994, Idle
-0.00418472, 6.25849e-06, 0.0121384, -0.00963593, 0.00250053, 0.00883484, 5.48363e-06, 0.00884247, 0.004879, 0.0137177, 1.02148, 0, 0.00976563, 1.01172, 1.02148, -0.00483322, 4.52995e-06, 0.0104599, -0.0104599, 0, 0.009552, 3.03984e-06, 0.00855255, 0.00534439, 0.0138931, -0.00518417, 6.55651e-07, 0.0038929, -0.00717545, -0.00328255, Idle
-0.00375557, 1.40667e-05, 0.0177612, -0.0129318, 0.00481796, 0.00868988, 1.81198e-05, 0.0193329, -0.000365973, 0.0189667, 1.02148, 0, 0.0107422, 1.01172, 1.02246, -0.00542831, 7.21216e-06, 0.00939178, -0.00984955, -0.000458002, 0.0100098, 6.79493e-06, 0.0113678, 0.00534439, 0.0167084, -0.00492096, 1.96695e-06, 0.0062561, -0.00823975, -0.00198364, Idle
-0.00411987, 1.55568e-05, 0.0176392, -0.0130539, 0.00457382, 0.00883484, 1.09076e-05, 0.0154266, 0.000975609, 0.0164032, 1.02148, 0, 0.0078125, 1.01367, 1.02148, -0.00457382, 5.84126e-06, 0.0117569, -0.0112228, 0.000534058, 0.0100098, 8.40425e-06, 0.0138092, 0.00343513, 0.0172424, -0.00470352, 2.86102e-06, 0.00892639, -0.00808716, 0.00083971, Idle
-0.00447845, 8.64267e-06, 0.0114059, -0.00963593, 0.00176811, 0.0085144, 1.28746e-05, 0.0152435, 0.000609875, 0.0158539, 1.01953, 0, 0.0166016, 1.0127, 1.0293, -0.00508881, 4.58956e-06, 0.0091629, -0.00931549, -0.000152707, 0.0103302, 4.11272e-06, 0.00946808, 0.00572586, 0.0151901, -0.00479126, 1.54972e-06, 0.00503922, -0.00717545, -0.00213623, Idle
-0.00452423, 1.72853e-05, 0.0205536, -0.0163422, 0.00420761, 0.00819397, 1.14441e-05, 0.017807, -0.00176811, 0.016037, 1.01953, 0, 0.034668, 0.999512, 1.03418, -0.00483704, 6.31809e-06, 0.0100784, -0.00977325, 0.000305414, 0.00945282, 5.96046e-06, 0.0101547, 0.00503922, 0.0151901, -0.00485229, 1.01328e-06, 0.00450516, -0.00694656, -0.00244331, Idle
-0.00400925, 7.62939e-06, 0.0123215, -0.0104294, 0.00189018, 0.00873566, 7.03335e-06, 0.0105515, 0.00359726, 0.0141449, 1.02051, 0, 0.0244141, 1.01172, 1.03613, -0.00447464, 8.16584e-06, 0.0120621, -0.00992584, 0.00213623, 0.00917053, 7.45058e-06, 0.0126724, 0.00290108, 0.0155716, -0.00496674, 5.96046e-07, 0.00366402, -0.0064888, -0.00282478, Idle
-0.00428391, 5.48363e-06, 0.0126877, -0.00957489, 0.00311089, 0.00865936, 4.88758e-06, 0.0105515, 0.00219536, 0.0127487, 1.02148, 0, 0.00683594, 1.01367, 1.02051, -0.00454712, 4.29153e-06, 0.00755692, -0.0077858, -0.000229001, 0.0102921, 5.42402e-06, 0.0106125, 0.00450134, 0.0151138, -0.00495529, 1.07288e-06, 0.00564575, -0.00808716, -0.00244331, Idle
-0.00412369, 7.09295e-06, 0.0117111, -0.0103073, 0.00140285, 0.00843811, 7.689e-06, 0.0107346, 0.00365829, 0.014389, 1.02148, 0, 0.00878906, 1.0127, 1.02148, -0.00489426, 5.90086e-06, 0.0106888, -0.0104599, 0.000229001, 0.00972748, 3.93391e-06, 0.0077095, 0.00580215, 0.0135117, -0.00474548, 8.34465e-07, 0.00358772, -0.00641251, -0.00282478, Idle
-0.00395584, 1.00136e-05, 0.0154343, -0.011528, 0.00390244, 0.00952148, 2.00272e-05, 0.0192108, 0.000182986, 0.0193939, 1.01953, 0, 0.0126953, 1.01172, 1.02441, -0.00445175, 6.3777e-06, 0.0106888, -0.0100021, 0.000687122, 0.00940704, 5.06639e-06, 0.0109177, 0.00343513, 0.0143509, -0.00470734, 1.54972e-06, 0.00541687, -0.00785828, -0.00244331, Idle
-0.00445175, 3.27826e-05, 0.030365, -0.0162201, 0.0141449, 0.00822449, 3.35574e-05, 0.0297089, -0.00463486, 0.0250702, 1.02148, 0, 0.0107422, 1.0127, 1.02344, -0.00465393, 5.60284e-06, 0.010231, -0.00984955, 0.000381708, 0.0100479, 5.54323e-06, 0.0112152, 0.00496292, 0.0161743, -0.00498199, 2.92063e-06, 0.00808716, -0.00869751, -0.000610828, Idle
0.0646973, 0.00206757, 0.173218, -0.0329285, 0.140259, -0.0100098, 0.000589848, 0.103638, -0.0505676, 0.0530396, 1.01563, 0, 0.0668945, 0.989746, 1.05664, -0.00953674, 0.0135193, 0.51709, -0.218872, 0.297852, 0.0521545, 0.0350647, 1.01855, -0.455811, 0.5625, -0.00323868, 0.00287819, 0.288818, -0.144043, 0.144775, Idle
-0.0377197, 0.000210762, 0.0641479, -0.0675049, -0.00335312, -0.0117874, 0.00022769, 0.0722046, -0.0433044, 0.0289001, 1.01758, 0, 0.0727539, 0.977051, 1.0498, -0.00168419, 0.00553513, 0.366699, -0.193481, 0.173096, 0.00974274, 0.00691986, 0.512207, -0.290527, 0.221313, -0.00895691, 0.00158978, 0.209473, -0.141602, 0.0678711, Idle
-0.0259094, 0.000101089, 0.0464172, -0.0527649, -0.00634384, -0.00722885, 0.000283718, 0.0883789, -0.0446472, 0.0437317, 1.01855, 0, 0.0888672, 0.990234, 1.0791, 0.000957966, 0.0107956, 0.522949, -0.2771, 0.245728, 0.00745392, 0.00442505, 0.376709, -0.0809937, 0.295654, -0.0170898, 0.0014801, 0.202637, -0.142456, 0.0601501, Idle
-0.00674438, 0.000163078, 0.0594788, -0.0259247, 0.0335388, -0.00166798, 0.00032711, 0.0909424, -0.0293274, 0.0615845, 1.01855, 0.000976563, 0.0454102, 0.996582, 1.04199, -0.00393295, 0.0243988, 0.937012, -0.444336, 0.492432, 0.00530243, 0.00604248, 0.364258, -0.15271, 0.211426, -0.0115814, 0.00121212, 0.171143, -0.106323, 0.0648193, Idle
-0.0245514, 0.000846863, 0.134888, -0.0609741, 0.0738525, 0.000104904, 0.000252485, 0.0847168, -0.0328674, 0.0518494, 1.0166, 0, 0.106445, 0.956055, 1.0625, -0.00683594, 0.0205536, 0.575195, -0.311768, 0.263184, 0.0179138, 0.0082016, 0.342529, -0.139893, 0.202515, 0.00280571, 0.00142193, 0.179565, -0.0991821, 0.0803223, Idle
-0.0414429, 0.000119209, 0.0513306, -0.0614624, -0.0101242, 0.00279808, 0.00102997, 0.134033, -0.0492249, 0.0847778, 1.01758, 0, 0.0605469, 0.990234, 1.05078, -0.0125198, 0.0210266, 0.67627, -0.376221, 0.299805, 0.0175323, 0.00374794, 0.263184, -0.131958, 0.131104, -0.000571728, 0.00637817, 0.395996, -0.170532, 0.225464, Idle
-0.0349121, 0.000258446, 0.0648804, -0.060791, 0.00408554, -0.0260925, 0.000290394, 0.0785522, -0.071167, 0.00737762, 1.01758, 0, 0.0522461, 0.989746, 1.04199, 0.00135231, 0.00755692, 0.374756, -0.155151, 0.219604, 0.013092, 0.00638199, 0.422363, -0.224121, 0.19812, -0.022583, 0.00345039, 0.307373, -0.19397, 0.113342, Idle
-0.0500488, 8.2016e-05, 0.0341492, -0.0684204, -0.0342712, -0.00525284, 0.000263691, 0.0751343, -0.0402527, 0.0348816, 1.01758, 0.000976563, 0.065918, 0.980957, 1.04688, -0.00836945, 0.0137558, 0.537598, -0.225342, 0.312256, 0.023407, 0.00362968, 0.346924, -0.111511, 0.235352, -0.00317764, 0.000854015, 0.141846, -0.0841064, 0.0576477, Idle
-0.0473938, 0.000600815, 0.0820313, -0.0774536, 0.00457382, -0.0147629, 0.000166893, 0.0691528, -0.0558472, 0.0132904, 1.01855, 0, 0.0615234, 0.977539, 1.03906, -0.00495911, 0.00934601, 0.47876, -0.205811, 0.272949, -0.0124512, 0.0173798, 0.620117, -0.411377, 0.20874, 0.00653458, 0.00140095, 0.17041, -0.0499268, 0.120483, Idle
-0.0447388, 0.000139236, 0.0504456, -0.0686646, -0.0182343, -0.0188904, 0.000177622, 0.056488, -0.0428162, 0.0136566, 1.01758, 0, 0.0478516, 0.992188, 1.04004, -0.000375748, 0.00400925, 0.300293, -0.154663, 0.14563, 0.0219116, 0.00222778, 0.278809, -0.0953369, 0.18335, -0.0123978, 0.0010128, 0.171997, -0.0809326, 0.0910034, Idle
-0.0448914, 1.90735e-05, 0.0213928, -0.0540161, -0.0326233, -0.00654602, 4.70281e-05, 0.0308685, -0.0215912, 0.00926971, 1.01758, 0, 0.0649414, 0.987793, 1.05273, 0.00343323, 0.00350571, 0.332275, -0.192871, 0.139404, 0.00564575, 0.00108433, 0.17334, -0.105347, 0.0679932, -0.00539017, 0.000784874, 0.135254, -0.0869141, 0.0483093, Idle
-0.0514221, 6.67572e-05, 0.0392151, -0.076355, -0.0371399, 0.0125809, 0.000114441, 0.0429382, -0.00542831, 0.0375061, 1.01563, 0.000976563, 0.0688477, 0.978027, 1.04688, 0.00243568, 0.00415039, 0.291504, -0.162231, 0.129272, 0.0151825, 0.00252914, 0.23877, -0.0986938, 0.140015, 0.00242615, 0.00120068, 0.167114, -0.071106, 0.0959473, Idle
-0.0506287, 7.24792e-05, 0.0361633, -0.069458, -0.0332947, 0.0165863, 0.000518322, 0.09552, -0.0393372, 0.0561523, 1.01855, 0, 0.0854492, 0.97998, 1.06543, -0.0119629, 0.0094223, 0.460449, -0.260986, 0.199341, 0.00596237, 0.00312805, 0.255371, -0.123596, 0.131714, -0.0133362, 0.00170517, 0.183105, -0.120544, 0.062561, Idle
-0.058197, 8.96454e-05, 0.0481262, -0.0818481, -0.0337219, 0.00540161, 0.000136971, 0.0723267, -0.0354919, 0.0368347, 1.01855, 0, 0.0854492, 0.977051, 1.0625, -0.0157013, 0.00558853, 0.430176, -0.25, 0.180176, 0.0273438, 0.00266075, 0.289551, -0.105713, 0.183838, 0.00527954, 0.00141335, 0.189209, -0.0826416, 0.106506, Idle
