@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_ACC_V numeric
@attribute F5_MEAN_on_GY_X numeric
@attribute F6_MEAN_on_GY_Y numeric
@attribute F7_MEAN_on_GY_Z numeric
@attribute F8_MEAN_on_GY_V numeric
@attribute F9_VAR_on_ACC_X numeric
@attribute F10_VAR_on_ACC_Y numeric
@attribute F11_VAR_on_ACC_Z numeric
@attribute F12_VAR_on_ACC_V numeric
@attribute F13_VAR_on_GY_X numeric
@attribute F14_VAR_on_GY_Y numeric
@attribute F15_VAR_on_GY_Z numeric
@attribute F16_VAR_on_GY_V numeric
@attribute F17_ENERGY_on_ACC_X numeric
@attribute F18_ENERGY_on_ACC_Y numeric
@attribute F19_ENERGY_on_ACC_Z numeric
@attribute F20_ENERGY_on_ACC_V numeric
@attribute F21_ENERGY_on_GY_X numeric
@attribute F22_ENERGY_on_GY_Y numeric
@attribute F23_ENERGY_on_GY_Z numeric
@attribute F24_ENERGY_on_GY_V numeric
@attribute F25_PeakToPeak_on_ACC_X numeric
@attribute F26_PeakToPeak_on_ACC_Y numeric
@attribute F27_PeakToPeak_on_ACC_Z numeric
@attribute F28_PeakToPeak_on_ACC_V numeric
@attribute F29_PeakToPeak_on_GY_X numeric
@attribute F30_PeakToPeak_on_GY_Y numeric
@attribute F31_PeakToPeak_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
-0.0745239, -0.0697632, 0.994629, 1.03125, 0.0585938, -0.0545959, -0.0822754, 0.69873, 0.0313721, 0.027359, 0.0439453, 0.0400391, 0.0519104, 0.232666, 0.313232, 0.123535, 2.99219, 2.61133, 83.75, 89.4375, 4.48438, 19.0938, 25.9375, 49.5938, 0.546387, 0.676758, 0.867188, 0.839355, 0.898438, 2.09961, 1.87598, Square
0.0177765, -0.0623474, 0.975586, 1.00781, 0.00176811, -0.113708, -0.0664673, 0.73291, 0.0298004, 0.0222473, 0.0390625, 0.0302734, 0.0616455, 0.333252, 0.260742, 0.136719, 2.44141, 2.11914, 80.3125, 84.8125, 4.99609, 28.0625, 21.4844, 54.625, 0.650391, 0.568359, 0.76416, 0.717773, 1.0752, 2.51172, 1.90234, Square
0.0336609, -0.0869141, 1.0166, 1.05273, 0.0389404, -0.0221863, 0.0491943, 0.612793, 0.0384827, 0.0169525, 0.0566406, 0.0449219, 0.0285645, 0.286865, 0.168579, 0.11377, 3.21094, 1.98633, 88.3125, 93.5, 2.4375, 23.2969, 13.8672, 39.6563, 0.600098, 0.51123, 0.981934, 0.995117, 0.716797, 2.69336, 1.71875, Square
0.0745239, -0.111633, 0.979004, 1.01953, 0.0474854, -0.00530243, 0.0256195, 0.636719, 0.0357666, 0.0243225, 0.0322266, 0.0322266, 0.0220947, 0.293701, 0.229004, 0.141357, 3.34961, 2.98047, 80.3125, 86.8125, 1.97461, 23.8125, 18.6094, 44.3438, 0.598633, 0.616699, 0.777344, 0.787598, 0.671387, 2.59961, 1.86328, Square
0.0129776, 0.00656509, 0.995605, 0.997559, 0.00466537, 0.0288849, -0.00594711, 0.2323, 0.00222206, 0.00297165, 0.00830078, 0.00683594, 0.00742722, 0.014946, 0.0383606, 0.00762939, 0.193726, 0.244507, 81, 81.25, 0.604004, 1.27832, 3.11133, 4.99219, 0.193115, 0.190674, 0.135254, 0.134766, 0.397217, 0.596191, 0.668945, Square
0.0166168, -0.0257874, 1.00293, 1.00391, -0.0161591, -0.00594711, 0.0393372, 0.145386, 0.000798702, 0.000838757, 0.00683594, 0.00878906, 0.00316048, 0.0076828, 0.0144577, 0.00602722, 0.0870972, 0.121887, 82.125, 82.4375, 0.277344, 0.625488, 1.29688, 2.20117, 0.126587, 0.110046, 0.0419922, 0.0400391, 0.204224, 0.37793, 0.494629, Square
-0.0789795, -0.0199127, 0.993164, 1.01172, 0.0784912, 0.0891113, 0.0492859, 0.455322, 0.0176239, 0.00609589, 0.0136719, 0.0078125, 0.0231323, 0.105957, 0.168457, 0.106445, 1.93457, 0.526367, 81.0625, 83.5625, 2.375, 9.23438, 13.8516, 25.4375, 0.424805, 0.299072, 0.351074, 0.292969, 0.5625, 1.31543, 1.5, Square
-0.1698, -0.0474243, 0.978516, 1.01074, 0.00782776, -0.0844727, -0.0177002, 0.591309, 0.0206604, 0.0101852, 0.0126953, 0.00683594, 0.0458069, 0.204712, 0.132813, 0.0412598, 4.01172, 1.00781, 78.625, 83.375, 3.7168, 17.1719, 10.7969, 31.6875, 0.455811, 0.341797, 0.418457, 0.330078, 0.864746, 1.4375, 1.19727, Square
-0.0715332, -0.0639038, 1.00977, 1.02539, 0.0400085, -0.0456543, 0.0483398, 0.51416, 0.0141449, 0.00774002, 0.0117188, 0.00878906, 0.0285339, 0.114563, 0.139038, 0.0234375, 1.56055, 0.958496, 83.625, 86, 2.44336, 9.45313, 11.4609, 23.3281, 0.398682, 0.334473, 0.324219, 0.294922, 0.709961, 1.16992, 1.13184, Square
-0.0439453, -0.0546875, 0.996094, 1.02832, 0.0943604, -0.0312805, 0.0936279, 0.686523, 0.0440063, 0.00907135, 0.015625, 0.0107422, 0.0430298, 0.259521, 0.197021, 0.0480957, 3.72266, 0.978027, 81.6875, 86.625, 4.21094, 21.125, 16.6875, 42.0938, 0.657227, 0.366211, 0.390137, 0.324219, 0.846191, 1.76953, 1.38184, Square
-0.0665894, -0.027832, 1.00391, 1.02441, 0.114502, 0.0799561, 0.0566711, 0.658203, 0.0255737, 0.0100174, 0.015625, 0.0146484, 0.023819, 0.212646, 0.217163, 0.043457, 2.43164, 0.875, 82.9375, 86.3125, 2.99219, 17.75, 17.8594, 38.6563, 0.465088, 0.353027, 0.392578, 0.354004, 0.554199, 1.51465, 1.42578, Square
-0.106201, -0.0120316, 0.961426, 0.994629, 0.122131, 0.0632935, -0.0224915, 0.677246, 0.0284882, 0.0125275, 0.0263672, 0.0136719, 0.0358582, 0.237671, 0.213135, 0.048584, 3.22266, 1.02734, 77.0625, 81.3125, 4.11719, 19.5938, 17.3125, 41.125, 0.590332, 0.354004, 0.487305, 0.407715, 0.666504, 1.63574, 1.38574, Square
-0.0965576, -0.086792, 0.973633, 1.00879, 0.0863037, -0.128052, -0.0996704, 0.691895, 0.0422974, 0.0118484, 0.0185547, 0.0214844, 0.0426636, 0.25, 0.204224, 0.0524902, 4.18359, 1.57031, 78.3125, 84.1875, 4.0625, 21.5938, 17.3594, 43.0625, 0.650879, 0.421875, 0.478027, 0.454102, 0.848145, 1.80664, 1.2832, Square
-0.0586853, -0.0483398, 0.981445, 1.00684, 0.0369568, -0.112549, -0.0265045, 0.640137, 0.0304565, 0.0120621, 0.0141602, 0.0126953, 0.0538025, 0.236694, 0.141724, 0.0375977, 2.74805, 1.16699, 79.25, 83.1875, 4.47266, 20.2188, 11.5469, 36.25, 0.52002, 0.365723, 0.392578, 0.373535, 0.763184, 1.56641, 1.15918, Square
0.0124588, -0.121643, 1.00195, 1.03027, 0.0189819, -0.0739746, -0.0772095, 0.572754, 0.0243988, 0.0152969, 0.0166016, 0.0136719, 0.0437317, 0.156494, 0.172974, 0.0578613, 1.99023, 2.43945, 82.6875, 87.125, 3.57422, 13.1328, 14.5078, 31.2969, 0.562988, 0.463135, 0.39209, 0.387695, 0.712891, 1.39551, 1.36816, Square
0.0263062, -0.135742, 0.978516, 1.01758, 0.0760498, 0.00478745, 0.0518494, 0.606445, 0.0418091, 0.0158081, 0.0131836, 0.0126953, 0.0322876, 0.189819, 0.193237, 0.0568848, 3.44531, 2.77539, 78.6875, 84.9375, 3.08398, 15.3906, 15.8828, 34.4063, 0.620117, 0.468994, 0.429688, 0.405762, 0.681641, 1.59082, 1.42188, Square
0.0470276, -0.11499, 1.00586, 1.03125, 0.0878296, 0.00603104, 0.0976563, 0.666016, 0.02742, 0.0119553, 0.0136719, 0.015625, 0.0613708, 0.189453, 0.218506, 0.0444336, 2.40234, 2.04102, 83.125, 87.5, 5.60156, 15.3594, 18.4844, 39.5625, 0.549316, 0.42627, 0.428711, 0.432129, 1.0332, 1.56738, 1.43359, Square
-0.0385132, -0.0803833, 0.987793, 1.0127, 0.092041, 0.109497, 0.0453491, 0.670898, 0.0232849, 0.0178375, 0.00976563, 0.00976563, 0.0287628, 0.246826, 0.19397, 0.0424805, 2.00781, 1.96875, 79.875, 83.9375, 3.01758, 20.9688, 15.8906, 39.9375, 0.452148, 0.477295, 0.441406, 0.412598, 0.634277, 1.56348, 1.36133, Square
0.0328064, -0.0563965, 0.949707, 0.990723, 0.144409, -0.0715332, -0.0728149, 0.726563, 0.0597839, 0.0180969, 0.0141602, 0.0141602, 0.0454407, 0.27832, 0.229126, 0.0571289, 4.93359, 1.72461, 74.25, 80.6875, 5.375, 22.9688, 19, 47.4063, 0.680664, 0.482666, 0.420898, 0.431641, 0.785156, 1.86914, 1.40332, Square
-0.0678711, -0.0713501, 0.983887, 1.00293, 0.0295715, -0.0733643, -0.0515137, 0.600098, 0.0229797, 0.0121078, 0.00927734, 0.015625, 0.0339661, 0.155151, 0.205078, 0.043457, 2.23633, 1.39355, 79.25, 82.8125, 2.82617, 13.0156, 16.8438, 32.7188, 0.450195, 0.462891, 0.479492, 0.43457, 0.606934, 1.38672, 1.33789, Square
0.0306549, -0.064209, 1, 1.01953, 0.0306702, -0.0957642, -0.0502014, 0.627441, 0.0206299, 0.0135651, 0.0126953, 0.0126953, 0.0254669, 0.196533, 0.199463, 0.0407715, 1.74902, 1.43359, 82.125, 85.25, 2.14063, 16.6719, 16.375, 35.2188, 0.466064, 0.431885, 0.40625, 0.364258, 0.562012, 1.46875, 1.37793, Square
0.0313416, -0.0971069, 1.00195, 1.02734, 0.0331421, -0.00273132, 0.0576477, 0.510254, 0.0314026, 0.00798035, 0.015625, 0.015625, 0.0111465, 0.149536, 0.125122, 0.0297852, 2.625, 1.41113, 82.625, 86.8125, 0.992676, 12.125, 10.4141, 23.5156, 0.50293, 0.341309, 0.470215, 0.458984, 0.449219, 1.48633, 1.20117, Square
0.0793457, -0.095459, 0.981445, 1.01172, 0.0426331, -0.0161743, 0.0438232, 0.566406, 0.0282898, 0.00827026, 0.0151367, 0.00585938, 0.00984955, 0.172729, 0.179199, 0.045166, 2.80273, 1.40918, 79.3125, 83.4375, 0.945801, 14.0234, 14.6797, 29.6719, 0.48584, 0.364746, 0.382324, 0.385742, 0.399414, 1.5918, 1.28516, Square
0.0124435, 0.00979614, 1.02832, 1.04004, 0.0430908, 0.0504456, 0.0899658, 0.766602, 0.0187073, 0.00881958, 0.0263672, 0.0332031, 0.15271, 0.308838, 0.312744, 0.198242, 1.52832, 0.723145, 87.875, 90.4375, 12.5313, 25.2344, 26, 63.7188, 1.14355, 0.528809, 1.34766, 1.40625, 2.44727, 3.25391, 2.91211, Square
-0.0128937, 0.0208893, 1.01074, 1.01953, 1.055e-05, -0.0300903, 0.00742722, 0.454834, 0.0101852, 0.00176525, 0.00585938, 0, 0.0291595, 0.224854, 0.0583496, 0.107056, 0.839355, 0.178467, 83.25, 84.1875, 2.36328, 18.2969, 4.73438, 25.4531, 0.501953, 0.215942, 0.256836, 0.280762, 0.969727, 2.67773, 1.13281, Square
0.0858765, 0.0663452, 1.00098, 1.02734, 0.000237942, 0.0809326, 0.0935669, 0.467529, 0.0151367, 0.023941, 0.0224609, 0.0205078, 0.0251617, 0.24231, 0.101257, 0.165649, 1.82422, 2.29688, 83.0625, 87.25, 2.03906, 20.1719, 8.91406, 31.1406, 0.559082, 0.837402, 0.888672, 0.806152, 0.975586, 2.75195, 1.59961, Square
0.00419998, -0.00284958, 1.00977, 1.04102, 0.0491638, -0.000944138, -0.125244, 0.825684, 0.0275269, 0.0318909, 0.0595703, 0.0576172, 0.116089, 0.396729, 0.323242, 0.172852, 2.23242, 2.58594, 87.4375, 92.5, 9.60938, 32.1563, 27.4688, 69.25, 0.682129, 0.802246, 1.17676, 1.15723, 1.41309, 3.75781, 2.22656, Square
-0.0328064, 0.0109711, 0.979004, 1.01074, 0.0329895, -0.071228, 0.0166473, 0.713379, 0.0279236, 0.0264587, 0.0600586, 0.0517578, 0.078186, 0.398438, 0.208862, 0.185547, 2.35156, 2.1543, 82.5625, 87, 6.42578, 32.7188, 16.9531, 56.2813, 0.653809, 0.727051, 1.1416, 1.09961, 1.41016, 3.36133, 2.02734, Square
0.0132523, -0.0230408, 1.03711, 1.06738, 0.0577698, -0.0312347, -0.0285339, 0.71875, 0.020813, 0.033783, 0.0810547, 0.0722656, 0.0928955, 0.356201, 0.208252, 0.146484, 1.70117, 2.7793, 93.6875, 98.25, 7.80078, 28.9531, 16.9531, 53.75, 0.593262, 0.737793, 1.22656, 1.22461, 1.85156, 3.5625, 2.16406, Square
-0.0429688, 0.0140457, 1.01074, 1.05664, 0.0827026, 0.0193787, 0.127075, 0.799805, 0.0396118, 0.0353699, 0.0947266, 0.0771484, 0.158447, 0.281006, 0.324219, 0.146973, 3.35938, 2.88281, 90.5, 96.75, 13.3984, 22.8125, 27.5938, 63.7813, 0.837891, 0.830566, 1.65234, 1.61816, 1.9707, 3.21289, 2.78516, Square
0.0158539, -0.00236511, 0.998535, 1.03125, 0.0415649, 0.0635376, -0.00123787, 0.787109, 0.0357361, 0.0262604, 0.078125, 0.0771484, 0.103821, 0.441162, 0.244629, 0.17627, 2.91602, 2.12891, 87.1875, 92.4375, 8.55469, 36.0938, 19.8281, 64.5, 0.85498, 0.733887, 1.37109, 1.36133, 1.6416, 3.78906, 2.32227, Square
0.000573635, 0.0236206, 0.982422, 1.01465, 0.0578918, 0.0490417, -0.00449753, 0.706543, 0.0300903, 0.0311127, 0.0483398, 0.0498047, 0.0725098, 0.382568, 0.196289, 0.157471, 2.43945, 2.56836, 82.1875, 87.4375, 6.14844, 31.2031, 15.9141, 53.2188, 0.665527, 0.802246, 1.08594, 1.12012, 1.54688, 3.10742, 2.16602, Square
-0.0276794, 0.0372925, 1.01074, 1.0498, 0.0589905, -0.0103607, -0.131592, 0.922852, 0.031311, 0.0437622, 0.0722656, 0.0664063, 0.109375, 0.461914, 0.453125, 0.196289, 2.59961, 3.66016, 88.6875, 94.75, 9.14844, 37.4375, 38.125, 84.9375, 0.633301, 0.852051, 1.23242, 1.17969, 1.66602, 3.57422, 3.01758, Square
-0.0520325, -0.00891876, 0.979004, 1.0127, 0.0462646, -0.000822067, -0.0749512, 0.733887, 0.0304413, 0.0289764, 0.0581055, 0.0537109, 0.0861816, 0.377441, 0.258545, 0.190918, 2.6875, 2.35547, 82.375, 87.5, 7.16016, 30.5938, 21.4063, 59.125, 0.605957, 0.828613, 1.11426, 1.05273, 1.87207, 3.11523, 2.39648, Square
0.00482559, 0.00523758, 1, 1.03516, 0.0313721, -0.0911255, 0.0221252, 0.851074, 0.0327759, 0.0265961, 0.0722656, 0.0585938, 0.120728, 0.452393, 0.332031, 0.190918, 2.6582, 2.1582, 86.9375, 91.5625, 9.86719, 37.3438, 26.9531, 74.1875, 0.619141, 0.733887, 1.41113, 1.36426, 1.51074, 3.88281, 2.72266, Square
0.0237885, -0.0218506, 1.01465, 1.04785, 0.0755005, -0.0583191, -0.0304108, 0.790527, 0.0392456, 0.0305634, 0.0576172, 0.0654297, 0.130981, 0.3396, 0.329834, 0.185547, 3.22852, 2.51563, 88.125, 94.3125, 11.0781, 27.8125, 26.8125, 65.6875, 0.731445, 0.867188, 1.08203, 1.06934, 1.69727, 2.66016, 2.98828, Square
0.0154724, 0.00759125, 1.0127, 1.04199, 0.103149, 0.0213165, 0.0129852, 0.768555, 0.0315247, 0.0248718, 0.0644531, 0.0576172, 0.167236, 0.324219, 0.26001, 0.172852, 2.57617, 2.02148, 88.3125, 92.6875, 14.4141, 26.3281, 21.0938, 61.9063, 0.706055, 0.695801, 1.37402, 1.38477, 2.03516, 3.05469, 2.74023, Square
0.0506897, 0.00587463, 0.992188, 1.02441, 0.0861206, 0.0162659, 0.0439453, 0.834961, 0.0437317, 0.0229034, 0.0488281, 0.0517578, 0.0879517, 0.455078, 0.362793, 0.217285, 3.75195, 1.85938, 83.75, 89.3125, 7.72656, 36.9063, 29.5625, 74.125, 0.666504, 0.70166, 1.04297, 1.04492, 1.33984, 4.21484, 2.67578, Square
0.00769806, 0.0701294, 1.00098, 1.0293, 0.0510254, 0.0284576, 0.0669556, 0.726074, 0.0200043, 0.0313416, 0.0664063, 0.0634766, 0.0967407, 0.240845, 0.327148, 0.145508, 1.62695, 2.93945, 86.5625, 91.0625, 8.05469, 19.5938, 26.875, 54.5313, 0.632324, 0.776855, 1.51367, 1.49414, 1.52344, 2.66602, 2.74609, Square
0.010788, 0.00504303, 1.00879, 1.04004, 0.0361938, -0.0246735, -0.011322, 0.693848, 0.0331421, 0.0283051, 0.0830078, 0.0791016, 0.0822144, 0.327393, 0.25293, 0.183105, 2.69531, 2.29688, 89.1875, 94.125, 6.76563, 26.5781, 20.5313, 53.875, 0.702148, 0.697266, 1.35547, 1.31543, 1.86523, 3.17578, 2.65039, Square
-0.00260925, -0.021637, 0.990234, 1.02344, 0.0838623, 0.101501, 0.00933075, 0.724609, 0.0255127, 0.0285339, 0.0712891, 0.0585938, 0.0865479, 0.348877, 0.221558, 0.149902, 2.06836, 2.35156, 85.25, 89.6875, 7.58594, 29.1094, 17.9688, 54.6875, 0.604492, 0.723145, 1.21875, 1.18652, 1.54688, 2.93555, 2.12109, Square
0.0366821, 0.0423584, 0.991699, 1.02246, 0.0310059, 0.028656, -0.0331421, 0.673828, 0.0227356, 0.0326538, 0.0458984, 0.0419922, 0.0946655, 0.235107, 0.249146, 0.128418, 1.95215, 2.79297, 83.4375, 88.1875, 7.75391, 19.125, 20.2813, 47.2188, 0.48999, 0.741699, 0.901367, 0.89502, 1.63477, 3.01563, 2.375, Square
0.00926208, 0.0105972, 1.02832, 1.03223, 0.0404358, 0.044342, 0.0842896, 0.583008, 0.00837708, 0.00407028, 0.00195313, 0.00585938, 0.0753784, 0.107544, 0.223633, 0.0769043, 0.685547, 0.338867, 85.875, 86.8125, 6.24219, 8.875, 18.7031, 33.7813, 0.502441, 0.2771, 0.400879, 0.40625, 1.46094, 1.40137, 1.78711, Square
-0.00936127, 0.0217896, 1.0127, 1.0166, 0.00161457, -0.0290375, 0.0182343, 0.376953, 0.00803375, 0.000916004, 0.000976563, 0.00195313, 0.0146713, 0.144775, 0.0475769, 0.0662842, 0.657715, 0.112671, 83.1875, 83.875, 1.18945, 11.8047, 3.88477, 16.8906, 0.386719, 0.119934, 0.172363, 0.189941, 0.554199, 2.13281, 0.855469, Square
0.081604, 0.0722656, 0.999512, 1.02441, 0.00468445, 0.0791626, 0.0685425, 0.414063, 0.014534, 0.0212402, 0.0214844, 0.0185547, 0.0136871, 0.171631, 0.103638, 0.128052, 1.71777, 2.14453, 82.6875, 86.5625, 1.11133, 14.4141, 8.78125, 24.2813, 0.491943, 0.69873, 0.796875, 0.746582, 0.630859, 2.01563, 1.77637, Square
0.00340652, -0.0118332, 1.00684, 1.03418, 0.0463257, 0.00802612, -0.118713, 0.73291, 0.0239563, 0.0246124, 0.0478516, 0.0419922, 0.0753784, 0.28833, 0.290039, 0.133789, 1.94336, 2.00586, 86.0625, 90.0625, 6.28125, 23.375, 24.6563, 54.375, 0.57959, 0.626953, 0.911621, 0.871582, 1.08105, 2.89453, 2.04688, Square
-0.0260162, 0.0115891, 0.995605, 1.02051, 0.030838, -0.0960083, 0.0291138, 0.649414, 0.0236206, 0.0218964, 0.0546875, 0.0527344, 0.0417175, 0.334961, 0.178589, 0.145264, 1.96875, 1.78613, 84.75, 88.625, 3.45703, 27.9063, 14.5469, 45.9375, 0.546875, 0.624023, 0.965332, 0.917969, 0.858398, 2.73438, 1.77734, Square
0.0144806, -0.0246582, 1.03125, 1.05469, 0.0610657, -0.00284004, -0.0173798, 0.581543, 0.0186462, 0.0292664, 0.0537109, 0.0546875, 0.0309143, 0.202026, 0.188232, 0.0864258, 1.5293, 2.42188, 90.5625, 94.5625, 2.80664, 16.375, 15.2813, 34.4063, 0.504395, 0.629883, 1.06445, 1.03418, 0.771484, 2.07031, 1.83398, Square
-0.04776, 0.0190125, 1.02051, 1.05273, 0.0739746, 0.0135269, 0.122131, 0.690918, 0.0330811, 0.0286713, 0.0732422, 0.0712891, 0.104858, 0.181885, 0.280029, 0.109131, 2.86719, 2.35352, 90.3125, 95.625, 8.94531, 14.7578, 23.9063, 47.5313, 0.680664, 0.658203, 1.27344, 1.24609, 1.50781, 1.96484, 2.41211, Square
0.0126266, -0.00142956, 0.982422, 1.01074, 0.0466919, 0.0723267, -0.0139542, 0.706543, 0.0308838, 0.0213776, 0.065918, 0.0615234, 0.0578308, 0.340576, 0.214111, 0.122803, 2.51563, 1.7334, 83.625, 87.8125, 4.86328, 28.0313, 17.375, 50.4375, 0.630859, 0.65918, 0.961426, 0.932617, 1.10254, 2.84375, 2.03711, Square
0.00159073, 0.0265961, 0.990234, 1.01758, 0.0566711, 0.0316467, -0.0140457, 0.627441, 0.0267029, 0.0278931, 0.0380859, 0.0371094, 0.0381775, 0.275146, 0.175171, 0.0996094, 2.16406, 2.31836, 82.5625, 86.9375, 3.35547, 22.375, 14.2188, 40, 0.586426, 0.720703, 0.913086, 0.923828, 0.898926, 2.32227, 1.78711, Square
-0.0307007, 0.0281677, 1.00879, 1.04199, 0.0622253, -0.0031662, -0.12793, 0.824219, 0.0283356, 0.0365906, 0.0576172, 0.0556641, 0.0548706, 0.355469, 0.407227, 0.159668, 2.37305, 3.0293, 87.125, 92.5, 4.76172, 28.8125, 34.3438, 68, 0.55957, 0.770508, 1.12012, 1.08105, 1.09473, 3.18555, 2.66992, Square
-0.0484924, -0.00541306, 0.973145, 1.00195, 0.0424194, -0.0155869, -0.0637817, 0.658203, 0.0246429, 0.0224915, 0.0551758, 0.0458984, 0.0485229, 0.306885, 0.220703, 0.150146, 2.1875, 1.82617, 81.1875, 85.0625, 4.07813, 24.8906, 18.2188, 47.2813, 0.526855, 0.743164, 0.873535, 0.839844, 1.09766, 2.69531, 2.17383, Square
0.00884247, 0.00318909, 1.01855, 1.04395, 0.0414734, -0.0939331, 0.013588, 0.754883, 0.0289764, 0.0225067, 0.0566406, 0.0527344, 0.0546265, 0.354492, 0.309814, 0.161621, 2.35547, 1.8252, 88.625, 92.625, 4.56641, 29.4531, 25.125, 59.2813, 0.560059, 0.605957, 1.05371, 1.01465, 0.940918, 2.89063, 2.51563, Square
0.0252686, -0.0230865, 1.00293, 1.03418, 0.0806885, -0.0336304, -0.0222931, 0.695801, 0.0367126, 0.0258942, 0.0449219, 0.0458984, 0.0728149, 0.247925, 0.286377, 0.131104, 3.02734, 2.14258, 85.1875, 90.4375, 6.43359, 20.1875, 23.25, 49.875, 0.605469, 0.693848, 0.846191, 0.818848, 1.36914, 2.42578, 2.66016, Square
0.0149155, 0.00897217, 1.01563, 1.03809, 0.0892334, 0.00967407, 0.0244598, 0.678711, 0.0282745, 0.0186157, 0.0488281, 0.0498047, 0.0936279, 0.251221, 0.232666, 0.127197, 2.31055, 1.51563, 87.5625, 91.375, 8.23438, 20.3594, 18.9063, 47.6563, 0.586426, 0.555176, 1.03906, 1.01563, 1.55371, 2.45703, 2.28906, Square
0.0507507, 0.0126495, 0.989258, 1.01953, 0.0791016, 0.0263824, 0.0517578, 0.769531, 0.0410461, 0.0198059, 0.0410156, 0.0429688, 0.0624695, 0.317871, 0.347656, 0.145508, 3.53516, 1.61816, 82.625, 87.6875, 5.57031, 25.8281, 28.3906, 59.8125, 0.561035, 0.592773, 0.885254, 0.896973, 1.02148, 3.04492, 2.45508, Square
0.0057869, 0.0657959, 1.00195, 1.02734, 0.0591431, 0.0180969, 0.0464172, 0.642578, 0.0170288, 0.0261993, 0.0527344, 0.0478516, 0.0466919, 0.189087, 0.280273, 0.110107, 1.38281, 2.47461, 85.6875, 89.4375, 4.07031, 15.3594, 22.8906, 42.4063, 0.492432, 0.706543, 1.11426, 1.0957, 1.00684, 2.17773, 2.41211, Square
0.0115204, 0.00346756, 1.01563, 1.04199, 0.0350952, -0.00713348, -0.00603104, 0.63623, 0.0299377, 0.0235443, 0.0693359, 0.0683594, 0.0428162, 0.275146, 0.230103, 0.145508, 2.4375, 1.91016, 89.25, 93.5625, 3.56836, 22.3125, 18.6563, 44.5938, 0.605469, 0.629883, 1.23828, 1.22949, 0.993652, 2.5957, 2.3457, Square
-0.0066452, -0.0166321, 0.979004, 1.00293, 0.0838013, 0.092041, 0.00263023, 0.657227, 0.022995, 0.025238, 0.050293, 0.0507813, 0.0461426, 0.283203, 0.201782, 0.11499, 1.86719, 2.06836, 81.75, 85.625, 4.30859, 23.6563, 16.3594, 44.3438, 0.54834, 0.627441, 1.02051, 0.989258, 1.09082, 2.3457, 1.89551, Square
0.036438, 0.0401001, 0.99707, 1.02344, 0.0331421, 0.0254211, -0.0507507, 0.625488, 0.0205841, 0.0283051, 0.0351563, 0.0351563, 0.055481, 0.180664, 0.24707, 0.0952148, 1.77637, 2.42383, 83.4375, 87.75, 4.58594, 14.6953, 20.2344, 39.4375, 0.426514, 0.615234, 0.809082, 0.791992, 1.0625, 2.38867, 1.95117, Square
0.00857544, 0.0104599, 1.0293, 1.03418, 0.0312347, 0.0491943, 0.0628052, 0.45752, 0.0057373, 0.00262833, 0, 0, 0.0417175, 0.0487061, 0.161255, 0.050415, 0.470947, 0.221802, 85.75, 86.5, 3.46094, 4.14453, 13.3906, 21.0469, 0.380371, 0.198486, 0.180176, 0.184082, 0.91748, 1.04297, 1.37402, Square
-0.00553894, 0.0231628, 1.01074, 1.01367, 0.00714493, -0.0420837, 0.028595, 0.312744, 0.00675201, 0.000644207, 0.00195313, 0.00585938, 0.00677109, 0.0893555, 0.0344849, 0.0353394, 0.549805, 0.0957031, 82.9375, 83.75, 0.552734, 7.38672, 2.86328, 10.7969, 0.311523, 0.103943, 0.0908203, 0.103516, 0.393066, 1.41113, 0.721191, Square
0.0766602, 0.0760498, 1, 1.01855, 0.0109482, 0.0814819, 0.0377502, 0.381348, 0.0134583, 0.0165253, 0.0126953, 0.0185547, 0.00962067, 0.11731, 0.114075, 0.104492, 1.56738, 1.80859, 82.0625, 85.5625, 0.790039, 10.0469, 9.35938, 20.25, 0.443359, 0.536621, 0.616211, 0.601563, 0.45752, 1.60059, 1.81641, Square
0.00355339, -0.0196075, 1.00098, 1.02051, 0.0376892, 0.00583267, -0.0982056, 0.63623, 0.0203705, 0.0163574, 0.0341797, 0.0302734, 0.0398865, 0.199463, 0.240845, 0.0859375, 1.65234, 1.35645, 84, 86.8125, 3.34961, 16.1719, 20.3125, 39.7813, 0.498535, 0.46875, 0.676758, 0.665527, 0.757324, 2.14844, 1.79297, Square
-0.0219574, 0.0142365, 1.0127, 1.0332, 0.0357666, -0.0931396, 0.02742, 0.583496, 0.0209808, 0.0157928, 0.0390625, 0.0341797, 0.02211, 0.248657, 0.148804, 0.0900879, 1.74023, 1.2959, 86.3125, 89.3125, 1.89648, 20.8594, 12.125, 34.9063, 0.49707, 0.496338, 0.76123, 0.708008, 0.650879, 2.05664, 1.5957, Square
0.0172729, -0.023056, 1.02148, 1.03906, 0.0514221, 0.0111542, 0.00791168, 0.527344, 0.0173798, 0.0218658, 0.0322266, 0.0371094, 0.0132751, 0.154175, 0.175293, 0.0678711, 1.43359, 1.81543, 87.125, 90.5625, 1.29004, 12.5078, 14.2109, 28.0469, 0.458252, 0.537109, 0.796387, 0.767578, 0.481689, 1.81152, 1.5752, Square
