A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
13.542000	62.586002	1200.723999	-1.106875	-12.337500	19.110001
-14.579000	59.109001	1411.906006	-4.270000	-44.966251	13.352500
-45.445000	33.549999	1590.697021	6.339375	-43.522499	7.826875
-51.179001	65.514000	1658.406982	23.712500	-28.118126	-6.916875
25.925001	90.036003	1573.250977	16.209375	-4.011875	-17.285625
82.959999	84.545998	1470.770996	0.328125	25.042500	-15.570625
18.300001	83.997002	1341.145996	-14.336875	23.423750	-8.478750
27.938000	87.413002	1311.072998	-21.551250	4.978750	-7.336875
-28.182001	47.702000	1231.406982	-35.227501	11.956875	-3.421250
-2.013000	23.118999	1236.836060	-24.696875	7.612500	-1.833125
-22.264999	32.635002	1105.625000	2.174375	10.596250	-1.176875
1.830000	79.971001	992.592041	-9.550625	16.231251	-4.908750
-8.052000	48.739002	919.575012	-7.341250	34.098751	8.260000
-44.408001	-5.490000	757.254028	-7.931875	18.283125	15.050000
27.267000	-29.524000	800.015015	-6.632500	18.182501	10.736250
13.420000	-26.962000	748.104004	-3.521875	45.377499	8.338750
-97.904999	21.837999	467.565002	6.558125	40.131874	3.364375
-85.400002	18.422001	414.433990	24.316250	14.284375	-3.863125
-147.193008	-39.955002	538.142029	2.060625	15.321250	2.603125
5.124000	-54.411999	527.833008	-17.928749	-25.103750	17.701250
-36.844002	-54.290001	526.552002	-37.821877	12.215000	8.929375
-92.170998	-22.631001	709.613037	-21.879375	9.288125	-7.179375
-44.591000	-61.122002	806.664001	-13.908125	-15.071875	-16.095625
-45.811001	-99.307999	805.505005	2.423750	-8.150625	-16.458750
-116.693001	-72.651001	847.106995	6.208125	-1.627500	-18.602501
-96.501999	-89.548004	892.918030	11.064375	-15.338750	-17.193750
-111.569000	-68.930000	978.135010	5.840625	-56.546875	-19.814375
-76.127998	-46.421001	1063.535034	20.531876	-53.606876	-13.833750
-104.431999	9.821000	1276.852051	23.506874	-47.901875	-7.901250
-17.323999	27.999001	1465.708008	23.240000	-18.480000	-5.884375
3.477000	45.688999	1541.409058	17.110624	-27.903749	5.184375
-22.143000	30.378000	1468.391968	-13.028750	15.977500	10.132500
19.215000	18.239000	1288.136963	-8.452500	24.613750	11.340000
-24.339001	-22.326000	1193.037964	-1.155000	15.964375	13.680625
-21.655001	-25.559000	1079.883057	4.690000	14.630000	9.318750
-40.260002	-15.250000	1019.919983	14.140000	18.913124	4.274375
-40.260002	10.614000	973.742981	0.398125	8.080625	4.099375
-18.726999	6.283000	986.187012	-4.497500	7.892500	4.882500
-37.088001	15.067000	1017.785034	10.368750	-0.240625	4.515000
-45.262001	12.749001	996.434998	7.236250	-0.223125	3.670625
-43.371002	30.622000	974.658020	-0.087500	2.174375	0.656250
-46.421001	22.387001	980.757996	-6.050625	4.090625	1.413125
-55.083000	15.982000	988.749023	-13.177500	2.384375	0.354375
-59.292000	-9.821000	1020.468994	-5.201875	0.726250	-1.400000
-44.957001	7.198000	1013.759033	5.560625	-6.111875	0.455000
-39.650002	6.710000	1031.144043	6.737500	-4.659375	2.843750
-27.389000	15.555000	1008.208008	10.093125	-1.933750	3.360000
-29.707001	31.293001	1032.181030	6.046250	-4.230625	3.281250
-39.894001	32.330002	975.450989	0.953750	2.778125	3.994375
-26.047001	20.191000	998.692017	-4.585000	0.249375	3.403750
-13.603000	17.812000	1021.018005	-1.378125	-7.630000	1.369375
-11.468000	20.984001	1033.645020	0.437500	3.762500	-0.446250
-19.032000	23.118999	1021.322998	-0.673750	-0.463750	-3.163125
-27.450001	21.960001	996.923035	-0.700000	-1.688750	-3.285625
-21.106001	28.059999	973.742981	-2.712500	2.765000	-1.233750
-11.895000	7.198000	1021.140015	-1.658125	2.270625	-0.363125
-23.424000	0.122000	1061.827026	-7.231875	-1.981875	-0.231875
-42.151001	10.370000	1021.627991	-9.393125	11.856250	-1.343125
-59.902000	5.429000	991.067017	-7.170625	7.231875	-5.114375
-58.804001	12.932000	950.197021	-3.386250	7.078750	-6.221250
-55.083000	17.873001	891.393005	-0.651875	5.963125	-6.794375
-52.216000	4.331000	914.512024	-1.172500	-4.462500	-7.109375
-63.806000	-17.750999	777.078979	-8.583750	12.731250	-8.098125
-49.288002	28.182001	895.053040	-27.860001	-9.349375	-5.053125
-51.972000	-38.063999	919.635986	-26.455626	8.771875	-1.920625
-12.444000	-24.827000	858.514038	-31.906876	-4.768750	-2.550625
-30.805000	-77.165001	1001.497986	-12.893125	6.755000	2.695000
-30.500000	-82.959999	991.127991	3.583125	14.227500	6.146875
-3.721000	-48.983002	971.546997	28.988750	-9.756250	8.680000
-26.169001	-77.775002	1108.675049	35.249374	-31.727501	12.547500
17.568001	-70.882004	1110.566040	31.565624	-19.333124	13.829375
25.498001	-35.624001	1203.041992	-3.093125	-17.902500	-2.056250
20.679001	-9.760000	1238.421997	-3.915625	-26.359375	-3.758125
-72.834000	-48.799999	1403.915039	1.640625	29.973125	-4.392500
-51.850002	-38.247002	1340.230957	17.661875	-4.760000	-1.163750
-53.253002	-38.430000	1308.633057	39.103748	-11.025000	3.163125
9.943000	64.171997	1420.994995	28.209999	-22.421875	-3.745000
-42.212002	50.630001	1470.161011	5.656875	1.513750	-6.956250
15.738000	56.791000	1388.482056	-1.308125	-0.201250	-9.782500
43.005001	124.135002	1299.421997	-2.380000	8.426250	-4.348750
27.938000	124.745003	1318.270996	-11.038125	3.517500	1.518125
2.501000	52.459999	1200.358032	-37.931252	-26.753124	4.366250
51.910999	31.232000	1190.109985	-43.505001	-5.158125	2.428125
135.237000	58.072002	922.625000	-53.064377	-0.538125	14.376250
26.596001	60.633999	729.742981	-2.113125	4.134375	19.508125
-15.494000	49.776001	649.039978	-8.925000	43.841873	34.457500
-5.795000	-72.528999	631.716003	14.752500	65.966248	11.978750
-8.601000	-79.361000	643.794006	23.909374	45.198124	-2.681875
-48.983002	-33.367001	491.964996	30.520000	74.860626	-16.021250
-48.007000	-21.106001	484.766998	-5.560625	38.994373	-1.837500
-51.300999	-47.275002	554.612000	-13.645625	12.888750	-0.651875
-27.694000	-53.680000	517.707031	-32.803749	0.748125	-5.145000
-70.882004	-42.028999	637.877014	-41.015625	13.890625	0.354375
-94.611000	-64.538002	670.512024	-23.309999	-32.296249	-5.446875
-83.814003	-132.369995	785.984985	-4.287500	-26.582500	-13.046250
-65.148003	-124.562004	844.057007	-3.504375	-16.043125	-18.628750
-130.356995	-98.576004	947.330017	13.028750	-8.220625	-19.215000
-82.716003	-129.076004	1012.294983	15.071875	-1.080625	-20.142500
-80.093002	-59.841000	1119.593994	29.413124	19.175625	-12.919375
-183.182999	-98.942001	1230.125977	23.607500	-23.205000	2.520000
-87.840004	-78.018997	1429.229980	50.325626	-58.467499	3.416875
-70.943001	3.111000	1453.447021	5.709375	-22.741249	15.513750
-99.064003	-50.996002	1317.295044	2.388750	-0.525000	7.004375
-47.824001	30.134001	1279.291992	0.555625	-23.743126	6.601875
-81.434998	-14.030000	1232.870972	-13.755000	3.123750	3.976875
-25.132000	-3.660000	1040.721069	-7.813750	-8.631875	1.715000
-39.955002	-27.023001	1043.649048	6.868750	4.064375	3.731875
-18.300001	-24.461000	999.911987	4.396875	-5.726875	2.165625
5.246000	-52.643002	990.273987	5.285000	-10.972500	4.081875
-13.786000	-40.077000	1009.489014	9.887500	-8.172500	3.399375
-6.039000	4.026000	1018.700012	4.375000	-5.560625	-0.170625
8.967000	18.361000	1008.147034	6.230000	-5.131875	4.248125
26.718000	31.110001	1016.260010	4.917500	-1.264375	7.428750
23.790001	9.638000	1031.754028	-2.152500	-1.330000	7.634375
36.173000	13.969000	990.091003	-3.023125	-8.163750	3.539375
9.516000	-15.372000	1029.680054	-5.057500	18.541250	2.664375
-2.135000	-0.244000	1023.335999	-4.847500	2.213750	-1.408750
11.956000	-9.577000	1021.872009	-3.211250	0.848750	-1.351875
10.126000	-21.228001	1012.539001	0.332500	9.953125	-2.012500
-6.954000	-16.226000	1020.713013	0.065625	0.835625	-1.999375
-4.758000	-15.250000	1004.364990	0.323750	-0.577500	-2.751875
0.793000	-11.956000	994.299988	-0.275625	3.110625	-2.008125
-8.296000	-6.100000	1015.893982	1.960000	4.261250	0.096250
-2.196000	-7.869000	1017.480042	3.963750	-1.015000	1.146250
0.183000	-10.858000	1022.177002	5.827500	1.238125	2.016875
0.976000	1.952000	1015.588989	3.963750	0.870625	1.286250
-7.442000	-1.464000	996.374023	-2.200625	6.098750	-0.861875
-6.161000	4.148000	990.762024	-0.481250	0.271250	-0.853125
-0.305000	1.220000	992.470032	0.179375	1.964375	-0.494375
-6.954000	2.440000	1002.718018	2.891875	4.506250	0.997500
-6.344000	0.671000	1011.135986	1.268750	0.380625	1.793750
-2.745000	1.891000	1008.695984	1.067500	-5.245625	0.328125
-1.586000	0.122000	1170.102051	-0.310625	-8.474375	1.006250
-11.773000	6.222000	1400.803955	-7.695625	-18.392500	-2.520000
-46.786999	8.113000	1517.863037	-7.525000	-35.354374	-5.442500
25.254000	24.034000	1445.029053	-3.241875	-9.480625	-8.085000
12.566000	37.820000	1327.115967	11.501875	-21.800625	-9.266250
66.368004	65.331001	1180.959961	-1.557500	-50.373749	-6.934375
95.953003	120.048004	-18.544001	-18.059999	-51.642502	-5.595625
193.613998	-18.788000	1006.744019	-33.149376	-6.300000	8.045625
110.227005	-39.589001	843.874023	-19.696251	132.015625	-9.043125
73.809998	-27.450001	902.067993	-12.219375	123.965622	-11.427500
-0.854000	-105.591003	990.579041	-9.913750	83.313126	-1.001875
-56.852001	-91.561005	936.166992	8.653750	50.579376	-6.829375
-92.049004	-69.845001	849.364014	13.426875	37.883125	-1.124375
-143.410995	-43.371002	662.155029	2.883125	35.179375	8.750000
-143.777008	-54.534000	631.593994	-13.339375	37.699375	15.806875
-199.897003	-83.875000	625.616028	-12.359375	32.554375	7.420000
-177.509995	-35.257999	571.203979	-12.180000	-0.476875	-14.516250
-140.544006	-49.288002	586.880981	-15.846250	7.730625	-14.148750
-137.738007	-45.506001	514.656982	-13.050625	-2.261875	-15.750000
-79.117004	-54.716999	670.023987	-4.081875	-10.071250	-6.943125
-66.001999	-84.180000	684.237000	3.535000	2.913750	0.336875
-126.514000	-80.641998	607.499023	12.569375	42.542500	17.810625
-169.335999	-110.043999	665.083008	37.008125	-10.115000	0.096250
-12.139000	-58.499001	760.242981	44.222500	-71.006248	-11.427500
-104.676003	-4.880000	1012.173035	1.806875	-82.044373	-3.460625
-20.496000	-3.172000	1231.346069	-55.221249	-65.104378	7.306250
-54.595001	-159.576004	1242.143066	-46.519375	-36.220627	6.199375
-205.143005	-186.964996	1524.511963	2.380000	52.014374	5.149375
-133.102005	-92.537003	1267.640991	11.681250	-24.184999	-1.006250
-231.556000	-109.738998	1520.669067	19.700624	-22.181250	17.040625
-200.690002	-122.305000	1527.196045	28.590626	-45.849998	1.684375
-200.018997	-47.031002	1652.856079	42.936249	-52.058125	2.130625
-60.878002	27.023001	1545.252075	40.849377	-36.036877	-7.013125
7.808000	58.376999	1471.990967	43.986252	-7.013125	-3.128125
37.209999	86.193001	1238.787964	32.186874	3.311875	1.246875
83.264999	100.467003	1127.768066	21.621250	26.324375	10.465000
14.457000	66.794998	1099.769043	-7.818125	29.596874	13.326250
23.790001	58.376999	1036.207031	-19.210625	-3.920000	5.919375
14.884000	66.612000	853.939026	-28.761250	11.370625	2.038750
14.457000	59.230999	742.674988	-30.572500	35.848751	10.491250
-71.431000	4.514000	668.804016	-18.733749	33.223751	11.086250
-55.937000	7.076000	644.160034	10.478125	23.257500	2.270625
-38.674000	17.385000	834.541016	7.402500	9.603125	-1.741250
-72.711998	27.450001	871.567993	0.393750	-1.093750	3.548125
-57.401001	-10.187000	934.885986	-0.949375	-10.150000	1.325625
-53.253002	-9.638000	1023.945984	-13.177500	-9.244375	-1.640625
-54.716999	2.074000	1007.231995	-19.941250	-13.510000	-3.443125
-69.052002	-14.030000	1034.255005	-7.013125	-1.124375	-5.871250
-59.902000	-5.612000	1024.190063	-11.112500	2.572500	-3.346875
-64.660004	-26.901001	1008.940002	2.690625	2.769375	-1.032500
-32.635002	-5.734000	1015.528015	5.783750	-7.520625	3.101875
-51.179001	-38.796001	1038.769043	5.910625	4.431875	3.937500
-49.653999	-6.527000	1008.574036	10.036250	-10.373125	-2.314375
-49.776001	-4.270000	1043.893066	-2.156875	-2.130625	-4.186875
-41.297001	14.335000	982.648987	-3.325000	-5.617500	-2.371250
-50.935001	-0.610000	1012.966003	-11.405625	0.293125	4.296250
-44.591000	-26.840000	1046.394043	-2.104375	-7.113750	1.767500
-46.909000	-32.879002	1039.379028	3.040625	0.949375	-0.026250
-49.653999	-11.224000	988.566040	0.056875	3.513125	-1.150625
-36.295002	-20.007999	1043.466064	-0.888125	4.506250	-0.472500
-35.319000	-10.309000	1004.975037	-1.658125	-0.345625	1.505000
-42.090000	-15.494000	1002.962036	-3.858750	-0.686875	2.331875
-41.053001	-4.453000	984.174011	3.543750	-3.670625	-1.120000
-40.564999	-11.895000	1008.025024	4.147500	1.938125	-0.573125
-30.012001	-5.429000	1009.611023	3.692500	-6.444375	-1.815625
-26.962000	-15.372000	1039.806030	2.104375	3.670625	-0.586250
-41.907001	-1.220000	985.882019	-0.258125	-6.965000	-1.102500
-40.260002	-14.152000	988.687988	0.573125	4.703125	-0.245000
-44.774002	-16.469999	1017.114014	4.379375	-7.791875	-0.328125
-22.264999	-8.113000	1065.974976	4.834375	-6.304375	1.430625
-26.535000	-12.383000	1160.525024	5.591250	-22.163750	3.294375
-35.929001	1.281000	1212.557983	2.240000	-13.615000	4.777500
-38.674000	-10.370000	1198.954956	3.373125	-10.670625	4.007500
-27.938000	-6.161000	1277.523071	7.818125	-21.153126	-1.548750
47.091999	60.695000	1174.982056	5.967500	-17.635626	-3.027500
22.387001	18.788000	1134.355957	-4.108125	9.506875	-5.516875
10.919000	88.389000	998.265015	-0.013125	-1.286250	-0.039375
15.067000	22.387001	1036.451050	17.548124	1.050000	-7.437500
5.795000	45.323002	1172.297974	19.053125	24.661875	7.253750
-12.383000	91.987999	1072.014038	-2.940000	32.112499	-5.232500
52.459999	54.961002	992.713989	3.198125	58.664375	-6.125000
-45.201000	20.313000	843.080994	5.705000	52.351250	3.101875
-43.126999	-0.915000	812.885986	1.561875	31.250626	11.143125
-48.190002	-30.988001	781.348999	-4.764375	38.915627	1.645000
-107.177002	-0.976000	714.676025	-20.361250	33.149376	3.696875
-101.870003	21.837999	673.684021	-23.406250	28.485624	-4.690000
-75.152000	-1.525000	704.671997	-20.313126	8.316875	-9.441250
-97.599998	-9.882000	708.820007	-18.208750	8.505000	-10.351250
-121.084999	22.264999	685.700989	-13.772500	-3.381875	-4.790625
-96.989998	-43.066002	767.624023	-1.929375	-20.851250	1.176875
-101.870003	-33.244999	771.772034	1.758750	-20.689375	7.669375
-101.992004	-17.385000	771.406006	26.818750	5.376875	10.158750
-94.733002	-16.896999	796.781982	34.995625	-28.997499	0.770000
-139.934006	34.647999	760.121033	38.626877	-21.288750	-11.462500
-13.786000	84.667999	781.531982	31.618126	-26.092501	-2.205000
-73.931999	115.045998	876.509033	11.029375	-26.893126	10.784375
-24.461000	100.528000	1139.541016	-42.590626	-37.642502	5.311250
-22.875000	108.214005	1155.583984	-33.599998	17.688126	1.365000
-89.548004	75.762001	1370.609009	-44.782501	-24.858749	-9.305625
-115.900002	-45.993999	1634.373047	-24.517500	7.791875	4.471250
-253.150009	20.434999	1571.969971	-22.054375	27.479376	-2.423750
