A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-34.709000	-43.859001	544.364014	3.867500	42.345627	13.501250
-32.818001	-42.151001	603.411987	13.566875	22.531250	7.336875
-42.944000	-39.771999	613.233032	11.033750	12.048750	-1.085000
-58.560001	-27.694000	636.778992	11.270000	-3.696875	-2.581250
-63.135002	-20.434999	753.228027	-2.791250	-6.413750	-1.351875
-26.596001	-21.167000	807.762024	-1.955625	-21.236250	3.206875
-37.514999	-22.082001	885.536987	-9.896250	-5.757500	2.358125
-37.453999	-42.577999	892.002991	-6.492500	-11.431875	-4.020625
-43.798000	-9.455000	926.528992	-9.743125	-6.654375	-7.774375
-24.461000	-46.116001	889.684998	-8.264375	-5.245625	-4.445000
-3.111000	-46.360001	962.153015	7.188125	-16.069374	-12.022500
-58.987000	-11.956000	873.458984	12.298125	0.052500	-30.695000
50.996002	35.624001	853.145996	38.346874	-17.758125	-10.749375
-4.331000	20.984001	1059.143066	32.956875	-26.823126	16.843750
-1.647000	84.850998	1229.394043	15.413125	1.076250	4.921875
-5.978000	46.299000	1285.391968	-21.616875	3.403750	3.163125
-42.028999	20.984001	1396.473022	11.637500	-41.474998	-13.133750
-7.869000	87.230003	1412.760010	8.863750	21.371876	-11.895625
35.136002	98.637001	1328.823975	5.096875	-17.653126	-8.032500
-2.623000	64.355003	1310.890015	-17.955000	16.896250	4.904375
6.710000	16.165001	1222.135010	-21.039375	6.636875	0.971250
-25.742001	-19.215000	1107.394043	-14.748125	20.584375	1.102500
-16.348000	-13.176001	979.049988	-5.600000	15.115625	1.391250
-34.098999	-6.954000	973.010986	-2.450000	18.742500	4.046875
-33.428001	-16.226000	988.627014	-2.638125	11.576250	7.166250
-38.796001	-31.903000	978.622986	-2.336250	-3.666250	5.674375
-35.075001	2.196000	1019.309998	-2.493750	1.824375	3.128125
-43.249001	-22.691999	1016.199036	-7.183750	-3.618125	2.734375
-30.134001	-15.372000	996.069031	-2.069375	-3.788750	2.231250
-40.992001	4.819000	1029.130981	2.205000	-0.533750	2.143750
-36.112000	-7.564000	1019.492981	-0.791875	-1.176875	2.135000
-41.480000	-8.418000	1001.192993	-3.390625	2.257500	0.481250
-38.063999	-21.716000	1018.028992	-2.953125	0.901250	1.098125
-29.951000	-27.511000	1005.280029	-1.203125	1.684375	-0.595000
-31.110001	-34.038002	1002.108032	2.918125	2.235625	0.612500
-36.966000	-24.461000	1006.134033	1.631875	0.214375	-1.067500
-33.184002	-14.579000	1000.460999	1.868125	-0.516250	-1.675625
-36.112000	-4.758000	1007.658997	2.559375	-4.213125	-3.329375
-18.361000	-5.124000	1025.166016	-3.758125	-3.823750	-2.870000
-15.982000	-59.353001	1059.630981	-6.203750	-5.495000	-4.598125
-34.709000	-19.398001	1200.541016	18.606874	4.033750	-13.216875
30.927000	58.681999	1301.191040	3.863125	-16.769375	-0.800625
-52.154999	-127.306999	1727.885986	-79.393127	-29.579374	9.235625
-20.374001	-131.210999	1345.843018	-40.814377	2.183125	-2.463125
-53.131001	-94.062004	1389.702026	-0.516250	-12.009375	-15.181250
10.126000	-118.156998	1320.894043	14.822500	-24.801874	-22.789375
62.464001	-62.830002	1139.785034	19.538750	14.345625	-24.434376
-2.257000	-10.187000	971.486023	17.530624	30.725624	-5.547500
11.468000	23.851000	938.424011	5.075000	27.251875	2.708125
14.579000	-55.875999	831.979004	-2.625000	51.922501	9.782500
0.854000	-38.125000	768.478027	1.553125	23.401875	3.027500
-41.297001	-31.720001	676.794983	-4.427500	31.163124	8.894375
-49.593002	-15.494000	677.770996	-11.274375	14.953750	14.791875
-66.551003	-17.202000	632.630981	-4.086250	43.189999	16.104376
-75.212997	-40.809002	666.729980	8.544375	26.333124	4.165000
-101.687004	-24.156000	641.049011	9.905000	19.228125	3.482500
-67.954002	-39.589001	673.501038	21.905624	-0.188125	2.489375
-88.633003	-33.244999	675.880005	20.588751	-12.617500	2.266250
-87.291000	-20.191000	772.320984	3.902500	-15.518125	0.100625
-68.869003	-19.337000	801.966980	0.000000	-21.249374	-4.694375
-55.449001	-17.263000	841.921997	-9.117500	-16.415001	-8.071875
-61.427002	-44.408001	830.210022	-12.070625	-20.059376	-7.988750
-71.980003	-29.463001	796.294006	-11.046875	-24.399376	-6.610625
-54.961002	-58.681999	838.140015	-17.023125	-14.892500	2.953125
-70.698997	-115.534004	864.369995	19.718124	-26.556250	0.358750
5.124000	-13.237000	857.965027	37.485001	-25.493126	-3.955000
-10.004000	52.399002	1143.750000	21.800625	6.374375	2.953125
-1.830000	92.964005	1177.483032	2.738750	-53.379375	-9.878750
-18.177999	13.725000	1348.588013	14.188125	-22.159374	-10.167500
28.059999	93.147003	1338.156982	13.912500	-61.643749	-25.375000
17.080000	39.528000	1410.869019	12.740000	-10.981250	-4.593750
1.708000	149.694000	1351.211060	25.309376	15.343125	10.101875
-47.763000	90.524002	1317.478027	1.763125	39.983124	26.040001
-4.880000	67.587997	1127.707031	-22.150625	31.968124	26.389999
6.649000	32.939999	1079.456055	-31.793125	25.348749	19.350624
4.026000	20.496000	1034.316040	-23.480625	16.616249	16.104376
-32.208000	-25.437000	1040.416016	-19.713751	23.870001	9.918125
-25.742001	-9.333000	993.080017	-18.414375	2.366875	1.281875
-41.480000	-17.080000	1009.671997	-17.132500	5.691875	2.594375
-51.179001	-23.729000	1025.837036	-13.269375	2.655625	0.984375
-52.704002	-35.929001	1033.401001	-19.346251	-6.431250	-0.966875
-38.917999	-51.667000	1023.213989	-16.257500	-10.858750	-1.680000
-36.844002	-72.528999	1011.014038	-11.375000	10.911250	2.826250
-44.042000	-75.152000	1052.859985	-10.145625	1.793750	5.941250
-47.824001	-87.291000	1036.328979	-11.593750	-0.988750	2.288125
-32.757000	-91.987999	991.311035	-1.802500	0.310625	1.413125
-44.529999	-89.974998	991.616028	6.724375	2.756250	-0.415625
-32.269001	-83.936005	984.479004	11.357500	1.671250	-0.310625
-29.280001	-75.762001	994.544006	6.243125	4.484375	-1.448125
-30.805000	-78.445999	1007.476013	3.762500	-2.975000	-1.106875
-29.158001	-70.393997	1010.587036	3.014375	-0.835625	-0.756875
-32.757000	-53.131001	1008.879028	-3.272500	-2.502500	0.625625
-21.472000	-66.246002	984.723022	-4.160625	-8.911875	-0.371875
-7.869000	-73.078003	1010.221008	-0.175000	-14.293125	-1.041250
-18.788000	-83.814003	1139.968018	-2.856875	-27.405001	-3.228750
1.586000	-103.028999	1183.156006	-4.313750	-17.797501	-5.149375
4.453000	-110.043999	1226.770996	9.095625	-8.106875	-7.179375
-7.076000	-99.674004	1285.270020	19.766251	-15.006250	-6.531875
30.316999	-34.770000	1239.641968	30.323126	13.418125	-3.583125
2.623000	-56.181000	1221.098022	4.956875	-19.687500	-3.473750
35.319000	-30.195000	1172.176025	9.371250	-11.375000	-4.523750
36.904999	-50.935001	1122.521973	9.305625	-5.700625	-9.261875
63.379002	18.483000	1129.354004	8.360625	-4.208750	-6.041875
45.688999	-12.017000	1063.291016	2.900625	10.491250	-1.194375
76.311005	11.773000	1049.993042	-10.176250	-2.056250	-3.570000
17.019001	41.541000	941.962036	-13.658750	6.978125	-3.430000
51.423000	7.808000	952.270996	-14.446250	25.068750	-3.163125
44.896000	-0.610000	876.082031	-17.395000	21.398125	1.439375
-15.982000	14.945000	801.418030	-15.076250	15.557500	3.513125
