A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
16.958000	7.137000	1017.419006	0.402500	2.848125	0.577500
16.836000	0.366000	1011.441040	-0.065625	1.732500	1.251250
12.566000	8.601000	1012.356018	2.012500	0.135625	-0.026250
12.261000	2.684000	1015.528015	0.065625	0.805000	0.166250
20.374001	7.442000	1018.944031	0.691250	0.319375	0.013125
9.516000	-0.183000	1007.171021	2.441250	1.579375	0.542500
22.143000	8.296000	1016.747986	1.675625	-0.612500	0.713125
13.969000	8.967000	1011.746033	-0.940625	0.380625	0.258125
15.250000	4.697000	1022.359985	-0.678125	-0.126875	-0.879375
16.531000	-2.074000	1021.140015	-1.614375	0.691250	0.100625
13.542000	10.065001	1002.901001	0.516250	0.669375	-1.023750
16.653000	7.564000	1020.713013	-0.538125	-2.633750	-1.627500
19.703001	9.028000	1031.692993	1.080625	-0.345625	-1.605625
17.446001	5.246000	1016.260010	-2.388750	1.295000	-0.310625
22.997000	2.684000	1010.526001	-1.098125	0.656250	-0.682500
16.042999	1.098000	1014.429993	-0.949375	-0.415625	-0.966875
13.237000	3.050000	1014.796021	0.013125	0.910000	-0.192500
28.243000	3.660000	1016.931030	0.122500	-2.572500	-0.844375
22.264999	3.294000	1018.700012	-4.501875	-2.056250	-0.752500
32.085999	-8.479000	1015.588989	-3.491250	-4.519375	-1.653750
23.302000	2.562000	1006.744019	2.415000	0.402500	-2.331875
22.082001	6.710000	1009.855042	1.973125	-1.688750	-1.505000
31.293001	15.067000	1020.652039	2.471875	-1.426250	-1.299375
35.319000	10.065001	1012.478027	0.840000	-0.459375	0.008750
42.334000	1.342000	1026.385986	-0.135625	0.000000	-0.616875
31.964001	7.259000	1014.613037	0.175000	-1.028125	-0.459375
29.585001	4.026000	1025.166016	-1.198750	-0.651875	-0.056875
31.476000	0.732000	1013.637024	-2.086875	1.137500	-0.660625
38.857002	0.488000	1016.747986	-0.848750	0.354375	0.218750
36.844002	1.708000	1018.700012	2.244375	0.433125	0.529375
29.524000	3.843000	1015.772034	2.073750	-0.004375	0.043750
30.743999	9.333000	1028.093994	-1.356250	1.058750	0.258125
33.733002	3.477000	1016.382019	1.824375	0.459375	-0.949375
34.647999	4.270000	1017.419006	0.249375	1.343125	0.560000
31.903000	7.320000	1019.371033	0.831250	0.643125	0.494375
32.695999	3.538000	1029.070068	-0.673750	0.616875	-0.249375
30.743999	-2.318000	1017.296997	0.030625	2.016875	-0.096250
26.291000	10.736000	1022.786987	-0.323750	1.290625	-0.140000
34.831001	7.564000	1010.403992	-0.612500	1.417500	-0.144375
28.059999	4.453000	1007.415039	-1.509375	2.804375	0.739375
29.646000	4.026000	1013.637024	-0.393750	0.730625	0.525000
31.049000	4.575000	1024.373047	2.257500	0.940625	-0.748125
28.914000	9.699000	1021.018005	1.623125	1.268750	-0.332500
22.264999	8.174000	1005.890015	1.159375	2.069375	-0.406875
30.683001	8.174000	1015.955017	2.765000	-2.454375	-2.756250
27.694000	11.712000	1017.419006	-5.425000	2.515625	0.118125
32.146999	1.098000	1029.497070	-1.776250	1.058750	-0.651875
31.781000	4.819000	1020.713013	3.093125	3.010000	-1.128750
31.354000	16.226000	1004.548035	3.679375	2.012500	-0.463750
22.509001	26.230000	995.580994	4.803750	0.463750	-0.638750
20.618000	17.202000	1046.088989	-3.416875	-0.144375	0.223125
31.781000	1.891000	1047.552979	-3.381875	4.812500	-0.192500
21.228001	-1.647000	997.289001	-0.245000	5.989375	-0.931875
22.326000	10.492001	973.926025	2.690625	2.432500	0.008750
14.213000	24.827000	976.488037	4.843125	-0.616875	0.406875
20.007999	19.215000	1053.104004	-2.205000	-3.381875	1.408750
19.093000	8.052000	1057.374023	-2.371250	2.051875	-0.721875
23.302000	15.982000	1002.046997	-3.373125	3.885000	-1.172500
27.450001	11.590000	999.790039	-1.080625	1.850625	-0.376250
19.153999	6.161000	1002.840027	2.275000	0.542500	0.612500
18.177999	23.118999	1025.410034	0.783125	0.901250	0.818125
14.884000	20.434999	1019.492981	3.228750	-0.021875	-0.371875
16.836000	25.132000	1023.213989	1.137500	1.881250	0.573125
14.640000	23.668001	1015.283997	-0.218750	3.001250	1.290625
7.808000	18.910000	1000.643982	2.069375	2.498125	1.465625
3.782000	17.263000	1015.345032	4.033750	0.297500	1.942500
18.422001	25.925001	1021.140015	0.398125	0.805000	0.971250
10.126000	22.143000	1018.455994	-2.695000	0.936250	-0.170625
13.786000	29.402000	1009.306030	-0.577500	0.695625	0.756875
16.348000	18.544001	1013.454041	0.061250	0.056875	2.660000
10.370000	19.153999	1016.626038	0.660625	-0.551250	1.933750
20.679001	22.570000	1019.249023	-0.398125	-0.380625	0.367500
