A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-6.466000	6.100000	1021.445007	-0.494375	0.551250	-0.192500
-5.368000	10.919000	1019.859009	-0.091875	0.380625	-0.275625
2.623000	11.712000	1013.759033	-0.358750	0.660625	-0.293125
-4.514000	7.808000	1016.747986	-0.249375	0.463750	-0.376250
-3.355000	3.172000	1014.674011	-0.223125	0.533750	-0.210000
-9.394000	12.322001	1017.114014	-0.306250	0.323750	-0.157500
-1.342000	8.784000	1012.356018	-0.367500	0.621250	-0.280000
-0.671000	5.856000	1016.015991	0.035000	0.310625	-0.236250
-5.185000	6.344000	1015.283997	-0.100625	0.560000	-0.345625
-3.904000	5.612000	1017.601990	-0.463750	0.490000	-0.341250
-2.806000	10.919000	1016.687012	-0.126875	0.560000	-0.297500
-6.039000	10.980000	1019.249023	-0.393750	0.398125	-0.301875
-9.028000	4.270000	1020.225037	-0.258125	0.564375	-0.288750
0.549000	7.869000	1011.562988	-0.052500	0.520625	-0.240625
-3.477000	6.832000	1019.554016	-0.013125	0.376250	-0.332500
-6.832000	8.418000	1019.066040	-0.551250	0.686875	-0.358750
-6.039000	4.392000	1018.395020	-0.315000	0.490000	-0.380625
-7.015000	8.784000	1016.260010	-0.341250	0.621250	-0.297500
0.000000	13.176001	1017.480042	-0.245000	0.577500	-0.153125
-3.294000	8.174000	1018.151001	-0.175000	0.459375	-0.389375
-8.906000	5.307000	1016.992004	-0.306250	0.490000	-0.441875
-5.551000	2.440000	1019.066040	-0.210000	0.660625	-0.100625
3.782000	8.296000	1019.432007	-0.266875	0.511875	-0.126875
0.366000	15.982000	1018.273010	-0.319375	0.577500	-0.249375
-11.834001	7.320000	1020.408020	-0.332500	0.525000	-0.301875
-9.638000	1.403000	1016.565002	-0.271250	0.358750	-0.231875
-2.684000	7.198000	1016.382019	-0.490000	0.682500	-0.223125
-8.174000	14.945000	1030.290039	-0.004375	0.258125	-0.288750
-3.843000	13.359000	1020.346985	-0.288750	0.385000	-0.266875
-7.564000	-0.671000	1019.371033	-0.490000	0.756875	-0.481250
-7.625000	7.381000	1019.066040	-0.161875	0.577500	-0.315000
-5.368000	8.845000	1016.809021	-0.161875	0.433125	-0.196875
-8.052000	11.590000	1022.177002	-0.542500	0.695625	-0.205625
-5.490000	9.272000	1019.859009	-0.218750	0.748125	-0.406875
-9.089000	5.490000	1017.968018	-0.161875	0.590625	-0.284375
-5.551000	10.065001	1015.283997	-0.135625	0.332500	-0.266875
-1.586000	9.394000	1015.528015	-0.323750	0.735000	-0.210000
-3.294000	11.956000	1016.260010	-0.210000	0.748125	-0.245000
-3.294000	6.344000	1016.382019	-0.310625	0.651875	-0.472500
-10.004000	4.453000	1018.578003	-0.358750	0.616875	-0.262500
-3.660000	7.015000	1017.601990	-0.402500	0.634375	-0.083125
9.943000	11.712000	1009.244995	-0.223125	0.498750	-0.240625
-1.342000	8.906000	1017.480042	-0.306250	0.638750	-0.420000
-8.601000	3.660000	1016.504028	-0.223125	0.665000	-0.310625
-7.869000	4.758000	1017.968018	-0.332500	0.691250	-0.214375
-16.958000	7.930000	1019.981018	0.126875	0.336875	-0.210000
-4.270000	14.579000	1024.494995	-0.433125	0.879375	-0.074375
9.577000	16.775000	1006.804993	-0.091875	0.756875	-0.341250
-2.684000	0.061000	1011.624023	-0.218750	0.380625	-0.538125
-19.032000	4.514000	1020.103027	-0.420000	0.472500	-0.336875
-9.760000	10.370000	1017.480042	-0.301875	0.533750	-0.122500
-0.122000	10.370000	1016.626038	-0.315000	0.516250	-0.301875
-3.416000	7.930000	1016.869995	-0.301875	0.459375	-0.262500
-4.575000	8.052000	1017.663025	-0.306250	0.612500	-0.315000
-6.222000	8.418000	1018.822021	-0.363125	0.748125	-0.240625
-3.416000	9.150001	1015.161987	-0.192500	0.647500	-0.153125
0.122000	16.714001	1014.674011	-0.280000	0.516250	-0.091875
-2.196000	7.930000	1017.723999	-0.385000	0.866250	-0.494375
-8.662000	4.392000	1015.893982	-0.118125	0.266875	-0.354375
-7.930000	6.161000	1017.663025	-0.393750	0.568750	-0.240625
-2.074000	10.492001	1014.552002	-0.196875	0.533750	-0.297500
2.623000	9.028000	1014.064026	-0.109375	0.577500	-0.271250
-4.514000	14.335000	1019.859009	-0.398125	0.371875	-0.231875
-5.002000	10.980000	1017.236023	-0.091875	0.651875	-0.336875
-4.819000	8.052000	1013.454041	0.017500	0.288750	-0.371875
-3.782000	8.418000	1017.968018	-0.367500	0.581875	-0.192500
-0.976000	4.331000	1018.212036	-0.161875	0.507500	-0.188125
-5.978000	10.980000	1019.187988	-0.205625	0.494375	-0.341250
-4.575000	4.697000	1017.968018	-0.481250	0.529375	-0.266875
-1.403000	4.636000	1013.575989	-0.533750	0.665000	-0.223125
-2.623000	9.699000	1018.578003	-0.052500	0.345625	-0.293125
-3.599000	5.551000	1017.236023	-0.271250	0.441875	-0.319375
-3.294000	8.052000	1014.674011	-0.336875	0.630000	-0.323750
-5.124000	10.919000	1017.663025	-0.205625	0.332500	-0.328125
-5.002000	12.871000	1016.626038	-0.595000	0.638750	-0.336875
-4.514000	11.407001	1018.333984	-0.463750	0.717500	-0.336875
1.342000	7.564000	1015.283997	-0.218750	0.533750	-0.367500
-9.394000	2.806000	1014.796021	-0.350000	0.459375	-0.297500
-3.538000	7.564000	1018.822021	-0.275625	0.638750	-0.205625
1.525000	9.516000	1014.796021	-0.170625	0.319375	-0.249375
-6.161000	8.906000	1016.992004	-0.297500	0.748125	-0.301875
-10.126000	8.052000	1015.040039	-0.336875	0.730625	-0.415625
-9.150001	12.200000	1018.760986	-0.288750	0.415625	-0.245000
-3.904000	6.832000	1017.723999	-0.371875	0.538125	-0.350000
-3.172000	7.930000	1017.114014	-0.140000	0.437500	-0.301875
-4.514000	12.505000	1016.992004	-0.402500	0.380625	-0.188125
-5.734000	10.248000	1015.772034	-0.542500	0.861875	-0.240625
-3.050000	5.246000	1015.528015	-0.214375	0.546875	-0.350000
-4.697000	9.394000	1016.931030	-0.266875	0.428750	-0.253750
-6.832000	10.492001	1018.700012	-0.406875	0.538125	-0.280000
-7.930000	8.418000	1016.869995	-0.109375	0.577500	-0.196875
-8.784000	8.418000	1018.578003	-0.319375	0.258125	-0.214375
0.000000	7.808000	1017.785034	-0.218750	0.555625	-0.201250
-3.782000	9.638000	1017.236023	-0.358750	0.796250	-0.266875
-4.392000	11.834001	1015.161987	-0.196875	0.415625	-0.249375
-1.098000	7.320000	1016.138000	-0.310625	0.743750	-0.266875
-3.111000	10.370000	1016.077026	-0.026250	0.280000	-0.275625
-4.026000	10.370000	1019.676025	-0.428750	0.437500	-0.315000
-6.588000	6.344000	1017.053040	-0.476875	0.682500	-0.161875
-4.880000	11.407001	1016.382019	-0.144375	0.577500	-0.284375
-2.928000	12.139000	1015.528015	-0.201250	0.363125	-0.341250
-4.880000	6.710000	1014.856995	-0.301875	0.573125	-0.258125
-5.551000	9.150001	1018.090027	-0.223125	0.599375	-0.271250
-3.599000	8.235000	1019.554016	-0.459375	0.595000	-0.192500
-9.821000	12.627000	1018.090027	-0.161875	0.660625	-0.262500
-1.464000	11.407001	1018.090027	-0.144375	0.280000	-0.258125
-5.612000	10.309000	1014.064026	-0.424375	0.665000	-0.332500
-4.514000	10.919000	1016.260010	-0.113750	0.542500	-0.218750
0.915000	10.614000	1022.299011	-0.253750	0.441875	-0.280000
-9.699000	11.285000	1018.944031	-0.157500	0.380625	-0.350000
-5.124000	10.858000	1018.882996	-0.135625	0.371875	-0.236250
-1.342000	8.296000	1017.846008	-0.332500	0.730625	-0.135625
-6.771000	15.067000	1018.151001	-0.122500	0.468125	-0.249375
-5.368000	10.248000	1018.090027	-0.441875	0.529375	-0.245000
-2.806000	13.542000	1019.005005	-0.323750	0.459375	-0.245000
-1.220000	13.725000	1015.650024	-0.118125	0.463750	-0.306250
-1.586000	10.797000	1015.650024	-0.240625	0.533750	-0.253750
