@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_GY_X numeric
@attribute F5_MEAN_on_GY_Y numeric
@attribute F6_VAR_on_ACC_X numeric
@attribute F7_VAR_on_ACC_Z numeric
@attribute F8_VAR_on_GY_Z numeric
@attribute F9_ENERGY_on_ACC_X numeric
@attribute F10_ENERGY_on_ACC_Y numeric
@attribute F11_ENERGY_on_GY_Z numeric
@attribute F12_PeakToPeak_on_ACC_X numeric
@attribute F13_ZeroCross_on_ACC_X numeric
@attribute F14_ZeroCross_on_GY_Z numeric
@attribute F15_PositiveZeroCross_on_ACC_X numeric
@attribute F16_PositiveZeroCross_on_ACC_Y numeric
@attribute F17_PositiveZeroCross_on_ACC_Z numeric
@attribute F18_PositiveZeroCross_on_GY_X numeric
@attribute F19_PositiveZeroCross_on_GY_Y numeric
@attribute F20_PositiveZeroCross_on_GY_Z numeric
@attribute F21_PeaKDet_on_ACC_X numeric
@attribute F22_PeaKDet_on_ACC_Y numeric
@attribute F23_PeaKDet_on_ACC_Z numeric
@attribute F24_PeaKDet_on_GY_X numeric
@attribute F25_PeaKDet_on_GY_Y numeric
@attribute F26_PeaKDet_on_GY_Z numeric
@attribute F27_PosPeaKDet_on_ACC_X numeric
@attribute F28_PosPeaKDet_on_ACC_Y numeric
@attribute F29_PosPeaKDet_on_ACC_Z numeric
@attribute F30_PosPeaKDet_on_GY_X numeric
@attribute F31_PosPeaKDet_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
0.00652313, -0.0605164, 0.962402, 0.00111103, -0.101379, 0.0369568, 0.0605469, 0.298096, 2.99805, 2.66602, 24.6406, 0.749023, 10, 4, 6, 6, 8, 10, 8, 2, 25, 16, 14, 21, 18, 17, 12, 8, 7, 10, 8, Square
0.0341492, -0.0880737, 1.02734, 0.0429077, -0.0454712, 0.0422058, 0.0888672, 0.200806, 3.51563, 2.8418, 16.4531, 0.727051, 4, 14, 2, 10, 10, 14, 10, 8, 29, 29, 17, 21, 28, 21, 15, 15, 9, 11, 11, Square
0.0724487, -0.109863, 0.975586, 0.0501709, 0.00928497, 0.0402527, 0.0541992, 0.259766, 3.6875, 3.89063, 21.0781, 0.688477, 4, 8, 2, 8, 8, 16, 6, 4, 23, 15, 19, 21, 26, 15, 11, 7, 9, 10, 7, Square
0.00894928, 0.00728989, 0.999512, -0.00249672, 0.0271759, 0.00556564, 0.000488281, 0.107483, 0.457764, 0.37085, 8.73438, 0.358154, 12, 16, 6, 4, 0, 14, 14, 8, 19, 26, 30, 23, 24, 16, 9, 13, 15, 11, 8, Square
0.020874, -0.0270386, 1.00293, -0.0129395, -0.00336647, 0.00168514, 0.00878906, 0.0310822, 0.171997, 0.321289, 2.63867, 0.196167, 16, 16, 8, 6, 16, 12, 12, 8, 34, 15, 41, 13, 23, 10, 17, 7, 20, 7, 5, Square
-0.0639038, -0.0149002, 1.00195, 0.0766602, 0.105652, 0.018692, 0.0175781, 0.1875, 1.84668, 1.07227, 15.75, 0.525391, 10, 12, 4, 4, 6, 12, 4, 6, 19, 19, 27, 24, 25, 16, 10, 10, 14, 12, 8, Square
-0.180786, -0.0474243, 0.966309, 0.03302, -0.0645142, 0.026062, 0.0341797, 0.195679, 4.76172, 1.53125, 16.0313, 0.554199, 8, 8, 4, 4, 6, 4, 6, 4, 17, 20, 11, 6, 17, 10, 8, 10, 5, 3, 5, Square
-0.0789185, -0.0630493, 1.0127, 0.0286713, -0.081604, 0.0166321, 0.0341797, 0.167969, 1.85254, 1.37109, 13.6484, 0.470459, 4, 8, 2, 8, 6, 10, 6, 4, 24, 14, 16, 15, 15, 16, 12, 7, 8, 7, 8, Square
-0.0461121, -0.0586853, 0.988281, 0.0698242, -0.041687, 0.050354, 0.0361328, 0.260254, 4.25391, 1.65918, 21.9063, 0.758301, 4, 4, 2, 6, 10, 6, 4, 2, 21, 12, 14, 18, 15, 13, 11, 6, 7, 9, 7, Square
-0.0588074, -0.0352783, 1.02246, 0.112305, 0.0387268, 0.0329895, 0.0341797, 0.2771, 2.95313, 1.40527, 22.8125, 0.572754, 4, 4, 2, 6, 6, 10, 4, 2, 18, 11, 15, 12, 15, 14, 9, 5, 8, 6, 7, Square
-0.085022, -0.0139771, 0.957031, 0.103516, 0.141724, 0.0307617, 0.0654297, 0.260498, 3.08008, 1.82422, 21.1875, 0.633301, 6, 10, 2, 4, 8, 8, 4, 4, 28, 12, 9, 16, 11, 8, 14, 6, 4, 8, 4, Square
-0.107056, -0.0742188, 0.983887, 0.125732, -0.13855, 0.0566711, 0.0532227, 0.301514, 5.51953, 2.32031, 25.875, 0.725098, 4, 4, 2, 4, 6, 6, 6, 2, 23, 14, 11, 9, 15, 17, 11, 7, 6, 5, 8, Square
-0.0758667, -0.0434265, 0.959961, 0.0507507, -0.0873413, 0.0392761, 0.0375977, 0.177612, 3.65234, 1.41504, 14.4844, 0.603027, 6, 12, 4, 2, 4, 6, 4, 6, 18, 19, 11, 13, 11, 12, 9, 10, 5, 6, 6, Square
0.00393295, -0.119873, 1.01563, -0.00128651, -0.12384, 0.0281219, 0.0332031, 0.221924, 2.28125, 3.22656, 18.5, 0.693359, 4, 4, 2, 4, 8, 6, 4, 2, 20, 11, 15, 20, 13, 16, 10, 5, 8, 10, 8, Square
0.0300751, -0.135132, 0.979004, 0.0817261, 0.0182343, 0.052002, 0.0332031, 0.261963, 4.28906, 3.86133, 21.2656, 0.711426, 4, 10, 2, 6, 6, 8, 4, 6, 17, 9, 8, 17, 22, 14, 9, 5, 4, 9, 7, Square
0.0511169, -0.121826, 0.991699, 0.0745239, -0.0253754, 0.0369568, 0.0371094, 0.295166, 3.20898, 3.26563, 24.7344, 0.63916, 4, 4, 2, 8, 8, 6, 6, 2, 18, 12, 11, 14, 15, 17, 9, 6, 5, 7, 9, Square
-0.0137787, -0.0939941, 1.00977, 0.0985718, 0.127197, 0.0274353, 0.0488281, 0.274414, 2.23828, 3.20117, 22.6875, 0.520996, 10, 4, 4, 6, 6, 6, 8, 2, 30, 13, 13, 22, 22, 14, 15, 6, 7, 11, 7, Square
0.023941, -0.0482178, 0.937012, 0.138672, -0.0426636, 0.0769653, 0.0351563, 0.270264, 6.28125, 2.8457, 21.9688, 0.791992, 4, 6, 2, 6, 6, 8, 4, 2, 11, 13, 15, 16, 10, 10, 5, 7, 7, 8, 5, Square
-0.0745239, -0.0697632, 0.994629, 0.0585938, -0.0545959, 0.0313721, 0.0439453, 0.313232, 2.99219, 2.61133, 25.9375, 0.546387, 8, 12, 4, 6, 6, 4, 4, 6, 22, 11, 17, 20, 18, 13, 11, 5, 9, 10, 6, Square
0.0177765, -0.0623474, 0.975586, 0.00176811, -0.113708, 0.0298004, 0.0390625, 0.260742, 2.44141, 2.11914, 21.4844, 0.650391, 10, 4, 6, 6, 10, 10, 2, 2, 16, 17, 9, 17, 17, 16, 8, 9, 4, 8, 8, Square
0.0336609, -0.0869141, 1.0166, 0.0389404, -0.0221863, 0.0384827, 0.0566406, 0.168579, 3.21094, 1.98633, 13.8672, 0.600098, 4, 14, 2, 8, 8, 8, 6, 8, 25, 14, 15, 19, 24, 15, 13, 7, 8, 10, 8, Square
0.0745239, -0.111633, 0.979004, 0.0474854, -0.00530243, 0.0357666, 0.0322266, 0.229004, 3.34961, 2.98047, 18.6094, 0.598633, 4, 8, 2, 6, 10, 12, 4, 4, 21, 11, 13, 18, 19, 17, 10, 5, 6, 9, 8, Square
0.0129776, 0.00656509, 0.995605, 0.00466537, 0.0288849, 0.00222206, 0.00830078, 0.0383606, 0.193726, 0.244507, 3.11133, 0.193115, 8, 8, 4, 4, 0, 12, 12, 4, 20, 25, 47, 23, 27, 17, 10, 13, 24, 11, 8, Square
0.0166168, -0.0257874, 1.00293, -0.0161591, -0.00594711, 0.000798702, 0.00683594, 0.0144577, 0.0870972, 0.121887, 1.29688, 0.126587, 8, 8, 4, 2, 10, 6, 10, 4, 34, 13, 45, 24, 24, 13, 17, 6, 22, 12, 7, Square
-0.0789795, -0.0199127, 0.993164, 0.0784912, 0.0891113, 0.0176239, 0.0136719, 0.168457, 1.93457, 0.526367, 13.8516, 0.424805, 6, 4, 2, 4, 4, 6, 2, 2, 9, 17, 29, 27, 18, 11, 4, 9, 15, 14, 5, Square
-0.1698, -0.0474243, 0.978516, 0.00782776, -0.0844727, 0.0206604, 0.0126953, 0.132813, 4.01172, 1.00781, 10.7969, 0.455811, 6, 4, 4, 2, 4, 4, 4, 2, 10, 12, 11, 7, 9, 8, 5, 6, 5, 3, 4, Square
-0.0715332, -0.0639038, 1.00977, 0.0400085, -0.0456543, 0.0141449, 0.0117188, 0.139038, 1.56055, 0.958496, 11.4609, 0.398682, 4, 6, 2, 2, 2, 6, 4, 4, 12, 13, 10, 18, 13, 14, 6, 6, 5, 9, 7, Square
-0.0439453, -0.0546875, 0.996094, 0.0943604, -0.0312805, 0.0440063, 0.015625, 0.197021, 3.72266, 0.978027, 16.6875, 0.657227, 4, 4, 2, 4, 4, 6, 2, 2, 17, 9, 12, 14, 15, 13, 9, 5, 6, 7, 7, Square
-0.0665894, -0.027832, 1.00391, 0.114502, 0.0799561, 0.0255737, 0.015625, 0.217163, 2.43164, 0.875, 17.8594, 0.465088, 6, 4, 2, 2, 4, 4, 4, 2, 22, 11, 7, 13, 12, 8, 11, 5, 4, 7, 4, Square
-0.106201, -0.0120316, 0.961426, 0.122131, 0.0632935, 0.0284882, 0.0263672, 0.213135, 3.22266, 1.02734, 17.3125, 0.590332, 4, 6, 2, 4, 4, 4, 2, 2, 18, 15, 11, 20, 13, 8, 9, 8, 5, 10, 4, Square
-0.0965576, -0.086792, 0.973633, 0.0863037, -0.128052, 0.0422974, 0.0185547, 0.204224, 4.18359, 1.57031, 17.3594, 0.650879, 4, 4, 2, 2, 4, 8, 2, 2, 19, 17, 7, 12, 12, 11, 9, 8, 4, 6, 5, Square
-0.0586853, -0.0483398, 0.981445, 0.0369568, -0.112549, 0.0304565, 0.0141602, 0.141724, 2.74805, 1.16699, 11.5469, 0.52002, 6, 4, 4, 2, 2, 6, 2, 2, 14, 13, 11, 13, 10, 14, 7, 7, 5, 6, 7, Square
0.0124588, -0.121643, 1.00195, 0.0189819, -0.0739746, 0.0243988, 0.0166016, 0.172974, 1.99023, 2.43945, 14.5078, 0.562988, 4, 4, 2, 4, 4, 4, 4, 2, 18, 7, 9, 14, 9, 12, 9, 3, 5, 7, 6, Square
0.0263062, -0.135742, 0.978516, 0.0760498, 0.00478745, 0.0418091, 0.0131836, 0.193237, 3.44531, 2.77539, 15.8828, 0.620117, 4, 6, 2, 4, 6, 6, 2, 4, 13, 14, 8, 16, 17, 10, 7, 7, 4, 8, 5, Square
0.0470276, -0.11499, 1.00586, 0.0878296, 0.00603104, 0.02742, 0.0136719, 0.218506, 2.40234, 2.04102, 18.4844, 0.549316, 4, 4, 2, 4, 6, 6, 6, 2, 12, 11, 8, 13, 13, 13, 6, 6, 4, 7, 7, Square
-0.0385132, -0.0803833, 0.987793, 0.092041, 0.109497, 0.0232849, 0.00976563, 0.19397, 2.00781, 1.96875, 15.8906, 0.452148, 6, 6, 2, 2, 2, 6, 6, 2, 12, 13, 10, 19, 13, 12, 6, 6, 5, 9, 6, Square
0.0328064, -0.0563965, 0.949707, 0.144409, -0.0715332, 0.0597839, 0.0141602, 0.229126, 4.93359, 1.72461, 19, 0.680664, 4, 4, 2, 4, 6, 4, 2, 2, 11, 9, 10, 13, 11, 9, 5, 5, 5, 7, 4, Square
-0.0678711, -0.0713501, 0.983887, 0.0295715, -0.0733643, 0.0229797, 0.00927734, 0.205078, 2.23633, 1.39355, 16.8438, 0.450195, 4, 4, 2, 4, 4, 2, 4, 2, 18, 8, 13, 18, 17, 6, 9, 4, 6, 9, 3, Square
0.0306549, -0.064209, 1, 0.0306702, -0.0957642, 0.0206299, 0.0126953, 0.199463, 1.74902, 1.43359, 16.375, 0.466064, 6, 4, 4, 2, 6, 8, 2, 2, 12, 14, 6, 23, 19, 10, 6, 7, 3, 11, 5, Square
0.0313416, -0.0971069, 1.00195, 0.0331421, -0.00273132, 0.0314026, 0.015625, 0.125122, 2.625, 1.41113, 10.4141, 0.50293, 4, 6, 2, 4, 6, 6, 6, 4, 18, 16, 11, 19, 13, 16, 9, 8, 6, 10, 8, Square
0.0793457, -0.095459, 0.981445, 0.0426331, -0.0161743, 0.0282898, 0.0151367, 0.179199, 2.80273, 1.40918, 14.6797, 0.48584, 4, 4, 2, 6, 4, 6, 4, 2, 16, 11, 11, 25, 12, 9, 8, 5, 5, 12, 5, Square
0.0124435, 0.00979614, 1.02832, 0.0430908, 0.0504456, 0.0187073, 0.0263672, 0.312744, 1.52832, 0.723145, 26, 1.14355, 40, 30, 20, 30, 0, 20, 24, 14, 53, 57, 54, 44, 39, 38, 26, 29, 27, 22, 19, Square
-0.0128937, 0.0208893, 1.01074, 1.055e-05, -0.0300903, 0.0101852, 0.00585938, 0.0583496, 0.839355, 0.178467, 4.73438, 0.501953, 36, 18, 18, 28, 30, 24, 18, 10, 52, 49, 47, 37, 38, 32, 26, 24, 23, 18, 16, Square
0.0858765, 0.0663452, 1.00098, 0.000237942, 0.0809326, 0.0151367, 0.0224609, 0.101257, 1.82422, 2.29688, 8.91406, 0.559082, 2, 26, 0, 12, 30, 22, 20, 12, 46, 42, 40, 38, 41, 37, 23, 21, 20, 19, 19, Square
0.00419998, -0.00284958, 1.00977, 0.0491638, -0.000944138, 0.0275269, 0.0595703, 0.323242, 2.23242, 2.58594, 27.4688, 0.682129, 20, 20, 10, 12, 12, 18, 18, 10, 50, 44, 35, 33, 46, 32, 25, 22, 18, 17, 16, Square
-0.0328064, 0.0109711, 0.979004, 0.0329895, -0.071228, 0.0279236, 0.0600586, 0.208862, 2.35156, 2.1543, 16.9531, 0.653809, 24, 18, 12, 18, 14, 18, 18, 10, 53, 37, 39, 40, 46, 39, 27, 19, 19, 20, 19, Square
0.0132523, -0.0230408, 1.03711, 0.0577698, -0.0312347, 0.020813, 0.0810547, 0.208252, 1.70117, 2.7793, 16.9531, 0.593262, 18, 28, 10, 12, 18, 20, 26, 14, 47, 43, 41, 38, 49, 38, 23, 21, 21, 19, 19, Square
-0.0429688, 0.0140457, 1.01074, 0.0827026, 0.0193787, 0.0396118, 0.0947266, 0.324219, 3.35938, 2.88281, 27.5938, 0.837891, 12, 12, 6, 14, 20, 16, 26, 6, 48, 40, 39, 32, 44, 32, 24, 20, 19, 16, 16, Square
0.0158539, -0.00236511, 0.998535, 0.0415649, 0.0635376, 0.0357361, 0.078125, 0.244629, 2.91602, 2.12891, 19.8281, 0.85498, 22, 18, 10, 12, 16, 22, 20, 8, 47, 39, 35, 37, 41, 35, 24, 20, 18, 18, 18, Square
0.000573635, 0.0236206, 0.982422, 0.0578918, 0.0490417, 0.0300903, 0.0483398, 0.196289, 2.43945, 2.56836, 15.9141, 0.665527, 8, 24, 4, 14, 22, 22, 12, 12, 47, 42, 38, 37, 48, 38, 23, 21, 19, 19, 19, Square
-0.0276794, 0.0372925, 1.01074, 0.0589905, -0.0103607, 0.031311, 0.0722656, 0.453125, 2.59961, 3.66016, 38.125, 0.633301, 24, 12, 12, 14, 20, 24, 20, 6, 39, 29, 42, 34, 52, 35, 20, 14, 21, 17, 17, Square
-0.0520325, -0.00891876, 0.979004, 0.0462646, -0.000822067, 0.0304413, 0.0581055, 0.258545, 2.6875, 2.35547, 21.4063, 0.605957, 12, 28, 6, 30, 22, 24, 20, 14, 53, 46, 47, 33, 48, 40, 26, 23, 23, 16, 20, Square
0.00482559, 0.00523758, 1, 0.0313721, -0.0911255, 0.0327759, 0.0722656, 0.332031, 2.6582, 2.1582, 26.9531, 0.619141, 10, 26, 6, 20, 14, 16, 22, 14, 48, 41, 32, 35, 46, 35, 24, 21, 16, 18, 18, Square
0.0237885, -0.0218506, 1.01465, 0.0755005, -0.0583191, 0.0392456, 0.0576172, 0.329834, 3.22852, 2.51563, 26.8125, 0.731445, 6, 14, 4, 14, 14, 26, 24, 6, 48, 37, 35, 43, 47, 34, 24, 18, 18, 21, 17, Square
0.0154724, 0.00759125, 1.0127, 0.103149, 0.0213165, 0.0315247, 0.0644531, 0.26001, 2.57617, 2.02148, 21.0938, 0.706055, 12, 20, 6, 18, 16, 20, 20, 10, 46, 42, 29, 33, 43, 31, 23, 21, 14, 17, 15, Square
0.0506897, 0.00587463, 0.992188, 0.0861206, 0.0162659, 0.0437317, 0.0488281, 0.362793, 3.75195, 1.85938, 29.5625, 0.666504, 4, 12, 2, 20, 20, 14, 20, 6, 51, 32, 37, 42, 43, 32, 26, 16, 19, 21, 16, Square
0.00769806, 0.0701294, 1.00098, 0.0510254, 0.0284576, 0.0200043, 0.0664063, 0.327148, 1.62695, 2.93945, 26.875, 0.632324, 24, 16, 12, 18, 16, 20, 16, 8, 43, 35, 41, 38, 43, 25, 21, 18, 20, 19, 13, Square
0.010788, 0.00504303, 1.00879, 0.0361938, -0.0246735, 0.0331421, 0.0830078, 0.25293, 2.69531, 2.29688, 20.5313, 0.702148, 12, 18, 6, 16, 16, 28, 20, 8, 44, 47, 35, 37, 43, 28, 22, 23, 18, 18, 14, Square
-0.00260925, -0.021637, 0.990234, 0.0838623, 0.101501, 0.0255127, 0.0712891, 0.221558, 2.06836, 2.35156, 17.9688, 0.604492, 10, 22, 4, 12, 16, 22, 16, 10, 47, 42, 40, 46, 43, 32, 24, 21, 20, 23, 16, Square
0.0366821, 0.0423584, 0.991699, 0.0310059, 0.028656, 0.0227356, 0.0458984, 0.249146, 1.95215, 2.79297, 20.2813, 0.48999, 8, 24, 4, 14, 18, 16, 22, 12, 48, 31, 38, 37, 47, 34, 24, 16, 19, 19, 17, Square
0.00926208, 0.0105972, 1.02832, 0.0404358, 0.044342, 0.00837708, 0.00195313, 0.223633, 0.685547, 0.338867, 18.7031, 0.502441, 14, 18, 6, 10, 0, 14, 14, 8, 32, 34, 38, 26, 23, 24, 16, 17, 19, 13, 12, Square
-0.00936127, 0.0217896, 1.0127, 0.00161457, -0.0290375, 0.00803375, 0.000976563, 0.0475769, 0.657715, 0.112671, 3.88477, 0.386719, 10, 10, 6, 10, 8, 12, 10, 6, 27, 36, 30, 22, 17, 20, 13, 18, 15, 11, 10, Square
0.081604, 0.0722656, 0.999512, 0.00468445, 0.0791626, 0.014534, 0.0214844, 0.103638, 1.71777, 2.14453, 8.78125, 0.491943, 2, 18, 0, 6, 10, 14, 10, 8, 26, 15, 25, 25, 23, 15, 13, 8, 13, 12, 8, Square
0.00340652, -0.0118332, 1.00684, 0.0463257, 0.00802612, 0.0239563, 0.0478516, 0.290039, 1.94336, 2.00586, 24.6563, 0.57959, 12, 12, 6, 4, 10, 10, 8, 6, 22, 13, 10, 16, 23, 14, 11, 6, 5, 8, 7, Square
-0.0260162, 0.0115891, 0.995605, 0.030838, -0.0960083, 0.0236206, 0.0546875, 0.178589, 1.96875, 1.78613, 14.5469, 0.546875, 10, 10, 6, 10, 10, 10, 8, 6, 19, 22, 15, 20, 19, 16, 10, 11, 7, 10, 8, Square
0.0144806, -0.0246582, 1.03125, 0.0610657, -0.00284004, 0.0186462, 0.0537109, 0.188232, 1.5293, 2.42188, 15.2813, 0.504395, 4, 12, 2, 6, 14, 14, 12, 6, 35, 24, 20, 21, 30, 15, 17, 12, 10, 11, 7, Square
-0.04776, 0.0190125, 1.02051, 0.0739746, 0.0135269, 0.0330811, 0.0732422, 0.280029, 2.86719, 2.35352, 23.9063, 0.680664, 8, 8, 4, 8, 12, 10, 12, 4, 28, 15, 18, 16, 28, 14, 14, 8, 9, 8, 7, Square
0.0126266, -0.00142956, 0.982422, 0.0466919, 0.0723267, 0.0308838, 0.065918, 0.214111, 2.51563, 1.7334, 17.375, 0.630859, 6, 6, 2, 8, 8, 16, 6, 2, 19, 17, 16, 22, 19, 16, 10, 8, 8, 11, 8, Square
0.00159073, 0.0265961, 0.990234, 0.0566711, 0.0316467, 0.0267029, 0.0380859, 0.175171, 2.16406, 2.31836, 14.2188, 0.586426, 4, 12, 2, 6, 10, 12, 6, 6, 19, 19, 17, 18, 30, 13, 9, 10, 9, 9, 7, Square
-0.0307007, 0.0281677, 1.00879, 0.0622253, -0.0031662, 0.0283356, 0.0576172, 0.407227, 2.37305, 3.0293, 34.3438, 0.55957, 8, 8, 4, 8, 12, 14, 16, 4, 16, 13, 24, 28, 27, 15, 8, 6, 12, 14, 7, Square
-0.0484924, -0.00541306, 0.973145, 0.0424194, -0.0155869, 0.0246429, 0.0551758, 0.220703, 2.1875, 1.82617, 18.2188, 0.526855, 4, 18, 2, 8, 10, 12, 8, 10, 22, 26, 18, 26, 15, 20, 11, 13, 9, 13, 10, Square
0.00884247, 0.00318909, 1.01855, 0.0414734, -0.0939331, 0.0289764, 0.0566406, 0.309814, 2.35547, 1.8252, 25.125, 0.560059, 6, 6, 4, 10, 8, 14, 10, 2, 30, 22, 11, 25, 26, 17, 15, 11, 5, 12, 9, Square
0.0252686, -0.0230865, 1.00293, 0.0806885, -0.0336304, 0.0367126, 0.0449219, 0.286377, 3.02734, 2.14258, 23.25, 0.605469, 4, 6, 2, 6, 6, 12, 14, 4, 27, 17, 17, 20, 25, 21, 14, 9, 9, 10, 10, Square
0.0149155, 0.00897217, 1.01563, 0.0892334, 0.00967407, 0.0282745, 0.0488281, 0.232666, 2.31055, 1.51563, 18.9063, 0.586426, 8, 12, 4, 8, 12, 14, 8, 6, 21, 19, 16, 17, 19, 14, 10, 9, 8, 9, 7, Square
0.0507507, 0.0126495, 0.989258, 0.0791016, 0.0263824, 0.0410461, 0.0410156, 0.347656, 3.53516, 1.61816, 28.3906, 0.561035, 4, 4, 2, 12, 14, 10, 6, 2, 30, 14, 22, 18, 26, 19, 15, 7, 11, 9, 10, Square
0.0057869, 0.0657959, 1.00195, 0.0591431, 0.0180969, 0.0170288, 0.0527344, 0.280273, 1.38281, 2.47461, 22.8906, 0.492432, 12, 6, 6, 6, 10, 14, 10, 2, 17, 15, 15, 16, 28, 10, 9, 8, 7, 8, 5, Square
0.0115204, 0.00346756, 1.01563, 0.0350952, -0.00713348, 0.0299377, 0.0693359, 0.230103, 2.4375, 1.91016, 18.6563, 0.605469, 4, 10, 2, 6, 8, 16, 8, 6, 27, 28, 16, 26, 21, 17, 13, 14, 8, 13, 8, Square
-0.0066452, -0.0166321, 0.979004, 0.0838013, 0.092041, 0.022995, 0.050293, 0.201782, 1.86719, 2.06836, 16.3594, 0.54834, 10, 6, 4, 8, 8, 12, 8, 2, 27, 17, 18, 26, 19, 13, 14, 8, 9, 13, 7, Square
0.036438, 0.0401001, 0.99707, 0.0331421, 0.0254211, 0.0205841, 0.0351563, 0.24707, 1.77637, 2.42383, 20.2344, 0.426514, 8, 12, 4, 10, 10, 12, 10, 6, 24, 15, 15, 19, 20, 18, 12, 8, 8, 9, 9, Square
0.00857544, 0.0104599, 1.0293, 0.0312347, 0.0491943, 0.0057373, 0, 0.161255, 0.470947, 0.221802, 13.3906, 0.380371, 10, 10, 4, 4, 0, 6, 10, 4, 30, 30, 37, 20, 24, 13, 15, 15, 18, 10, 6, Square
-0.00553894, 0.0231628, 1.01074, 0.00714493, -0.0420837, 0.00675201, 0.00195313, 0.0344849, 0.549805, 0.0957031, 2.86328, 0.311523, 10, 6, 6, 8, 4, 10, 6, 4, 9, 30, 36, 22, 12, 13, 4, 15, 18, 11, 7, Square
0.0766602, 0.0760498, 1, 0.0109482, 0.0814819, 0.0134583, 0.0126953, 0.114075, 1.56738, 1.80859, 9.35938, 0.443359, 2, 14, 0, 2, 8, 8, 6, 6, 24, 17, 16, 27, 21, 12, 12, 9, 8, 13, 6, Square
0.00355339, -0.0196075, 1.00098, 0.0376892, 0.00583267, 0.0203705, 0.0341797, 0.240845, 1.65234, 1.35645, 20.3125, 0.498535, 8, 8, 4, 4, 8, 6, 6, 4, 12, 11, 12, 14, 20, 7, 6, 5, 6, 7, 3, Square
-0.0219574, 0.0142365, 1.0127, 0.0357666, -0.0931396, 0.0209808, 0.0390625, 0.148804, 1.74023, 1.2959, 12.125, 0.49707, 6, 6, 4, 10, 10, 8, 8, 4, 17, 19, 12, 23, 17, 9, 9, 10, 6, 12, 5, Square
0.0172729, -0.023056, 1.02148, 0.0514221, 0.0111542, 0.0173798, 0.0322266, 0.175293, 1.43359, 1.81543, 14.2109, 0.458252, 4, 6, 2, 2, 6, 12, 10, 4, 17, 13, 15, 20, 26, 13, 8, 6, 8, 10, 6, Square
-0.0482178, 0.0162811, 1.02734, 0.0742798, 0.0155869, 0.0283508, 0.0458984, 0.220093, 2.48633, 1.76855, 18.7969, 0.574219, 4, 8, 2, 4, 10, 8, 4, 4, 18, 9, 18, 15, 22, 13, 9, 5, 9, 7, 7, Square
0.0030365, 0.00352669, 0.97168, 0.0500793, 0.0675659, 0.0254059, 0.0385742, 0.186523, 2.06055, 1.22754, 15.1563, 0.505859, 6, 6, 2, 8, 6, 14, 6, 2, 11, 13, 11, 17, 19, 10, 6, 6, 5, 9, 5, Square
0.00524902, 0.0249939, 0.993164, 0.0621033, 0.0198822, 0.0231323, 0.0292969, 0.173462, 1.87793, 1.77539, 14.1563, 0.479248, 4, 8, 2, 6, 6, 12, 4, 4, 24, 9, 12, 23, 19, 13, 12, 5, 6, 11, 6, Square
-0.0332947, 0.0244904, 0.998535, 0.0578918, -0.00210381, 0.0242767, 0.046875, 0.342041, 2.05859, 2.14063, 28.625, 0.490479, 4, 4, 2, 6, 6, 6, 6, 2, 9, 9, 9, 21, 22, 14, 4, 4, 5, 11, 7, Square
-0.0432739, -0.00527573, 0.97998, 0.0355835, -0.0362244, 0.0214996, 0.0356445, 0.187744, 1.89453, 1.28516, 15.4688, 0.450684, 6, 14, 4, 8, 6, 6, 6, 8, 16, 20, 11, 25, 23, 10, 8, 10, 5, 12, 5, Square
0.0114059, 0.00350571, 1.02539, 0.057251, -0.0784912, 0.026535, 0.0341797, 0.270508, 2.16211, 1.39063, 21.9219, 0.524414, 4, 2, 2, 4, 8, 14, 6, 0, 20, 18, 11, 24, 19, 11, 10, 9, 6, 12, 6, Square
0.0256195, -0.0265503, 0.997559, 0.0887451, -0.0182343, 0.0338745, 0.0292969, 0.252686, 2.79688, 1.71875, 20.5, 0.506836, 4, 6, 2, 4, 8, 12, 4, 4, 19, 12, 11, 24, 22, 11, 10, 6, 5, 12, 5, Square
0.016861, 0.0140381, 1.01465, 0.0639648, -0.00291252, 0.0261383, 0.03125, 0.222778, 2.14258, 1.05762, 18.2188, 0.509277, 12, 8, 6, 8, 8, 10, 8, 4, 21, 14, 13, 17, 17, 12, 10, 7, 7, 9, 6, Square
0.04776, 0.0175934, 0.988281, 0.079834, 0.0395813, 0.0376587, 0.0322266, 0.302002, 3.23828, 1.28711, 24.625, 0.517578, 4, 4, 2, 8, 6, 8, 4, 2, 25, 12, 16, 15, 20, 13, 13, 6, 8, 7, 7, Square
0.00450134, 0.0602722, 1.00977, 0.0675049, -0.000638485, 0.0143967, 0.0332031, 0.236084, 1.16895, 1.75098, 19.2031, 0.438477, 12, 4, 6, 6, 10, 14, 4, 2, 11, 9, 11, 19, 21, 13, 5, 5, 5, 10, 6, Square
0.0120163, 0.000133276, 1.01465, 0.0337219, 0.0291748, 0.0262756, 0.0419922, 0.202148, 2.14063, 1.4043, 16.3906, 0.562988, 4, 8, 2, 6, 8, 8, 8, 4, 15, 20, 11, 24, 14, 12, 8, 10, 6, 12, 6, Square
